left,top,width,height,text,label
527,333,92,20,Facturé,O
626,333,25,20,a:,O
526,376,176,25,YourCompany,O
526,411,43,19,250,O
575,411,111,19,Executive,O
693,411,52,19,Park,O
751,411,49,19,Blvd,O
526,439,40,19,San,O
573,439,107,19,Francisco,O
687,454,4,8,",",O
698,439,71,19,94134,O
527,469,27,18,+1,O
561,467,56,24,(650),O
623,468,109,19,555-0111,O
556,606,55,17,Détail,O
556,673,51,17,Hotel,LINE/DESCRIPTION
555,739,76,21,Canapé,LINE/DESCRIPTION
637,739,46,17,trois,LINE/DESCRIPTION
691,739,64,21,places,LINE/DESCRIPTION
57,776,91,20,Lumber,SUPPLIER
155,777,35,19,Inc,SUPPLIER
57,810,47,16,1337,ADDRESS
110,810,13,16,N,ADDRESS
129,810,34,16,San,ADDRESS
168,810,75,20,Joaquin,ADDRESS
249,810,19,16,St,ADDRESS
56,835,86,16,Stockton,ADDRESS
148,848,4,6,",",ADDRESS
157,835,60,16,95202,ADDRESS
56,859,150,20,(828)-316-0593,ADDRESS
56,885,277,20,lumber-inv92@example.com,ADDRESS
533,1642,78,20,Arégler,O
616,1644,60,14,avant:,O
681,1642,114,16,2020-29-02,INVOICE_DUE_DATE
533,1674,111,16,Commandé,O
649,1679,37,15,par:,O
691,1674,45,16,John,O
742,1674,38,16,Doe,O
63,1936,36,16,Nos,O
105,1936,124,16,coordonnées,O
235,1936,92,16,bancaires,O
63,1960,73,20,Banque,O
63,1985,23,16,N°,O
92,1985,22,16,de,O
120,1987,72,17,compte,O
63,2010,135,16,57657656576,O
63,2035,50,16,Swift,O
63,2060,71,16,SF7575,O
1247,51,332,54,FACTURE,O
1079,326,29,20,N°,O
1115,326,91,20,Facture,O
1212,326,16,20,#,O
1234,336,8,4,-,O
1249,326,240,22,FA01/2020/087896,NUMBER
1079,355,29,20,N°,O
1115,355,33,20,BC,O
1154,355,15,20,#,O
1175,365,8,4,-,O
1191,355,110,20,BCO7807,PO_NUMBER
1079,412,57,20,Date,O
1143,422,7,4,-,O
1158,412,142,20,2020-30-01,INVOICE_DATE
1165,602,38,31,até,O
1324,606,50,17,Taux,O
1498,606,39,16,Prix,O
1160,674,52,19,"33,00",LINE/QUANTITY
1317,670,64,29,"400,00",LINE/PRICE
1471,674,22,16,13,LINE/SUB_TOTAL
1500,674,64,19,"200,00",LINE/SUB_TOTAL
1159,740,53,19,"62,00",LINE/QUANTITY
1309,740,7,15,1,LINE/PRICE
1326,740,64,19,"000,00",LINE/PRICE
1470,740,23,16,62,LINE/SUB_TOTAL
1500,740,64,18,"000,00",LINE/SUB_TOTAL
1163,833,70,17,TOTAL,O
1241,833,27,16,HT,O
1398,834,22,16,75,TOTAL_UNTAXED
1427,834,65,19,"200,00",TOTAL_UNTAXED
1498,833,14,17,€,TOTAL_UNTAXED
1180,895,70,30,TAXES,O
1399,900,21,16,15,TAX_AMOUNT
1427,900,65,19,"040,00",TAX_AMOUNT
1498,899,14,17,€,TAX_AMOUNT
1156,965,71,17,TOTAL,O
1233,965,41,17,TTC,O
1398,966,22,16,90,TOTAL_AMOUNT
1427,966,65,19,"240,00",TOTAL_AMOUNT
1498,965,14,17,€,TOTAL_AMOUNT
