left,top,width,height,text,label
1247,51,332,54,FACTURE,O
527,333,92,20,Facturé,O
626,333,25,20,a:,O
1079,326,29,20,N°,O
1115,326,91,20,Facture,O
1212,326,16,20,#,O
1234,336,8,4,-,O
1249,326,239,22,FA06/2017/094227,NUMBER
1079,355,29,20,N°,O
1115,355,33,20,BC,O
1154,355,15,20,#,O
1175,365,8,4,-,O
1191,355,110,20,BC04837,PO_NUMBER
526,376,176,25,YourCompany,O
526,411,43,19,250,O
575,411,111,19,Executive,O
693,411,52,19,Park,O
751,411,49,19,Blvd,O
1079,412,57,20,Date,O
1143,422,7,4,-,O
1158,412,142,20,2017-21-06,INVOICE_DATE
526,439,40,19,San,O
573,439,107,19,Francisco,O
687,454,4,8,",",O
698,439,71,19,94134,O
527,469,27,18,+1,O
561,467,56,24,(650),O
623,468,109,19,555-0111,O
556,602,55,30,Détail,O
1166,602,38,30,até,O
1324,606,49,17,Taux,O
1497,606,39,16,Prix,O
555,673,81,21,Support,LINE/DESCRIPTION
643,673,24,17,de,LINE/DESCRIPTION
674,673,69,17,bureau,LINE/DESCRIPTION
750,677,47,13,avec,LINE/DESCRIPTION
804,673,55,17,écran,LINE/DESCRIPTION
1160,674,53,19,"53,00",LINE/QUANTITY
1307,674,82,19,"2.010,00",LINE/PRICE
1464,674,34,16,106,LINE/SUB_TOTAL
1505,674,64,19,"530,00",LINE/SUB_TOTAL
555,739,76,21,Canapé,LINE/DESCRIPTION
638,739,45,17,trois,LINE/DESCRIPTION
691,739,64,21,places,LINE/DESCRIPTION
1160,740,53,19,"54,00",LINE/QUANTITY
1308,740,7,15,1,LINE/PRICE
1325,740,64,19,"000,00",LINE/PRICE
1470,740,22,16,54,LINE/SUB_TOTAL
1499,740,65,19,"000,00",LINE/SUB_TOTAL
56,776,62,20,Marc,SUPPLIER
125,776,71,20,Demo,SUPPLIER
56,810,47,16,3575,ADDRESS
109,810,60,16,Buena,ADDRESS
175,810,49,16,Vista,ADDRESS
230,810,74,16,Avenue,ADDRESS
555,805,125,21,Assemblage,LINE/DESCRIPTION
686,805,24,17,de,LINE/DESCRIPTION
718,805,75,17,Cuisine,LINE/DESCRIPTION
800,805,76,21,(Etapes,LINE/DESCRIPTION
884,805,127,21,Importantes),LINE/DESCRIPTION
1160,806,53,18,"51,00",LINE/QUANTITY
1316,806,64,19,"420,00",LINE/PRICE
1470,806,19,15,21,LINE/SUB_TOTAL
1499,806,65,19,"420,00",LINE/SUB_TOTAL
56,835,69,20,Eugene,ADDRESS
131,848,3,6,",",ADDRESS
140,835,60,16,97401,ADDRESS
56,860,30,19,ee,ADDRESS
105,859,102,20,peaaeeee,ADDRESS
555,871,133,17,Combinaison,LINE/DESCRIPTION
696,871,24,17,de,LINE/DESCRIPTION
727,871,69,17,bureau,LINE/DESCRIPTION
1160,872,53,19,"53,00",LINE/QUANTITY
1316,872,64,19,"300,00",LINE/PRICE
1470,872,22,16,15,LINE/SUB_TOTAL
1499,872,65,19,"900,00",LINE/SUB_TOTAL
56,885,289,20,mark.brown23@example.com,ADDRESS
556,936,87,17,Poubelle,LINE/DESCRIPTION
650,936,11,16,a,LINE/DESCRIPTION
668,936,66,21,pédale,LINE/DESCRIPTION
1160,937,53,19,"35,00",LINE/QUANTITY
1323,937,52,19,"10,00",LINE/PRICE
1484,937,64,19,"350,00",LINE/SUB_TOTAL
556,1002,81,21,Flipover,LINE/DESCRIPTION
1160,1003,53,19,"67,00",LINE/QUANTITY
1308,1003,7,15,1,LINE/PRICE
1325,1003,64,19,"700,00",LINE/PRICE
