left,top,width,height,text,label
1247,51,332,54,FACTURE,O
527,333,92,20,Facturé,O
626,333,25,20,a:,O
1079,326,29,20,N°,O
1115,326,91,20,Facture,O
1212,326,16,20,#,O
1234,336,8,4,-,O
1249,326,239,22,FA11/2019/004728,NUMBER
1079,355,29,20,N°,O
1115,355,33,20,BC,O
1154,355,29,20,#-,O
1191,355,110,20,BC02481,PO_NUMBER
526,376,176,25,YourCompany,O
526,411,43,19,250,O
575,411,111,19,Executive,O
693,411,52,19,Park,O
751,411,49,19,Blvd,O
1079,412,57,20,Date,O
1143,422,7,4,-,O
1158,412,142,20,2019-27-11,INVOICE_DATE
526,439,40,19,San,O
573,439,107,19,Francisco,O
687,454,4,8,",",O
698,439,71,19,94134,O
527,469,27,18,+1,O
561,467,56,24,(650),O
623,468,109,19,555-0111,O
556,602,55,30,Détail,O
1168,602,38,30,até,O
1325,606,50,17,Taux,O
1498,606,39,16,Prix,O
555,673,103,17,Architecte,LINE/DESCRIPTION
665,673,65,17,Junior,LINE/DESCRIPTION
736,673,122,20,(Facturation,LINE/DESCRIPTION
865,677,33,13,sur,LINE/DESCRIPTION
905,673,78,17,Feuilles,LINE/DESCRIPTION
990,673,24,17,de,LINE/DESCRIPTION
1163,670,52,27,"56,00",LINE/QUANTITY
1324,674,52,19,"85,00",LINE/PRICE
1476,674,11,15,4,LINE/SUB_TOTAL
1494,674,64,19,"760,00",LINE/SUB_TOTAL
555,695,75,21,Temps),LINE/DESCRIPTION
56,776,75,24,Ready,SUPPLIER
138,756,48,44,Mat,SUPPLIER
556,760,68,21,Design,LINE/DESCRIPTION
632,760,103,17,d'intérieur,LINE/DESCRIPTION
741,760,62,17,virtuel,LINE/DESCRIPTION
1163,757,52,27,"70,00",LINE/QUANTITY
1324,761,52,19,"20,50",LINE/PRICE
1477,761,7,15,1,LINE/SUB_TOTAL
1494,761,64,19,"435,00",LINE/SUB_TOTAL
55,806,63,53,fesady,ADDRESS
139,810,49,41,orl,ADDRESS
194,810,48,16,Road,ADDRESS
556,826,81,21,Flipover,LINE/DESCRIPTION
1169,827,41,19,"6,00",LINE/QUANTITY
1309,827,8,15,1,LINE/PRICE
1326,827,65,19,"700,00",LINE/PRICE
1471,827,22,16,10,LINE/SUB_TOTAL
1500,827,64,18,"200,00",LINE/SUB_TOTAL
56,859,151,20,(803)-873-6126,ADDRESS
56,881,173,37,info@deltapc.com,ADDRESS
556,892,71,17,Bureau,LINE/DESCRIPTION
634,892,73,21,d'angle,LINE/DESCRIPTION
714,896,46,13,avec,LINE/DESCRIPTION
768,892,53,21,siége,LINE/DESCRIPTION
828,892,11,17,a,LINE/DESCRIPTION
846,892,73,21,gauche,LINE/DESCRIPTION
1163,882,52,36,"76,00",LINE/QUANTITY
1324,893,52,19,"78,00",LINE/PRICE
1476,893,11,16,5,LINE/SUB_TOTAL
1494,893,64,19,"928,00",LINE/SUB_TOTAL
555,958,65,16,Virtual,LINE/DESCRIPTION
628,958,58,17,Home,LINE/DESCRIPTION
693,958,76,21,Staging,LINE/DESCRIPTION
1164,955,51,29,"14,00",LINE/QUANTITY
1324,955,52,29,"25,50",LINE/PRICE
1485,959,64,18,"357,00",LINE/SUB_TOTAL
556,1020,69,21,Ecrans,LINE/DESCRIPTION
632,1024,86,16,ant-bruit,LINE/DESCRIPTION
1164,1021,55,27,"16,00",LINE/QUANTITY
1318,1025,64,19,"287,00",LINE/PRICE
1476,1025,11,15,4,LINE/SUB_TOTAL
1494,1025,64,19,"592,00",LINE/SUB_TOTAL
