left,top,width,height,text,label
80,124,305,52,FACTURE,O
77,317,92,20,Facturé,O
177,317,11,20,a,O
536,317,57,20,Date,O
77,359,61,20,Deco,O
145,358,80,21,Addict,O
535,359,42,20,aot,INVOICE_DATE
586,359,36,24,"21,",INVOICE_DATE
630,359,63,20,2020,INVOICE_DATE
76,401,30,20,77,O
114,401,67,20,Santa,O
190,400,95,21,Barbara,O
295,400,29,21,Rd,O
77,442,103,21,Pleasant,O
188,442,39,21,Hill,O
236,443,37,20,CA,O
280,443,78,20,94523,O
77,481,60,25,Etats,O
146,485,52,21,Unis,O
536,424,57,20,Date,O
601,423,136,21,d'écheance,O
535,471,40,20,sep,INVOICE_DUE_DATE
582,466,37,24,"05,",INVOICE_DUE_DATE
627,466,62,20,2020,INVOICE_DUE_DATE
77,646,180,20,DESCRIPTION,O
77,733,83,25,Espace,LINE/DESCRIPTION
167,732,29,21,de,LINE/DESCRIPTION
203,732,76,21,travail,LINE/DESCRIPTION
289,732,116,21,individuel,LINE/DESCRIPTION
77,821,86,20,Bureau,LINE/DESCRIPTION
172,820,190,26,personnalisable,LINE/DESCRIPTION
76,908,88,21,Service,LINE/DESCRIPTION
172,908,72,21,Client,LINE/DESCRIPTION
252,907,96,26,(Heures,LINE/DESCRIPTION
357,907,133,27,Prépayées),LINE/DESCRIPTION
75,996,129,21,Architecte,LINE/DESCRIPTION
211,996,77,21,Junior,LINE/DESCRIPTION
295,995,149,26,(Facturation,LINE/DESCRIPTION
452,1002,38,15,sur,LINE/DESCRIPTION
498,996,91,21,Feuilles,LINE/DESCRIPTION
597,996,28,21,de,LINE/DESCRIPTION
632,995,88,27,Temps),LINE/DESCRIPTION
75,1084,69,21,Tiroir,LINE/DESCRIPTION
151,1084,48,21,noir,LINE/DESCRIPTION
75,1172,69,21,Tiroir,LINE/DESCRIPTION
151,1172,48,21,noir,LINE/DESCRIPTION
77,1261,86,20,Bureau,LINE/DESCRIPTION
172,1260,190,26,personnalisable,LINE/DESCRIPTION
902,69,92,21,Lumber,SUPPLIER
1003,70,34,20,Inc,SUPPLIER
903,113,61,20,1337,ADDRESS
972,113,17,20,N,ADDRESS
998,113,42,20,San,ADDRESS
1048,112,94,26,Joaquin,ADDRESS
1150,113,23,20,St,ADDRESS
900,154,109,21,Stockton,ADDRESS
1017,155,37,20,CA,ADDRESS
1061,155,79,20,95202,ADDRESS
902,192,60,25,Etats,ADDRESS
971,196,52,21,Unis,ADDRESS
868,317,92,20,Facture,O
969,317,29,20,N°,O
1278,317,106,20,Monrant,O
1391,317,12,20,a,O
1412,316,71,26,régler,O
868,358,249,22,FA08/2020/015244,NUMBER
1279,359,44,20,125,O
1333,359,83,23,"178,06",O
1424,359,16,20,€,O
869,424,123,20,Reference,O
868,466,116,20,BCO8001,PO_NUMBER
1173,646,33,20,PU,O
1356,646,53,24,QTE,O
1442,646,156,20,SOUS-TOTA,O
1120,733,86,24,"876,00",LINE/QUANTITY
1341,733,69,24,"67,00",LINE/PRICE
1469,733,30,20,58,LINE/SUB_TOTAL
1507,733,85,24,"692,00",LINE/SUB_TOTAL
1121,821,85,24,"500,00",LINE/QUANTITY
1341,821,69,24,"73,00",LINE/PRICE
1469,821,30,20,36,LINE/SUB_TOTAL
1507,821,85,24,"500,00",LINE/SUB_TOTAL
1122,909,84,24,"190,00",LINE/QUANTITY
1356,909,53,24,"7,00",LINE/PRICE
1486,909,12,20,1,LINE/SUB_TOTAL
1507,909,85,23,"330,00",LINE/SUB_TOTAL
1138,997,69,24,"85,00",LINE/QUANTITY
1341,997,69,24,"21,00",LINE/PRICE
1486,997,12,20,1,LINE/SUB_TOTAL
1506,997,86,23,"785,00",LINE/SUB_TOTAL
1138,1085,69,24,"20,00",LINE/QUANTITY
1356,1085,53,24,"8,00",LINE/PRICE
1508,1085,83,24,"160,00",LINE/SUB_TOTAL
1138,1173,69,24,"20,00",LINE/QUANTITY
1341,1173,69,24,"58,00",LINE/PRICE
1486,1173,106,23,"1160,00",LINE/SUB_TOTAL
1121,1261,85,24,"500,00",LINE/QUANTITY
1341,1261,69,23,"24,00",LINE/PRICE
1471,1261,28,20,12,LINE/SUB_TOTAL
1506,1261,86,24,"000,00",LINE/SUB_TOTAL
997,1694,61,21,Total,O
1068,1695,35,20,HT,O
1384,1695,45,20,111,TOTAL_UNTAXED
1437,1695,85,24,"627,00",TOTAL_UNTAXED
1530,1695,15,20,€,TOTAL_UNTAXED
1032,1783,70,20,Taxes,O
1384,1783,46,20,+13,TAX_AMOUNT
1439,1783,106,24,"551,06€",TAX_AMOUNT
983,1872,61,21,Total,O
1052,1873,51,20,TTC,O
1384,1873,44,20,125,TOTAL_AMOUNT
1439,1873,83,24,"178,06",TOTAL_AMOUNT
1530,1873,15,20,€,TOTAL_AMOUNT
1009,1966,18,20,A,O
1035,1971,68,20,payer,O
1384,1966,44,20,125,O
1439,1966,83,24,"178,06",O
1530,1966,15,20,€,O
