left,top,width,height,text,label
80,124,305,52,FACTURE,O
952,70,73,20,Azure,SUPPLIER
1034,69,92,21,Interior,SUPPLIER
953,113,64,20,4557,ADDRESS
1025,113,33,20,De,ADDRESS
1065,112,56,21,Silva,ADDRESS
1128,113,24,20,St,ADDRESS
77,317,92,20,Facturé,O
177,317,11,20,a,O
524,317,57,20,Date,O
77,358,92,21,Lumber,O
178,359,34,20,Inc,O
523,359,41,20,mai,INVOICE_DATE
575,359,34,23,"14,",INVOICE_DATE
616,359,62,20,2018,INVOICE_DATE
78,401,137,20,1337,O
146,396,15,36,N,O
173,401,39,20,San,O
223,400,94,26,Joaquin,O
325,401,24,20,St,O
524,423,127,21,Sueaiech,O
76,442,108,21,Stockton,O
192,443,37,20,CA,O
237,443,78,20,95202,O
544,430,37,14,are,O
611,429,114,15,eecrneance,O
82,481,6,3,.,O
182,485,3,4,.,O
523,466,41,20,mai,INVOICE_DUE_DATE
573,466,36,23,"29,",INVOICE_DUE_DATE
616,466,62,20,2018,INVOICE_DUE_DATE
77,486,60,20,Etats,O
146,486,52,20,Unis,O
77,646,180,20,DESCRIPTION,O
77,728,80,25,Ecrans,LINE/DESCRIPTION
164,732,109,21,ant-bruit,LINE/DESCRIPTION
76,821,97,25,Support,LINE/DESCRIPTION
180,820,29,21,de,LINE/DESCRIPTION
217,820,83,21,bureau,LINE/DESCRIPTION
309,826,55,15,avec,LINE/DESCRIPTION
371,820,66,21,écran,LINE/DESCRIPTION
77,904,80,25,Ecrans,LINE/DESCRIPTION
164,908,109,21,ant-bruit,LINE/DESCRIPTION
77,996,89,26,Logiciel,LINE/DESCRIPTION
175,996,28,21,de,LINE/DESCRIPTION
211,996,134,26,conception,LINE/DESCRIPTION
353,996,28,21,de,LINE/DESCRIPTION
390,996,83,21,bureau,LINE/DESCRIPTION
77,1080,80,25,Ecrans,LINE/DESCRIPTION
164,1084,109,21,ant-bruit,LINE/DESCRIPTION
77,1172,99,26,Flipover,LINE/DESCRIPTION
75,1260,146,26,Assemblage,LINE/DESCRIPTION
229,1260,28,21,de,LINE/DESCRIPTION
265,1260,89,21,Cuisine,LINE/DESCRIPTION
363,1260,89,26,(Etapes,LINE/DESCRIPTION
461,1259,156,27,Importantes),LINE/DESCRIPTION
77,1348,82,26,Design,LINE/DESCRIPTION
166,1348,129,21,d'intérieur,LINE/DESCRIPTION
302,1348,78,21,virtuel,LINE/DESCRIPTION
77,1437,86,20,Bureau,LINE/DESCRIPTION
172,1436,190,26,personnalisable,LINE/DESCRIPTION
76,1524,88,21,Service,LINE/DESCRIPTION
172,1524,72,21,Client,LINE/DESCRIPTION
252,1523,96,26,(Heures,LINE/DESCRIPTION
357,1523,133,27,Prépayées),LINE/DESCRIPTION
955,155,103,20,Fremont,ADDRESS
1066,155,37,20,CA,ADDRESS
1110,155,79,20,94538,ADDRESS
955,192,60,25,Etats,ADDRESS
1024,196,52,21,Unis,ADDRESS
860,317,92,20,Facture,O
961,317,29,20,N°,O
1275,317,105,20,Monrant,O
1388,317,11,20,a,O
1408,316,71,26,régler,O
860,358,248,22,FA05/2018/082916,NUMBER
1274,359,46,20,221,O
1330,359,83,24,"184,32",O
1421,359,15,20,€,O
860,424,123,20,Reference,O
860,466,116,20,BC03304,PO_NUMBER
1173,646,33,20,PU,O
1356,646,53,24,QTE,O
1442,646,156,20,SOUS-TOTA,O
1121,732,85,25,"287,00",LINE/QUANTITY
1341,733,69,24,"38,00",LINE/PRICE
1471,733,28,20,10,LINE/SUB_TOTAL
1508,733,84,24,"906,00",LINE/SUB_TOTAL
1100,821,107,24,"2.010,00",LINE/QUANTITY
1341,821,69,24,"33,00",LINE/PRICE
1469,821,30,20,66,LINE/SUB_TOTAL
1507,821,85,24,"330,00",LINE/SUB_TOTAL
1121,908,85,25,"287,00",LINE/QUANTITY
1357,909,52,24,"9,00",LINE/PRICE
1485,909,13,20,2,LINE/SUB_TOTAL
1507,909,85,23,"583,00",LINE/SUB_TOTAL
1121,996,85,25,"235,00",LINE/QUANTITY
1341,997,69,24,"29,00",LINE/PRICE
1485,997,13,20,6,LINE/SUB_TOTAL
1506,997,86,23,"815,00",LINE/SUB_TOTAL
1121,1084,85,25,"287,00",LINE/QUANTITY
1341,1085,69,24,"23,00",LINE/PRICE
1485,1085,13,20,6,LINE/SUB_TOTAL
1506,1085,86,23,"601,00",LINE/SUB_TOTAL
1101,1173,106,24,"1700,00",LINE/QUANTITY
1341,1173,69,24,"22,00",LINE/PRICE
1469,1173,30,20,37,LINE/SUB_TOTAL
1506,1173,86,24,"400,00",LINE/SUB_TOTAL
1120,1261,86,24,"420,00",LINE/QUANTITY
1341,1261,69,24,"70,00",LINE/PRICE
1469,1261,30,20,29,LINE/SUB_TOTAL
1506,1261,86,24,"400,00",LINE/SUB_TOTAL
1138,1349,69,24,"20,50",LINE/QUANTITY
1341,1349,69,24,"77,00",LINE/PRICE
1486,1349,106,23,"1578,50",LINE/SUB_TOTAL
1121,1437,85,24,"500,00",LINE/QUANTITY
1341,1437,69,24,"73,00",LINE/PRICE
1469,1437,30,20,36,LINE/SUB_TOTAL
1507,1437,85,24,"500,00",LINE/SUB_TOTAL
1122,1525,84,24,"190,00",LINE/QUANTITY
1341,1525,69,24,"28,00",LINE/PRICE
1485,1525,13,20,5,LINE/SUB_TOTAL
1507,1525,85,23,"320,00",LINE/SUB_TOTAL
997,1694,61,21,Total,O
1068,1695,35,20,HT,O
1383,1695,46,20,203,TOTAL_UNTAXED
1436,1695,86,24,"433,50",TOTAL_UNTAXED
1530,1695,15,20,€,TOTAL_UNTAXED
1032,1783,70,20,Taxes,O
1384,1783,47,20,+17,TAX_AMOUNT
1438,1783,107,24,"750,82€",TAX_AMOUNT
983,1872,61,21,Total,O
1052,1873,51,20,TTC,O
1383,1873,46,20,221,TOTAL_AMOUNT
1439,1873,83,24,"184,32",TOTAL_AMOUNT
1530,1873,15,20,€,TOTAL_AMOUNT
1009,1966,18,20,A,O
1035,1971,68,20,payer,O
1383,1966,46,20,221,O
1439,1966,83,24,"184,32",O
1530,1966,15,20,€,O
