left,top,width,height,text,label
951,69,91,21,Biotech,SUPPLIER
80,124,305,52,FACTURE,O
950,112,237,63,sconton,ADDRESS
1074,108,26,77,PA,ADDRESS
1112,112,75,63,18503,ADDRESS
951,192,60,25,Etats,ADDRESS
1020,196,52,21,Unis,ADDRESS
77,317,92,20,Facturé,O
177,317,11,20,a,O
555,317,58,20,Date,O
883,317,92,20,Facture,O
983,317,29,20,N°,O
1285,317,106,20,Monrant,O
1399,317,11,20,a,O
1419,316,71,26,régler,O
75,359,177,25,YourCompany,O
552,358,29,26,jul,INVOICE_DATE
590,359,105,23,"27,2015",INVOICE_DATE
883,358,248,22,FAO7/2015/082659,NUMBER
1284,359,30,20,66,O
1322,359,107,24,"495,40",O
1415,353,18,36,€,O
76,401,47,20,250,O
131,400,118,21,Executive,O
258,400,54,21,Park,O
321,400,51,21,Blvd,O
555,423,128,21,Gaede,O
883,424,39,20,ae,O
77,443,79,20,94134,O
163,443,42,20,San,O
214,443,115,20,Francisco,O
576,430,37,14,are,O
642,430,114,14,ceeneance,O
899,430,107,14,ererence,O
554,467,37,19,oct,INVOICE_DUE_DATE
599,466,105,24,"25,2015",INVOICE_DUE_DATE
883,466,115,20,BC00697,PO_NUMBER
77,486,82,20,France,O
77,646,180,20,DESCRIPTION,O
1173,646,33,20,PU,O
1356,646,53,24,QTE,O
1442,646,156,20,SOUS-TOTA,O
76,732,91,26,Canapé,LINE/DESCRIPTION
175,732,55,21,trois,LINE/DESCRIPTION
238,732,74,26,places,LINE/DESCRIPTION
1101,733,106,24,"1000,00",LINE/QUANTITY
1356,733,53,24,"8,00",LINE/PRICE
1485,732,13,21,8,LINE/SUB_TOTAL
1506,733,86,23,"000,00",LINE/SUB_TOTAL
77,820,89,26,Logiciel,LINE/DESCRIPTION
175,820,28,21,de,LINE/DESCRIPTION
211,820,134,26,conception,LINE/DESCRIPTION
353,820,28,21,de,LINE/DESCRIPTION
390,820,83,21,bureau,LINE/DESCRIPTION
1121,820,85,25,"235,00",LINE/QUANTITY
1341,821,69,24,"20,00",LINE/PRICE
1484,821,15,20,4,LINE/SUB_TOTAL
1506,821,86,23,"700,00",LINE/SUB_TOTAL
76,908,90,21,Grande,LINE/DESCRIPTION
174,908,95,21,armoire,LINE/DESCRIPTION
1120,909,86,24,"800,00",LINE/QUANTITY
1340,909,70,24,"40,00",LINE/PRICE
1469,909,30,20,32,LINE/SUB_TOTAL
1506,909,86,24,"000,00",LINE/SUB_TOTAL
75,996,129,21,Architecte,LINE/DESCRIPTION
211,996,77,21,Junior,LINE/DESCRIPTION
295,995,149,26,(Facturation,LINE/DESCRIPTION
452,1002,38,15,sur,LINE/DESCRIPTION
498,996,91,21,Feuilles,LINE/DESCRIPTION
597,996,28,21,de,LINE/DESCRIPTION
632,995,88,27,Temps),LINE/DESCRIPTION
1138,997,69,24,"85,00",LINE/QUANTITY
1341,997,69,24,"97,00",LINE/PRICE
1485,996,13,21,8,LINE/SUB_TOTAL
1506,997,86,23,"245,00",LINE/SUB_TOTAL
77,1085,63,20,Boite,LINE/DESCRIPTION
147,1084,29,21,de,LINE/DESCRIPTION
184,1086,132,24,rangement,LINE/DESCRIPTION
1140,1085,67,24,"14,00",LINE/QUANTITY
1342,1085,68,24,"13,00",LINE/PRICE
1508,1085,83,24,"182,00",LINE/SUB_TOTAL
77,1173,74,25,Dépot,LINE/DESCRIPTION
1122,1173,84,24,"100,00",LINE/QUANTITY
1341,1173,69,24,"26,00",LINE/PRICE
1485,1173,13,20,2,LINE/SUB_TOTAL
1506,1173,86,23,"600,00",LINE/SUB_TOTAL
998,1694,62,21,Total,O
1070,1695,35,20,HT,O
1401,1695,29,20,55,TOTAL_UNTAXED
1438,1695,107,24,"727,00€",TOTAL_UNTAXED
1033,1783,71,20,Taxes,O
1384,1783,47,20,+10,TAX_AMOUNT
1438,1783,107,24,"768,40",TAX_AMOUNT
1533,1777,15,36,€,TAX_AMOUNT
984,1872,62,21,Total,O
1054,1873,51,20,TTC,O
1400,1873,30,20,66,TOTAL_AMOUNT
1438,1873,107,23,"495,40",TOTAL_AMOUNT
1534,1867,15,36,€,TOTAL_AMOUNT
1011,1966,18,20,A,O
1037,1971,67,20,payer,O
1400,1966,30,20,66,O
1438,1966,107,24,".495,40€",O
