left,top,width,height,text,label
844,70,61,20,Marc,O
914,70,71,20,Demo,SUPPLIER
80,124,305,52,FACTURE,O
843,113,89,67,Eugene,O
942,113,142,62,CORS7AOL,ADDRESS
844,192,60,25,Etats,O
913,196,52,21,Unis,ADDRESS
77,317,92,20,Facturé,O
177,317,11,20,a,O
524,317,57,20,Date,O
860,317,92,20,Facture,O
961,317,29,20,N°,O
1275,317,105,20,Monrant,O
1388,317,11,20,a,O
1408,316,71,26,régler,O
77,358,92,21,Lumber,O
178,359,34,20,Inc,O
522,359,38,20,fév,INVOICE_DATE
569,359,104,23,"11,2019",INVOICE_DATE
860,358,248,22,FA02/2019/093093,NUMBER
1275,359,45,20,109,O
1327,359,86,24,"431,60",O
1421,359,15,20,€,O
78,401,61,20,1337,O
148,401,16,20,N,O
173,401,42,20,San,O
223,400,94,26,Joaquin,O
325,401,24,20,St,O
524,423,127,21,Sueaiech,O
860,424,39,20,aug,O
76,442,108,21,Stockton,O
192,443,37,20,CA,O
237,443,78,20,95202,O
544,430,37,14,ate,O
611,429,114,15,d'écheance,O
877,429,106,15,eference,O
82,481,6,3,;,O
182,485,3,4,;,O
522,465,38,21,fév,INVOICE_DUE_DATE
569,466,104,23,"11,2019",INVOICE_DUE_DATE
860,466,115,20,BCO9083,PO_NUMBER
77,486,60,20,Etats,O
146,486,52,20,Unis,O
77,646,180,20,DESCRIPTION,O
1173,646,33,20,PU,O
1356,646,53,24,QTE,O
1442,646,156,20,SOUS-TOTA,O
77,727,65,36,Hotel,LINE/DESCRIPTION
1120,733,86,24,"400,00",LINE/QUANTITY
1341,733,69,24,"69,00",LINE/PRICE
1469,733,30,20,27,LINE/SUB_TOTAL
1507,733,85,24,"600,00",LINE/SUB_TOTAL
77,820,89,26,Logiciel,LINE/DESCRIPTION
175,820,28,21,de,LINE/DESCRIPTION
211,820,134,26,conception,LINE/DESCRIPTION
353,820,28,21,de,LINE/DESCRIPTION
390,820,83,21,bureau,LINE/DESCRIPTION
1121,820,85,25,"235,00",LINE/QUANTITY
1341,821,69,24,"68,00",LINE/PRICE
1471,821,27,20,15,LINE/SUB_TOTAL
1508,821,84,24,"980,00",LINE/SUB_TOTAL
77,909,86,20,Bureau,LINE/DESCRIPTION
172,908,190,26,personnalisable,LINE/DESCRIPTION
1121,909,85,24,"500,00",LINE/QUANTITY
1340,909,70,24,"41,00",LINE/PRICE
1469,909,30,20,20,LINE/SUB_TOTAL
1507,909,85,24,"500,00",LINE/SUB_TOTAL
75,996,69,21,Tiroir,LINE/DESCRIPTION
151,996,48,21,noir,LINE/DESCRIPTION
1138,997,69,24,"20,00",LINE/QUANTITY
1357,997,52,24,"3,00",LINE/PRICE
1523,997,70,24,"60,00",LINE/SUB_TOTAL
77,1084,89,26,Logiciel,LINE/DESCRIPTION
175,1084,28,21,de,LINE/DESCRIPTION
211,1084,134,26,conception,LINE/DESCRIPTION
353,1084,28,21,de,LINE/DESCRIPTION
390,1084,83,21,bureau,LINE/DESCRIPTION
1121,1084,85,25,"235,00",LINE/QUANTITY
1342,1085,68,24,"17,00",LINE/PRICE
1485,1085,107,23,"3995,00",LINE/SUB_TOTAL
75,1172,129,21,Architecte,LINE/DESCRIPTION
211,1172,77,21,Junior,LINE/DESCRIPTION
295,1171,149,26,(Facturation,LINE/DESCRIPTION
452,1178,38,15,sur,LINE/DESCRIPTION
498,1172,91,21,Feuilles,LINE/DESCRIPTION
597,1172,28,21,de,LINE/DESCRIPTION
632,1171,88,27,Temps),LINE/DESCRIPTION
1138,1173,69,24,"85,00",LINE/QUANTITY
