left,top,width,height,text,label
80,124,305,52,FACTURE,O
77,317,92,20,Facturé,O
177,317,11,20,a,O
77,359,61,20,Deco,O
145,358,80,21,Addict,O
76,401,30,20,77,O
114,401,67,20,Santa,O
190,400,95,21,Barbara,O
295,400,29,21,Rd,O
77,442,103,21,Pleasant,O
188,442,39,21,Hill,O
236,443,37,20,CA,O
280,443,78,20,94523,O
77,481,60,25,Etats,O
146,485,52,21,Unis,O
77,646,180,20,DESCRIPTION,O
77,732,82,26,Design,LINE/DESCRIPTION
166,732,129,21,d'intérieur,LINE/DESCRIPTION
302,732,78,21,virtuel,LINE/DESCRIPTION
76,820,90,21,Grande,LINE/DESCRIPTION
174,820,95,21,armoire,LINE/DESCRIPTION
76,908,90,21,Grande,LINE/DESCRIPTION
174,908,95,21,armoire,LINE/DESCRIPTION
76,996,90,21,Grande,LINE/DESCRIPTION
174,996,95,21,armoire,LINE/DESCRIPTION
536,317,57,20,Date,O
535,359,43,20,aot,INVOICE_DATE
588,359,105,24,"12,2016",INVOICE_DATE
536,424,57,20,Date,O
601,423,136,21,d'écheance,O
536,471,43,15,nov,INVOICE_DUE_DATE
588,466,34,24,"10,",INVOICE_DUE_DATE
630,466,63,20,2016,INVOICE_DUE_DATE
951,69,74,26,Ready,SUPPLIER
1034,70,47,20,Mat,SUPPLIER
950,113,63,20,7500,ADDRESS
1020,113,28,20,W,ADDRESS
1056,112,64,21,Linne,ADDRESS
1129,112,59,21,Road,ADDRESS
949,155,69,25,Tracy,ADDRESS
1025,155,37,20,CA,ADDRESS
1070,155,79,20,95304,ADDRESS
951,192,60,25,Etats,ADDRESS
1020,196,52,21,Unis,ADDRESS
868,317,92,20,Facture,O
969,317,29,20,N°,O
1278,317,106,20,Monrant,O
1391,317,12,20,a,O
1412,316,71,26,régler,O
868,358,248,22,FA08/2016/036535,NUMBER
1279,359,44,20,111,O
1332,359,84,23,"286,73",O
1424,359,16,20,€,O
869,424,123,20,Reference,O
868,466,116,20,BC02298,PO_NUMBER
1173,646,33,20,PU,O
1356,646,53,24,QTE,O
1442,646,156,20,SOUS-TOTA,O
1138,733,69,24,"20,50",LINE/QUANTITY
1340,733,70,24,"41,00",LINE/PRICE
1506,733,85,24,"840,50",LINE/SUB_TOTAL
1120,821,86,24,"800,00",LINE/QUANTITY
1341,821,69,24,"22,00",LINE/PRICE
1471,821,28,20,17,LINE/SUB_TOTAL
1507,821,85,24,"600,00",LINE/SUB_TOTAL
1120,909,86,24,"800,00",LINE/QUANTITY
1342,909,68,24,"17,00",LINE/PRICE
1471,909,28,20,13,LINE/SUB_TOTAL
1507,909,85,24,"600,00",LINE/SUB_TOTAL
1120,997,86,24,"800,00",LINE/QUANTITY
1341,997,69,24,"76,00",LINE/PRICE
1469,997,30,20,60,LINE/SUB_TOTAL
1507,997,85,24,"800,00",LINE/SUB_TOTAL
997,1694,61,21,Total,O
1068,1695,35,20,HT,O
1401,1695,29,20,92,TOTAL_UNTAXED
1438,1695,86,24,"840,50",TOTAL_UNTAXED
1530,1695,15,20,€,TOTAL_UNTAXED
1032,1783,70,20,Taxes,O
1384,1783,46,20,+18,TAX_AMOUNT
1438,1783,85,24,"446,23",TAX_AMOUNT
1530,1783,15,20,€,TAX_AMOUNT
983,1872,61,21,Total,O
1052,1873,51,20,TTC,O
1384,1873,45,20,111,TOTAL_AMOUNT
1437,1873,85,24,"286,73",TOTAL_AMOUNT
1530,1873,15,20,€,TOTAL_AMOUNT
1009,1966,18,20,A,O
1035,1971,68,20,payer,O
1384,1966,45,20,111,O
1437,1966,85,24,"286,73",O
1530,1966,15,20,€,O
