left,top,width,height,text,label
80,124,305,52,FACTURE,O
77,317,92,20,Facturé,O
177,317,11,20,a,O
485,317,57,20,Date,O
77,358,91,21,Biotech,O
485,358,40,21,mai,INVOICE_DATE
534,359,36,24,"30,",INVOICE_DATE
577,359,63,20,2020,INVOICE_DATE
76,401,44,20,215,O
132,400,48,21,Vine,O
192,401,24,20,St,O
485,423,128,21,ncaa,O
76,443,108,20,Scranton,O
194,443,33,20,PA,O
236,443,77,20,18503,O
505,430,37,14,ate,O
572,430,114,14,ascneance,O
82,481,6,3,2,O
182,485,3,4,:,O
482,466,29,25,jui,INVOICE_DUE_DATE
520,466,36,23,"29,",INVOICE_DUE_DATE
563,466,63,20,2020,INVOICE_DUE_DATE
77,486,60,20,Etats,O
146,486,52,20,Unis,O
77,646,180,20,DESCRIPTION,O
76,732,81,21,Chaise,LINE/DESCRIPTION
164,732,29,21,de,LINE/DESCRIPTION
201,732,84,21,bureau,LINE/DESCRIPTION
75,820,129,21,Architecte,LINE/DESCRIPTION
213,820,103,26,Principal,LINE/DESCRIPTION
326,819,149,26,(Facturation,LINE/DESCRIPTION
483,826,37,15,sur,LINE/DESCRIPTION
529,820,91,21,Feuilles,LINE/DESCRIPTION
628,820,28,21,de,LINE/DESCRIPTION
663,819,88,27,Temps),LINE/DESCRIPTION
77,909,74,25,Dépéot,LINE/DESCRIPTION
77,997,86,20,Bureau,LINE/DESCRIPTION
172,996,190,26,personnalisable,LINE/DESCRIPTION
76,1084,88,21,Service,LINE/DESCRIPTION
172,1084,72,21,Client,LINE/DESCRIPTION
252,1083,96,26,(Heures,LINE/DESCRIPTION
357,1083,133,27,Prépayées),LINE/DESCRIPTION
76,1172,91,26,Canapé,LINE/DESCRIPTION
175,1172,55,21,trois,LINE/DESCRIPTION
238,1172,74,26,places,LINE/DESCRIPTION
75,1260,129,21,Architecte,LINE/DESCRIPTION
213,1260,103,26,Principal,LINE/DESCRIPTION
326,1259,149,26,(Facturation,LINE/DESCRIPTION
483,1266,37,15,sur,LINE/DESCRIPTION
529,1260,91,21,Feuilles,LINE/DESCRIPTION
628,1260,28,21,de,LINE/DESCRIPTION
663,1259,88,27,Temps),LINE/DESCRIPTION
77,1349,63,20,Boite,LINE/DESCRIPTION
147,1348,29,21,de,LINE/DESCRIPTION
184,1350,132,24,rangement,LINE/DESCRIPTION
863,70,177,25,YourCompany,SUPPLIER
864,113,47,20,250,O
919,112,118,21,Executive,ADDRESS
1046,112,54,21,Park,ADDRESS
1108,112,51,21,Blvd,ADDRESS
865,155,79,20,94134,ADDRESS
950,155,43,20,San,ADDRESS
1002,154,115,21,Francisco,ADDRESS
865,197,81,20,France,ADDRESS
833,317,92,20,Facture,O
934,317,29,20,N°,O
1262,317,106,20,Monrant,O
1376,317,11,20,a,O
1396,316,71,26,régler,O
833,358,248,22,FA05/2020/056135,NUMBER
1263,359,44,20,142,O
1315,359,86,24,"837,80",O
1408,359,16,20,€,O
834,424,122,20,Reference,O
833,466,116,20,BC01956,PO_NUMBER
1173,646,33,20,PU,O
1356,646,53,24,QTE,O
1442,646,156,20,SOUS-TOTA,O
1139,733,68,24,"55,00",LINE/QUANTITY
1341,733,69,24,"99,00",LINE/PRICE
1485,733,13,20,5,LINE/SUB_TOTAL
1506,733,86,23,"445,00",LINE/SUB_TOTAL
1122,821,84,24,"150,00",LINE/QUANTITY
1356,821,53,24,"4,00",LINE/PRICE
1506,821,85,24,"600,00",LINE/SUB_TOTAL
1122,909,84,24,"100,00",LINE/QUANTITY
1341,909,69,24,"66,00",LINE/PRICE
1485,909,13,20,6,LINE/SUB_TOTAL
1506,909,86,23,"600,00",LINE/SUB_TOTAL
1121,997,85,24,"500,00",LINE/QUANTITY
1341,997,69,24,"32,00",LINE/PRICE
1471,997,28,20,16,LINE/SUB_TOTAL
1506,997,86,24,"000,00",LINE/SUB_TOTAL
1122,1085,84,24,"190,00",LINE/QUANTITY
1341,1085,69,24,"68,00",LINE/PRICE
1471,1085,28,20,12,LINE/SUB_TOTAL
1507,1085,85,24,"920,00",LINE/SUB_TOTAL
1101,1173,106,24,"1000,00",LINE/QUANTITY
1341,1173,69,24,"68,00",LINE/PRICE
1469,1173,30,20,68,LINE/SUB_TOTAL
1506,1173,86,24,"000,00",LINE/SUB_TOTAL
1122,1261,84,24,"150,00",LINE/QUANTITY
1341,1261,69,24,"66,00",LINE/PRICE
1485,1261,13,20,9,LINE/SUB_TOTAL
1507,1261,85,23,"900,00",LINE/SUB_TOTAL
1140,1349,67,24,"14,00",LINE/QUANTITY
1341,1349,69,24,"26,00",LINE/PRICE
1506,1349,85,24,"364,00",LINE/SUB_TOTAL
997,1694,61,21,Total,O
1068,1695,35,20,HT,O
1384,1695,45,20,119,TOTAL_UNTAXED
1437,1695,85,24,"829,00",TOTAL_UNTAXED
1530,1695,15,20,€,TOTAL_UNTAXED
1032,1783,70,20,Taxes,O
1384,1783,46,20,+23,TAX_AMOUNT
1438,1783,86,24,"008,80",TAX_AMOUNT
1530,1783,15,20,€,TAX_AMOUNT
983,1872,61,21,Total,O
1052,1873,51,20,TTC,O
1384,1873,45,20,142,TOTAL_AMOUNT
1437,1873,85,24,"837,80",TOTAL_AMOUNT
1530,1873,15,20,€,TOTAL_AMOUNT
1009,1966,18,20,A,O
1035,1971,68,20,payer,O
1384,1966,45,20,142,O
1437,1966,85,24,"837,80",O
1530,1966,15,20,€,O
