left,top,width,height,text,label
80,124,305,52,FACTURE,O
77,317,92,20,Facturé,O
177,317,11,20,a,O
75,359,177,25,YourCompany,O
76,401,47,20,250,O
131,400,118,21,Executive,O
258,400,54,21,Park,O
321,400,51,21,Blvd,O
77,443,79,20,94134,O
163,443,42,20,San,O
214,443,115,20,Francisco,O
77,486,82,20,France,O
77,646,180,20,DESCRIPTION,O
77,733,86,20,Bureau,LINE/DESCRIPTION
172,738,55,20,pour,LINE/DESCRIPTION
234,734,81,24,quatre,LINE/DESCRIPTION
323,738,125,20,personnes,LINE/DESCRIPTION
76,820,74,21,Grand,LINE/DESCRIPTION
160,820,83,21,bureau,LINE/DESCRIPTION
76,908,90,21,Grande,LINE/DESCRIPTION
173,908,61,21,table,LINE/DESCRIPTION
241,908,29,21,de,LINE/DESCRIPTION
278,908,92,21,réunion,LINE/DESCRIPTION
77,992,80,25,Ecrans,LINE/DESCRIPTION
164,996,109,21,ant-bruit,LINE/DESCRIPTION
75,1084,69,21,Tiroir,LINE/DESCRIPTION
75,1172,83,21,Virtual,LINE/DESCRIPTION
168,1173,71,20,Home,LINE/DESCRIPTION
247,1172,89,26,Staging,LINE/DESCRIPTION
76,1260,91,26,Canapé,LINE/DESCRIPTION
175,1260,55,21,trois,LINE/DESCRIPTION
238,1260,74,26,places,LINE/DESCRIPTION
954,69,46,21,The,SUPPLIER
1007,69,96,21,Jackson,SUPPLIER
1111,70,77,25,Group,SUPPLIER
957,113,61,20,1611,ADDRESS
1027,113,75,25,Peony,ADDRESS
1110,113,29,20,Dr,ADDRESS
954,155,69,25,Tracy,ADDRESS
1030,155,37,20,CA,ADDRESS
1075,155,79,20,95377,ADDRESS
956,192,61,25,Etats,ADDRESS
1025,196,53,21,Unis,ADDRESS
555,317,58,20,Date,O
883,317,92,20,Facture,O
983,317,29,20,N°,O
1285,317,106,20,Monrant,O
1399,317,11,20,a,O
1419,316,71,26,régler,O
552,358,29,26,jui,INVOICE_DATE
590,359,36,23,"20,",INVOICE_DATE
634,359,63,20,2020,INVOICE_DATE
883,358,248,22,FA06/2020/000848,NUMBER
1285,359,45,20,931,O
1339,359,85,23,"596,90",O
1431,359,16,20,€,O
555,424,58,20,Date,O
620,423,136,21,d'écheance,O
883,424,123,20,Reference,O
554,471,41,20,sep,INVOICE_DUE_DATE
604,466,34,24,"18,",INVOICE_DUE_DATE
646,466,63,20,2020,INVOICE_DUE_DATE
883,466,115,20,BCO9177,PO_NUMBER
1173,646,33,20,PU,O
1356,646,53,24,QTE,O
1442,646,156,20,SOUS-TOTA,O
1100,733,13,20,2,LINE/QUANTITY
1122,733,85,24,"500,00",LINE/QUANTITY
1341,733,69,24,"92,00",LINE/PRICE
1451,733,140,23,"230000,00",LINE/SUB_TOTAL
1101,821,106,24,"1299,00",LINE/QUANTITY
1341,821,69,24,"93,00",LINE/PRICE
1453,821,138,23,"120807,00",LINE/SUB_TOTAL
1099,909,15,20,4,LINE/QUANTITY
1122,909,85,24,"500,00",LINE/QUANTITY
1341,908,69,25,"88,00",LINE/PRICE
1452,909,139,23,"396000,00",LINE/SUB_TOTAL
1121,996,85,25,"287,00",LINE/QUANTITY
1341,997,69,24,"65,00",LINE/PRICE
1471,997,28,20,18,LINE/SUB_TOTAL
1507,997,85,24,"655,00",LINE/SUB_TOTAL
1122,1085,84,24,"100,00",LINE/QUANTITY
1341,1085,69,24,"23,00",LINE/PRICE
1485,1085,13,20,2,LINE/SUB_TOTAL
1507,1085,85,23,"300,00",LINE/SUB_TOTAL
1138,1173,69,24,"25,50",LINE/QUANTITY
1341,1173,69,24,"97,00",LINE/PRICE
1485,1173,13,20,2,LINE/SUB_TOTAL
1506,1173,86,23,"473,50",LINE/SUB_TOTAL
1101,1261,106,24,"1.000,00",LINE/QUANTITY
1342,1261,68,24,"10,00",LINE/PRICE
1471,1261,28,20,10,LINE/SUB_TOTAL
1506,1261,86,24,"000,00",LINE/SUB_TOTAL
979,1694,61,21,Total,O
1051,1695,35,20,HT,O
1383,1695,47,20,780,TOTAL_UNTAXED
1437,1695,85,24,"235,50",TOTAL_UNTAXED
1530,1695,15,20,€,TOTAL_UNTAXED
1014,1783,70,20,Taxes,O
1367,1783,62,20,+151,TAX_AMOUNT
1438,1783,84,24,"361,40",TAX_AMOUNT
1530,1783,15,20,€,TAX_AMOUNT
965,1872,61,21,Total,O
1035,1873,50,20,TTC,O
1383,1873,46,20,931,TOTAL_AMOUNT
1438,1873,84,24,"596,90",TOTAL_AMOUNT
1530,1873,15,20,€,TOTAL_AMOUNT
991,1966,19,20,A,O
1017,1971,68,20,payer,O
1383,1966,46,20,931,O
1438,1966,84,24,"596,90",O
1530,1966,15,20,€,O
