left,top,width,height,text,label
80,124,305,52,FACTURE,O
77,317,92,20,Facturé,O
177,317,11,20,a,O
485,317,57,20,Date,O
77,358,91,21,Biotech,O
482,358,28,26,jul,INVOICE_DATE
520,359,106,24,"27,2019",INVOICE_DATE
76,401,44,20,215,O
132,400,48,21,Vine,O
192,401,24,20,St,O
485,423,128,21,ncaa,O
76,443,108,20,Scranton,O
194,443,33,20,PA,O
236,443,77,20,18503,O
505,430,37,14,are,O
572,430,114,14,aseneance,O
82,481,6,3,2,O
182,485,3,4,.,O
484,466,42,20,aod,INVOICE_DUE_DATE
535,466,36,24,"26,",INVOICE_DUE_DATE
579,466,63,20,2019,INVOICE_DUE_DATE
77,486,60,20,Etats,O
146,486,52,20,Unis,O
77,646,180,20,DESCRIPTION,O
76,732,88,21,Service,LINE/DESCRIPTION
172,732,72,21,Client,LINE/DESCRIPTION
252,731,96,26,(Heures,LINE/DESCRIPTION
357,731,133,27,Prépayées),LINE/DESCRIPTION
76,820,90,21,Grande,LINE/DESCRIPTION
174,820,95,21,armoire,LINE/DESCRIPTION
75,908,129,21,Architecte,LINE/DESCRIPTION
213,908,103,26,Principal,LINE/DESCRIPTION
326,907,149,26,(Facturation,LINE/DESCRIPTION
483,914,37,15,sur,LINE/DESCRIPTION
529,908,91,21,Feuilles,LINE/DESCRIPTION
628,908,28,21,de,LINE/DESCRIPTION
663,907,88,27,Temps),LINE/DESCRIPTION
954,69,46,21,The,SUPPLIER
1007,69,96,21,Jackson,SUPPLIER
1111,70,77,25,Group,SUPPLIER
957,113,61,20,1611,ADDRESS
1027,113,75,25,Peony,ADDRESS
1110,113,29,20,Dr,ADDRESS
954,155,69,25,Tracy,ADDRESS
1030,155,37,20,CA,ADDRESS
1075,155,79,20,95377,ADDRESS
956,192,61,25,Etats,ADDRESS
1025,196,53,21,Unis,ADDRESS
833,317,92,20,Facture,O
934,317,29,20,N°,O
1262,317,106,20,Monrant,O
1376,317,11,20,a,O
1396,316,71,26,régler,O
833,358,248,22,FA07/2019/059413,NUMBER
1261,359,30,20,49,O
1299,359,107,23,"752,00€",O
834,424,122,20,Reference,O
833,466,116,20,BCc01400,PO_NUMBER
1173,646,33,20,PU,O
1356,646,53,24,QTE,O
1442,646,156,20,SOUS-TOTA,O
1122,733,84,24,"190,00",LINE/QUANTITY
1341,733,69,23,"64,00",LINE/PRICE
1471,733,28,20,12,LINE/SUB_TOTAL
1509,733,83,24,"160,00",LINE/SUB_TOTAL
1120,821,86,24,"800,00",LINE/QUANTITY
1341,821,69,24,"31,00",LINE/PRICE
1469,821,31,20,24,LINE/SUB_TOTAL
1507,821,85,24,"800,00",LINE/SUB_TOTAL
1122,909,84,24,"150,00",LINE/QUANTITY
1341,909,69,24,"30,00",LINE/PRICE
1484,909,15,20,4,LINE/SUB_TOTAL
1507,909,85,23,"500,00",LINE/SUB_TOTAL
1017,1694,62,21,Total,O
1089,1695,35,20,HT,O
1400,1695,30,20,41,TOTAL_UNTAXED
1438,1695,86,24,"460,00",TOTAL_UNTAXED
1530,1695,15,20,€,TOTAL_UNTAXED
1053,1783,70,20,Taxes,O
1400,1783,30,20,+8,TAX_AMOUNT
1438,1783,85,24,"292,00",TAX_AMOUNT
1530,1783,15,20,€,TAX_AMOUNT
1004,1872,61,21,Total,O
1073,1873,51,20,TTC,O
1400,1873,30,20,49,TOTAL_AMOUNT
1438,1873,86,23,"752,00",TOTAL_AMOUNT
1530,1873,15,20,€,TOTAL_AMOUNT
1030,1966,19,20,A,O
1056,1971,68,20,payer,O
1400,1966,30,20,49,O
1439,1966,85,24,"752,00",O
1530,1966,15,20,€,O
