left,top,width,height,text,label
80,124,305,52,FACTURE,O
959,69,85,21,Gemini,SUPPLIER
1054,69,114,21,Furniture,SUPPLIER
959,113,47,20,317,ADDRESS
1014,112,103,21,Fairchild,ADDRESS
1127,113,30,20,Dr,ADDRESS
960,154,98,21,Fairfield,ADDRESS
1067,155,37,20,CA,ADDRESS
1112,155,77,20,94535,ADDRESS
77,317,92,20,Facturé,O
177,317,11,20,a,O
480,317,57,20,Date,O
75,358,46,21,The,O
128,358,96,21,Jackson,O
232,359,76,25,Group,O
479,359,42,20,aoa,INVOICE_DATE
529,359,37,23,"09,",INVOICE_DATE
574,359,62,20,2015,INVOICE_DATE
78,401,61,20,1611,O
148,401,74,25,Peony,O
231,401,29,20,Dr,O
480,424,43,20,aaa,O
545,423,62,21,eR,O
75,443,69,25,Tracy,O
151,443,37,20,CA,O
196,443,78,20,95377,O
500,429,37,15,are,O
567,430,114,14,eecneance,O
82,481,6,3,2,O
182,485,3,4,.,O
479,466,42,20,aot,INVOICE_DUE_DATE
529,466,37,23,"09,",INVOICE_DUE_DATE
574,466,62,20,2015,INVOICE_DUE_DATE
77,486,60,20,Etats,O
146,486,52,20,Unis,O
77,646,180,20,DESCRIPTION,O
76,732,90,21,Grande,LINE/DESCRIPTION
174,732,95,21,armoire,LINE/DESCRIPTION
75,821,101,20,Armoire,LINE/DESCRIPTION
184,826,54,15,avec,LINE/DESCRIPTION
246,822,77,24,portes,LINE/DESCRIPTION
75,908,69,21,Tiroir,LINE/DESCRIPTION
75,997,101,20,Armoire,LINE/DESCRIPTION
184,1002,54,15,avec,LINE/DESCRIPTION
246,998,77,24,portes,LINE/DESCRIPTION
76,1085,97,25,Support,LINE/DESCRIPTION
180,1084,29,21,de,LINE/DESCRIPTION
217,1084,83,21,bureau,LINE/DESCRIPTION
309,1090,55,15,avec,LINE/DESCRIPTION
371,1084,66,21,écran,LINE/DESCRIPTION
77,1173,86,20,Bureau,LINE/DESCRIPTION
172,1172,190,26,personnalisable,LINE/DESCRIPTION
77,1261,86,20,Bureau,LINE/DESCRIPTION
172,1260,190,26,personnalisable,LINE/DESCRIPTION
960,192,60,25,Etats,ADDRESS
1029,196,52,21,Unis,ADDRESS
830,317,92,20,Facture,O
931,317,29,20,N°,O
1261,317,105,20,Monrant,O
1374,316,11,21,a,O
1394,316,71,26,régler,O
830,358,248,22,FA08/2015/029470,NUMBER
1260,359,45,20,325,O
1313,359,85,24,"002,75",O
1406,359,16,20,€,O
830,424,123,20,Reference,O
830,466,115,20,BC05381,PO_NUMBER
1173,646,33,20,PU,O
1356,646,53,24,QTE,O
1442,646,156,20,SOUS-TOTA,O
1120,733,86,24,"800,00",LINE/QUANTITY
1341,733,69,24,"50,00",LINE/PRICE
1468,733,31,20,40,LINE/SUB_TOTAL
1506,733,86,24,"000,00",LINE/SUB_TOTAL
1122,821,84,24,"120,50",LINE/QUANTITY
1356,821,53,24,"2,00",LINE/PRICE
1506,821,85,24,"241,00",LINE/SUB_TOTAL
1122,909,84,24,"100,00",LINE/QUANTITY
1341,909,69,24,"28,00",LINE/PRICE
1485,909,13,20,2,LINE/SUB_TOTAL
1506,909,86,23,"800,00",LINE/SUB_TOTAL
1122,997,84,24,"120,50",LINE/QUANTITY
1357,997,52,24,"3,00",LINE/PRICE
1506,997,85,24,"361,50",LINE/SUB_TOTAL
1100,1085,107,24,"2.010,00",LINE/QUANTITY
1341,1085,69,23,"94,00",LINE/PRICE
1453,1085,138,23,"188940,00",LINE/SUB_TOTAL
1121,1173,85,24,"500,00",LINE/QUANTITY
1341,1173,69,24,"92,00",LINE/PRICE
1468,1173,31,20,46,LINE/SUB_TOTAL
1506,1173,86,24,"000,00",LINE/SUB_TOTAL
1121,1261,85,24,"500,00",LINE/QUANTITY
1340,1261,70,24,"49,00",LINE/PRICE
1469,1261,31,20,24,LINE/SUB_TOTAL
1507,1261,85,24,"500,00",LINE/SUB_TOTAL
997,1694,61,21,Total,O
1068,1695,35,20,HT,O
1383,1695,46,20,302,TOTAL_UNTAXED
1437,1695,85,24,"842,50",TOTAL_UNTAXED
1530,1695,15,20,€,TOTAL_UNTAXED
1032,1783,70,20,Taxes,O
1384,1783,46,20,+22,TAX_AMOUNT
1440,1783,82,24,"160,25",TAX_AMOUNT
1530,1783,15,20,€,TAX_AMOUNT
983,1872,61,21,Total,O
1052,1873,51,20,TTC,O
1383,1873,45,20,325,TOTAL_AMOUNT
1437,1873,84,24,"002,75",TOTAL_AMOUNT
1530,1873,15,20,€,TOTAL_AMOUNT
1009,1966,18,20,A,O
1035,1971,68,20,payer,O
1383,1966,45,20,325,O
1437,1966,84,24,"002,75",O
1530,1966,15,20,€,O
