left,top,width,height,text,label
80,124,305,52,FACTURE,O
77,317,92,20,Facturé,O
177,317,11,20,a,O
468,317,57,20,Date,O
75,358,73,21,Wood,O
157,359,86,20,Corner,O
466,364,38,15,avr,INVOICE_DATE
511,359,37,24,"01,",INVOICE_DATE
556,359,63,20,2020,INVOICE_DATE
78,401,61,20,1839,O
149,400,69,21,Arbor,O
236,401,45,25,Way,O
468,423,127,21,eer,O
75,442,93,21,Turlock,O
176,443,37,20,CA,O
220,443,79,20,95380,O
488,430,37,14,are,O
555,430,113,14,creeneance,O
82,481,6,3,2,O
182,485,3,4,.,O
466,471,38,15,avr,INVOICE_DUE_DATE
514,466,34,24,"16,",INVOICE_DUE_DATE
556,466,63,20,2020,INVOICE_DUE_DATE
77,486,60,20,Etats,O
146,486,52,20,Unis,O
77,646,180,20,DESCRIPTION,O
77,733,63,20,Boite,LINE/DESCRIPTION
147,732,29,21,de,LINE/DESCRIPTION
184,734,132,24,rangement,LINE/DESCRIPTION
75,820,129,21,Architecte,LINE/DESCRIPTION
211,820,77,21,Junior,LINE/DESCRIPTION
295,819,149,26,(Facturation,LINE/DESCRIPTION
452,826,38,15,sur,LINE/DESCRIPTION
498,820,91,21,Feuilles,LINE/DESCRIPTION
597,820,28,21,de,LINE/DESCRIPTION
632,819,88,27,Temps),LINE/DESCRIPTION
76,908,88,21,Service,LINE/DESCRIPTION
172,908,72,21,Client,LINE/DESCRIPTION
252,907,96,26,(Heures,LINE/DESCRIPTION
357,907,133,27,Prépayées),LINE/DESCRIPTION
76,996,74,21,Grand,LINE/DESCRIPTION
160,996,83,21,bureau,LINE/DESCRIPTION
902,69,92,21,Lumber,SUPPLIER
1003,70,34,20,Inc,SUPPLIER
903,113,61,20,1337,ADDRESS
972,113,17,20,N,ADDRESS
998,113,42,20,San,ADDRESS
1048,112,94,26,Joaquin,ADDRESS
1150,113,23,20,St,ADDRESS
900,154,109,21,Stockton,ADDRESS
1017,155,37,20,CA,ADDRESS
1061,155,79,20,95202,ADDRESS
902,192,60,25,Etats,ADDRESS
971,196,52,21,Unis,ADDRESS
821,317,92,20,Facture,O
922,317,29,20,N°,O
1257,317,106,20,Monrant,O
1370,317,12,20,a,O
1391,316,71,26,régler,O
821,358,247,22,FA04/2020/037385,NUMBER
1258,359,45,20,174,O
1311,359,85,23,"387,60",O
1403,359,15,20,€,O
821,424,123,20,Reference,O
821,465,115,21,BCO7532,PO_NUMBER
1173,646,33,20,PU,O
1356,646,53,24,QTE,O
1442,646,156,20,SOUS-TOTA,O
1140,733,67,24,"14,00",LINE/QUANTITY
1357,733,52,24,"5,00",LINE/PRICE
1523,733,70,24,"70,00",LINE/SUB_TOTAL
1138,821,69,24,"85,00",LINE/QUANTITY
1341,821,69,24,"32,00",LINE/PRICE
1485,821,13,20,2,LINE/SUB_TOTAL
1506,820,86,24,"720,00",LINE/SUB_TOTAL
1122,909,84,24,"190,00",LINE/QUANTITY
1341,908,69,25,"87,00",LINE/PRICE
1471,909,28,20,16,LINE/SUB_TOTAL
1507,909,85,24,"530,00",LINE/SUB_TOTAL
1101,997,106,24,"1299,00",LINE/QUANTITY
1341,997,69,24,"97,00",LINE/PRICE
1453,997,138,23,"126003,00",LINE/SUB_TOTAL
997,1694,61,21,Total,O
1068,1695,35,20,HT,O
1384,1695,44,20,145,TOTAL_UNTAXED
1438,1695,84,24,"323,00",TOTAL_UNTAXED
1530,1695,15,20,€,TOTAL_UNTAXED
1032,1783,70,20,Taxes,O
1384,1783,46,20,+29,TAX_AMOUNT
1438,1783,86,23,"064,60",TAX_AMOUNT
1530,1783,15,20,€,TAX_AMOUNT
983,1872,61,21,Total,O
1052,1873,51,20,TTC,O
1384,1873,46,20,174,TOTAL_AMOUNT
1437,1873,85,24,"387,60",TOTAL_AMOUNT
1530,1873,15,20,€,TOTAL_AMOUNT
1009,1966,18,20,A,O
1035,1971,68,20,payer,O
1384,1966,46,20,174,O
1437,1966,85,24,"387,60",O
1530,1966,15,20,€,O
