left,top,width,height,text,label
82,51,184,26,YourCompany,O
1366,55,139,34,FACTU,O
1511,55,50,33,RE,O
83,93,48,21,250,O
139,93,123,21,Executive,O
270,93,58,21,Park,O
335,93,55,21,Blvd,O
84,136,80,21,94134,O
170,136,45,22,San,O
224,136,119,21,Francisco,O
84,179,85,21,France,O
889,168,288,23,FACTU/2019/12/0042,NUMBER
1313,168,152,23,29/12/2019,INVOICE_DATE
84,316,184,26,YourCompany,SUPPLIER
85,358,48,21,250,ADDRESS
140,358,124,22,Executive,ADDRESS
272,358,58,21,Park,ADDRESS
337,357,54,22,Blvd,ADDRESS
86,401,80,21,94134,ADDRESS
172,401,45,21,San,ADDRESS
225,401,120,22,Francisco,ADDRESS
86,444,84,21,France,ADDRESS
107,643,89,21,Bureau,LINE/DESCRIPTION
204,643,90,26,d'angle,LINE/DESCRIPTION
301,643,59,21,assis,LINE/DESCRIPTION
367,643,12,21,a,LINE/DESCRIPTION
387,643,76,21,droite,LINE/DESCRIPTION
1386,643,29,21,18,LINE/SUB_TOTAL
1423,643,87,25,"720,00",LINE/SUB_TOTAL
1517,643,16,21,€,LINE/SUB_TOTAL
106,730,165,21,Combinaison,LINE/DESCRIPTION
278,730,30,21,de,LINE/DESCRIPTION
316,730,87,21,bureau,LINE/DESCRIPTION
1385,730,30,21,31,LINE/SUB_TOTAL
1422,730,88,25,"020,00",LINE/SUB_TOTAL
1517,730,16,21,€,LINE/SUB_TOTAL
107,812,68,36,Hétel,LINE/DESCRIPTION
1386,817,30,21,16,LINE/SUB_TOTAL
1423,817,87,25,"320,00",LINE/SUB_TOTAL
1517,817,16,21,€,LINE/SUB_TOTAL
107,904,110,21,Poubelle,LINE/DESCRIPTION
224,904,12,22,a,LINE/DESCRIPTION
245,904,83,26,pédale,LINE/DESCRIPTION
1404,904,87,25,"276,00",LINE/SUB_TOTAL
1498,904,15,21,€,LINE/SUB_TOTAL
441,974,6,5,F,O
625,974,87,6,hinds,O
720,975,8,15,|,O
360,975,84,23,Merci,O
448,981,72,23,pour,O
526,976,76,23,votre,O
608,974,102,24,fidélité,O
717,993,6,5,!,O
1251,987,122,27,TOTAL:,O
1384,987,39,26,66,TOTAL_AMOUNT
1432,987,109,31,"336,00",TOTAL_AMOUNT
1548,987,20,27,€,TOTAL_AMOUNT
