left,top,width,height,text,label
82,51,184,26,YourCompany,O
1366,55,195,34,FACTURE,O
83,93,48,21,250,O
139,93,123,21,Executive,O
270,93,58,21,Park,O
335,93,55,21,Blvd,O
84,136,80,21,94134,O
170,136,45,22,San,O
224,136,119,21,Francisco,O
84,179,85,21,France,O
889,168,287,23,FACTU/2019/07/0055,NUMBER
1313,168,152,23,27/07/2019,INVOICE_DATE
86,316,64,21,Marc,SUPPLIER
158,316,74,21,Demo,SUPPLIER
85,358,63,21,3575,ADDRESS
157,358,78,21,Buena,ADDRESS
242,358,64,22,Vista,ADDRESS
313,358,98,21,Avenue,ADDRESS
86,401,91,26,Eugene,ADDRESS
184,401,59,21,COR,ADDRESS
251,401,79,21,97401,ADDRESS
86,439,63,26,Etats,ADDRESS
157,444,54,21,Unis,ADDRESS
105,643,71,21,Tiroir,LINE/DESCRIPTION
184,643,50,21,noir,LINE/DESCRIPTION
1405,643,86,25,"120,00",LINE/SUB_TOTAL
1498,643,15,21,€,LINE/SUB_TOTAL
107,730,110,21,Poubelle,LINE/DESCRIPTION
224,730,12,21,a,LINE/DESCRIPTION
245,730,83,26,pédale,LINE/DESCRIPTION
1404,730,87,25,"888,00",LINE/SUB_TOTAL
1498,730,15,21,€,LINE/SUB_TOTAL
105,817,152,26,Assemblage,LINE/DESCRIPTION
264,817,30,21,de,LINE/DESCRIPTION
301,817,93,21,Cuisine,LINE/DESCRIPTION
402,816,92,27,(Etapes,LINE/DESCRIPTION
503,816,162,27,Importantes),LINE/DESCRIPTION
1384,817,31,21,42,LINE/SUB_TOTAL
1423,817,87,25,"336,00",LINE/SUB_TOTAL
1517,817,16,21,€,LINE/SUB_TOTAL
107,899,82,26,Ecrans,LINE/DESCRIPTION
197,904,113,21,ant-bruit,LINE/DESCRIPTION
1394,904,130,25,"3157,00€",LINE/SUB_TOTAL
107,992,89,21,Bureau,LINE/DESCRIPTION
204,992,90,26,d'angle,LINE/DESCRIPTION
302,992,58,21,assis,LINE/DESCRIPTION
367,992,12,22,a,LINE/DESCRIPTION
387,992,76,21,droite,LINE/DESCRIPTION
1385,992,31,21,37,LINE/SUB_TOTAL
1422,992,88,25,"440,00",LINE/SUB_TOTAL
1517,992,16,21,€,LINE/SUB_TOTAL
106,1079,77,21,Grand,LINE/DESCRIPTION
192,1079,87,21,bureau,LINE/DESCRIPTION
1378,1079,46,21,121,LINE/SUB_TOTAL
1431,1079,87,25,"586,40",LINE/SUB_TOTAL
1525,1079,16,21,€,LINE/SUB_TOTAL
105,1166,106,21,Armoire,LINE/DESCRIPTION
218,1172,58,15,avec,LINE/DESCRIPTION
283,1168,80,24,portes,LINE/DESCRIPTION
1405,1166,108,25,"132,55€",LINE/SUB_TOTAL
106,1253,84,21,Chaise,LINE/DESCRIPTION
197,1253,30,21,de,LINE/DESCRIPTION
235,1253,87,21,bureau,LINE/DESCRIPTION
330,1253,65,21,noire,LINE/DESCRIPTION
1392,1253,110,25,"4554,00",LINE/SUB_TOTAL
1508,1253,16,21,€,LINE/SUB_TOTAL
441,1323,6,5,",",O
625,1323,5,6,+,O
656,1323,27,6,stn,O
703,1323,9,6,s,O
360,1324,84,23,Merci,O
448,1330,72,23,pour,O
526,1325,76,23,votre,O
608,1323,102,25,fidélité,O
717,1342,6,5,!,O
1230,1335,121,27,TOTAL:,O
1362,1335,60,27,210,TOTAL_AMOUNT
1431,1335,108,31,"213,95",TOTAL_AMOUNT
1548,1335,20,27,€|,TOTAL_AMOUNT
