left,top,width,height,text,label
82,51,184,26,YourCompany,O
1366,55,139,34,FACTU,O
1511,55,50,33,RE,O
83,93,48,21,250,O
139,93,123,21,Executive,O
270,93,58,21,Park,O
335,93,55,21,Blvd,O
84,136,80,21,94134,O
170,136,45,22,San,O
224,136,119,21,Francisco,O
84,179,85,21,France,O
889,168,288,23,FACTU/2017/02/0053,NUMBER
1315,168,150,23,19/02/2017,INVOICE_DATE
84,316,47,21,The,SUPPLIER
138,316,100,21,Jackson,SUPPLIER
245,316,80,26,Group,SUPPLIER
86,358,63,21,1611,ADDRESS
157,358,79,26,Peony,ADDRESS
243,358,31,21,Dr,ADDRESS
84,401,72,26,Tracy,ADDRESS
162,401,39,21,CA,ADDRESS
208,401,80,21,95377,ADDRESS
86,439,63,26,Etats,ADDRESS
157,444,54,21,Unis,ADDRESS
105,643,88,21,Virtual,LINE/DESCRIPTION
202,643,74,21,Home,LINE/DESCRIPTION
283,643,94,26,Staging,LINE/DESCRIPTION
1395,643,129,25,"1453,50€",LINE/SUB_TOTAL
105,730,106,21,Armoire,LINE/DESCRIPTION
218,736,58,15,avec,LINE/DESCRIPTION
283,732,80,24,portes,LINE/DESCRIPTION
1392,730,132,25,"4374,15€",LINE/SUB_TOTAL
107,817,94,26,Logiciel,LINE/DESCRIPTION
209,817,30,21,de,LINE/DESCRIPTION
246,817,140,26,conception,LINE/DESCRIPTION
393,817,30,21,de,LINE/DESCRIPTION
431,817,87,21,bureau,LINE/DESCRIPTION
1386,817,29,21,12,LINE/SUB_TOTAL
1424,817,86,25,"126,00",LINE/SUB_TOTAL
1517,817,16,21,€,LINE/SUB_TOTAL
106,904,84,21,Chaise,LINE/DESCRIPTION
197,904,30,21,de,LINE/DESCRIPTION
235,904,87,21,bureau,LINE/DESCRIPTION
330,904,65,21,noire,LINE/DESCRIPTION
1386,904,29,21,15,LINE/SUB_TOTAL
1423,904,87,25,"246,00",LINE/SUB_TOTAL
1517,904,16,21,€,LINE/SUB_TOTAL
441,974,6,5,F,O
625,974,87,6,hinds,O
720,975,8,15,|,O
360,975,84,23,Merci,O
448,981,72,23,pour,O
526,976,76,23,votre,O
608,974,102,24,fidélité,O
717,993,6,5,!,O
1251,987,122,27,TOTAL:,O
1384,987,39,27,33,TOTAL_AMOUNT
1434,987,105,31,"199,65",TOTAL_AMOUNT
1548,987,20,27,€,TOTAL_AMOUNT
