left,top,width,height,text,label
82,51,184,26,YourCompany,O
1366,55,139,34,FACTU,O
1511,55,50,33,RE,O
83,93,48,21,250,O
139,93,123,21,Executive,O
270,93,58,21,Park,O
335,93,55,21,Blvd,O
84,136,80,21,94134,O
170,136,45,22,San,O
224,136,119,21,Francisco,O
84,179,85,21,France,O
889,168,288,23,FACTU/2015/06/0048,NUMBER
1313,168,151,23,04/06/2015,INVOICE_DATE
86,316,78,26,Ready,SUPPLIER
171,316,50,21,Mat,SUPPLIER
85,358,64,22,7500,ADDRESS
155,358,30,21,W,ADDRESS
192,358,68,21,Linne,ADDRESS
268,358,62,22,Road,ADDRESS
84,401,72,26,Tracy,ADDRESS
162,401,39,21,CA,ADDRESS
208,401,80,21,95304,ADDRESS
86,439,63,26,Etats,ADDRESS
157,444,54,21,Unis,ADDRESS
106,643,84,21,Chaise,LINE/DESCRIPTION
197,643,30,21,de,LINE/DESCRIPTION
235,643,87,21,bureau,LINE/DESCRIPTION
330,643,65,21,noire,LINE/DESCRIPTION
1393,643,15,21,7,LINE/SUB_TOTAL
1415,643,109,25,"722,00",LINE/SUB_TOTAL
1510,639,17,33,€,LINE/SUB_TOTAL
105,730,71,21,Tiroir,LINE/DESCRIPTION
1393,730,15,21,7,LINE/SUB_TOTAL
1415,730,87,25,"200,00",LINE/SUB_TOTAL
1508,730,16,21,€,LINE/SUB_TOTAL
107,817,89,21,Bureau,LINE/DESCRIPTION
204,817,90,26,d'angle,LINE/DESCRIPTION
301,823,58,15,avec,LINE/DESCRIPTION
365,817,64,26,siége,LINE/DESCRIPTION
436,817,13,21,a,LINE/DESCRIPTION
456,817,90,26,gauche,LINE/DESCRIPTION
1392,817,132,25,"4024,80€",LINE/SUB_TOTAL
107,904,84,26,Design,LINE/DESCRIPTION
199,904,134,21,d'intérieur,LINE/DESCRIPTION
339,904,83,21,virtuel,LINE/DESCRIPTION
1393,904,131,25,"2054,61€",LINE/SUB_TOTAL
441,974,6,5,F,O
625,974,87,6,hinds,O
720,975,8,15,|,O
360,975,84,23,Merci,O
448,981,72,23,pour,O
526,976,76,23,votre,O
608,974,102,24,fidélité,O
717,993,6,5,!,O
1251,987,122,27,TOTAL:,O
1384,987,38,26,21,TOTAL_AMOUNT
1431,987,109,31,"001,41",TOTAL_AMOUNT
1548,987,20,27,€,TOTAL_AMOUNT
