left,top,width,height,text,label
82,51,184,26,YourCompany,O
1366,55,139,34,FACTU,O
1511,55,50,33,RE,O
83,93,48,21,250,O
139,93,123,21,Executive,O
270,93,58,21,Park,O
335,93,55,21,Blvd,O
84,136,80,21,94134,O
170,136,45,22,San,O
224,136,119,21,Francisco,O
84,179,85,21,France,O
889,168,288,23,FACTU/2017/12/0066,NUMBER
1313,168,152,23,03/12/2017,INVOICE_DATE
84,316,77,21,Wood,SUPPLIER
168,316,89,21,Corner,SUPPLIER
86,358,63,22,1839,ADDRESS
155,358,76,21,Arbor,ADDRESS
237,358,59,26,Way,ADDRESS
84,401,97,21,Turlock,ADDRESS
188,401,38,21,CA,ADDRESS
234,401,80,21,95380,ADDRESS
86,439,63,26,Etats,ADDRESS
157,444,54,21,Unis,ADDRESS
82,520,1489,87,ee,O
1409,516,162,121,oe,LINE/SUB_TOTAL
106,643,93,21,Grande,LINE/DESCRIPTION
206,643,64,21,table,LINE/DESCRIPTION
276,643,30,21,de,LINE/DESCRIPTION
314,643,97,21,réunion,LINE/DESCRIPTION
1378,643,46,21,151,LINE/SUB_TOTAL
1431,643,88,25,"200,00",LINE/SUB_TOTAL
1525,643,16,21,€,LINE/SUB_TOTAL
107,730,89,21,Bureau,LINE/DESCRIPTION
205,730,198,26,personnalisable,LINE/DESCRIPTION
1384,730,31,21,58,LINE/SUB_TOTAL
1423,730,87,25,"800,00",LINE/SUB_TOTAL
1517,730,16,21,€,LINE/SUB_TOTAL
107,817,86,26,Espace,LINE/DESCRIPTION
200,817,30,21,de,LINE/DESCRIPTION
236,817,81,21,travail,LINE/DESCRIPTION
326,817,123,21,individuel,LINE/DESCRIPTION
1384,817,31,21,85,LINE/SUB_TOTAL
1422,817,88,25,"024,56",LINE/SUB_TOTAL
1517,817,16,21,€,LINE/SUB_TOTAL
107,904,89,21,Bureau,LINE/DESCRIPTION
205,904,198,26,personnalisable,LINE/DESCRIPTION
1385,904,31,21,34,LINE/SUB_TOTAL
1423,904,87,25,"200,00",LINE/SUB_TOTAL
1517,904,16,21,€,LINE/SUB_TOTAL
106,992,84,21,Chaise,LINE/DESCRIPTION
197,992,30,21,de,LINE/DESCRIPTION
235,992,87,21,bureau,LINE/DESCRIPTION
330,992,65,21,noire,LINE/DESCRIPTION
1394,992,14,21,9,LINE/SUB_TOTAL
1415,992,87,25,"702,00",LINE/SUB_TOTAL
1508,992,16,21,€,LINE/SUB_TOTAL
107,1079,103,26,Flipover,LINE/DESCRIPTION
1378,1079,46,21,102,LINE/SUB_TOTAL
1431,1079,87,25,"229,50",LINE/SUB_TOTAL
1525,1079,16,21,€,LINE/SUB_TOTAL
105,1166,106,21,Armoire,LINE/DESCRIPTION
218,1172,58,15,avec,LINE/DESCRIPTION
283,1168,80,24,portes,LINE/DESCRIPTION
1394,1166,14,21,3,LINE/SUB_TOTAL
1415,1166,86,25,"578,85",LINE/SUB_TOTAL
1508,1166,16,21,€,LINE/SUB_TOTAL
107,1253,94,26,Logiciel,LINE/DESCRIPTION
209,1253,30,21,de,LINE/DESCRIPTION
246,1253,140,26,conception,LINE/DESCRIPTION
393,1253,30,21,de,LINE/DESCRIPTION
431,1253,87,21,bureau,LINE/DESCRIPTION
1384,1253,32,21,24,LINE/SUB_TOTAL
1423,1253,87,25,"252,00",LINE/SUB_TOTAL
1517,1253,16,21,€,LINE/SUB_TOTAL
107,1340,103,26,Flipover,LINE/DESCRIPTION
1385,1340,30,21,91,LINE/SUB_TOTAL
1422,1340,88,25,"468,50",LINE/SUB_TOTAL
1517,1340,16,21,€,LINE/SUB_TOTAL
107,1427,110,21,Poubelle,LINE/DESCRIPTION
224,1427,12,21,a,LINE/DESCRIPTION
245,1427,83,26,pédale,LINE/DESCRIPTION
1404,1427,87,25,"516,00",LINE/SUB_TOTAL
1498,1427,15,21,€,LINE/SUB_TOTAL
360,1497,87,24,Merci,O
448,1504,72,23,pour,O
526,1499,76,22,votre,O
608,1497,104,24,fidélité,O
717,1498,11,23,!,O
1230,1509,121,26,TOTAL:,O
1362,1509,60,27,560,TOTAL_AMOUNT
1432,1509,107,31,"971,41",TOTAL_AMOUNT
1548,1509,20,26,€,TOTAL_AMOUNT
