left,top,width,height,text,label
82,51,184,26,YourCompany,O
1366,55,139,34,FACTU,O
1511,55,50,33,RE,O
83,93,48,21,250,O
139,93,123,21,Executive,O
270,93,58,21,Park,O
335,93,55,21,Blvd,O
84,136,80,21,94134,O
170,136,45,22,San,O
224,136,119,21,Francisco,O
84,179,85,21,France,O
889,168,288,23,FACTU/2016/03/0049,NUMBER
1314,168,151,23,30/03/2016,INVOICE_DATE
84,316,47,21,The,SUPPLIER
138,316,100,21,Jackson,SUPPLIER
245,316,80,26,Group,SUPPLIER
86,358,63,21,1611,ADDRESS
157,358,79,26,Peony,ADDRESS
243,358,31,21,Dr,ADDRESS
84,401,72,26,Tracy,ADDRESS
162,401,39,21,CA,ADDRESS
208,401,80,21,95377,ADDRESS
86,439,63,26,Etats,ADDRESS
157,444,54,21,Unis,ADDRESS
107,643,84,26,Design,LINE/DESCRIPTION
199,643,134,21,d'intérieur,LINE/DESCRIPTION
339,643,83,21,virtuel,LINE/DESCRIPTION
1404,643,87,25,"735,34",LINE/SUB_TOTAL
1498,643,15,21,€,LINE/SUB_TOTAL
107,730,103,26,Flipover,LINE/DESCRIPTION
1378,730,45,21,145,LINE/SUB_TOTAL
1431,730,87,25,"273,50",LINE/SUB_TOTAL
1525,730,16,21,€,LINE/SUB_TOTAL
106,817,95,26,Canapé,LINE/DESCRIPTION
207,817,58,21,trois,LINE/DESCRIPTION
273,817,78,26,places,LINE/DESCRIPTION
1378,817,46,21,111,LINE/SUB_TOTAL
1431,817,87,25,"600,00",LINE/SUB_TOTAL
1525,817,16,21,€,LINE/SUB_TOTAL
106,904,93,21,Grande,LINE/DESCRIPTION
207,904,99,21,armoire,LINE/DESCRIPTION
1385,904,30,21,32,LINE/SUB_TOTAL
1423,904,87,25,"640,00",LINE/SUB_TOTAL
1517,904,16,21,€,LINE/SUB_TOTAL
107,992,89,22,Bureau,LINE/DESCRIPTION
205,998,58,20,pour,LINE/DESCRIPTION
269,994,84,24,quatre,LINE/DESCRIPTION
361,998,129,20,personnes.,LINE/DESCRIPTION
1384,992,31,21,63,LINE/SUB_TOTAL
1422,992,88,25,"000,00",LINE/SUB_TOTAL
1517,992,16,21,€,LINE/SUB_TOTAL
106,1079,77,21,Grand,LINE/DESCRIPTION
192,1079,87,21,bureau,LINE/DESCRIPTION
1378,1079,46,21,118,LINE/SUB_TOTAL
1430,1079,88,25,"468,80",LINE/SUB_TOTAL
1525,1079,16,21,€,LINE/SUB_TOTAL
107,1166,77,26,Dépét,LINE/DESCRIPTION
1393,1166,131,25,"6013,50€",LINE/SUB_TOTAL
441,1236,6,5,7,O
625,1236,58,6,“ashe,O
721,1237,7,15,|,O
360,1236,84,24,Merci,O
448,1243,72,23,pour,O
527,1238,75,23,votre,O
608,1236,102,25,fidélité,O
717,1255,6,5,!,O
1230,1248,121,27,TOTAL:,O
1361,1248,61,26,477,TOTAL_AMOUNT
1431,1248,109,31,"731,14",TOTAL_AMOUNT
1548,1248,20,27,€|,TOTAL_AMOUNT
