left,top,width,height,text,label
82,51,184,26,YourCompany,O
1366,55,139,34,FACTU,O
1511,55,50,33,RE,O
83,93,48,21,250,O
139,93,123,21,Executive,O
270,93,58,21,Park,O
335,93,55,21,Blvd,O
84,136,80,21,94134,O
170,136,45,22,San,O
224,136,119,21,Francisco,O
84,179,85,21,France,O
889,168,288,23,FACTU/2021/01/0052,NUMBER
1313,168,152,23,02/01/2021,INVOICE_DATE
84,316,184,26,YourCompany,SUPPLIER
85,358,48,21,250,ADDRESS
140,358,124,22,Executive,ADDRESS
272,358,58,21,Park,ADDRESS
337,357,54,22,Blvd,ADDRESS
86,401,80,21,94134,ADDRESS
172,401,45,21,San,ADDRESS
225,401,120,22,Francisco,ADDRESS
86,444,84,21,France,ADDRESS
105,643,71,21,Tiroir,LINE/DESCRIPTION
1392,643,132,25,"4800,00€",LINE/SUB_TOTAL
107,730,66,21,Boite,LINE/DESCRIPTION
180,730,30,21,de,LINE/DESCRIPTION
218,732,137,24,rangement,LINE/DESCRIPTION
1404,730,87,25,"655,20",LINE/SUB_TOTAL
1498,730,15,21,€,LINE/SUB_TOTAL
107,817,66,21,Boite,LINE/DESCRIPTION
180,817,30,21,de,LINE/DESCRIPTION
218,819,137,24,rangement,LINE/DESCRIPTION
1404,817,87,25,"772,80",LINE/SUB_TOTAL
1498,817,15,21,€,LINE/SUB_TOTAL
107,904,110,21,Poubelle,LINE/DESCRIPTION
224,904,12,21,a,LINE/DESCRIPTION
245,904,83,26,pédale,LINE/DESCRIPTION
1404,904,87,25,"744,00",LINE/SUB_TOTAL
1498,904,15,21,€,LINE/SUB_TOTAL
105,992,135,21,Architecte,LINE/DESCRIPTION
246,992,80,21,Junior,LINE/DESCRIPTION
333,991,155,26,(Facturation,LINE/DESCRIPTION
496,998,39,15,sur,LINE/DESCRIPTION
542,992,96,21,Feuilles,LINE/DESCRIPTION
645,992,30,21,de,LINE/DESCRIPTION
681,991,92,27,Temps),LINE/DESCRIPTION
1393,992,15,21,7,LINE/SUB_TOTAL
1417,992,85,25,"140,00",LINE/SUB_TOTAL
1508,992,16,21,€,LINE/SUB_TOTAL
105,1079,106,21,Armoire,LINE/DESCRIPTION
218,1085,58,16,avec,LINE/DESCRIPTION
283,1081,80,24,portes,LINE/DESCRIPTION
1404,1079,86,25,"662,75",LINE/SUB_TOTAL
1498,1079,15,21,€,LINE/SUB_TOTAL
107,1166,89,21,Bureau,LINE/DESCRIPTION
205,1166,198,26,personnalisable,LINE/DESCRIPTION
1386,1166,29,21,13,LINE/SUB_TOTAL
1423,1166,87,25,"200,00",LINE/SUB_TOTAL
1517,1166,16,21,€,LINE/SUB_TOTAL
107,1253,89,21,Bureau,LINE/DESCRIPTION
205,1253,198,26,personnalisable,LINE/DESCRIPTION
1386,1253,29,21,13,LINE/SUB_TOTAL
1423,1253,87,25,"800,00",LINE/SUB_TOTAL
1517,1253,16,21,€,LINE/SUB_TOTAL
441,1323,6,5,",",O
625,1323,5,6,+,O
656,1323,27,6,stn,O
703,1323,9,6,s,O
360,1324,84,23,Merci,O
448,1330,72,23,pour,O
526,1325,76,23,votre,O
608,1323,102,25,fidélité,O
717,1342,6,5,!,O
1251,1335,122,26,TOTAL:,O
1383,1335,39,26,41,TOTAL_AMOUNT
1432,1335,107,31,"774,75",TOTAL_AMOUNT
1548,1335,20,27,€|,TOTAL_AMOUNT
