left,top,width,height,text,label
82,51,184,26,YourCompany,O
1366,55,139,34,FACTU,O
1511,55,50,33,RE,O
83,93,48,21,250,O
139,93,123,21,Executive,O
270,93,58,21,Park,O
335,93,55,21,Blvd,O
84,136,80,21,94134,O
170,136,45,22,San,O
224,136,119,21,Francisco,O
84,179,85,21,France,O
889,168,289,23,FACTU/2021/02/0044,NUMBER
1315,168,150,23,17/02/2021,INVOICE_DATE
84,316,77,21,Wood,SUPPLIER
168,316,89,21,Corner,SUPPLIER
86,358,63,22,1839,ADDRESS
155,358,76,21,Arbor,ADDRESS
237,358,59,26,Way,ADDRESS
84,401,97,21,Turlock,ADDRESS
188,401,38,21,CA,ADDRESS
234,401,80,21,95380,ADDRESS
86,439,63,26,Etats,ADDRESS
157,444,54,21,Unis,ADDRESS
107,643,89,21,Bureau,LINE/DESCRIPTION
205,649,58,20,pour,LINE/DESCRIPTION
269,645,84,24,quatre,LINE/DESCRIPTION
361,649,129,20,personnes,LINE/DESCRIPTION
1378,643,45,21,105,LINE/SUB_TOTAL
1431,643,88,25,"000,00",LINE/SUB_TOTAL
1525,643,16,21,€,LINE/SUB_TOTAL
105,730,71,21,Tiroir,LINE/DESCRIPTION
184,730,50,21,noir,LINE/DESCRIPTION
1395,730,13,21,1,LINE/SUB_TOTAL
1415,730,87,25,"280,00",LINE/SUB_TOTAL
1508,730,16,21,€,LINE/SUB_TOTAL
107,817,82,26,Lampe,LINE/DESCRIPTION
196,817,30,21,de,LINE/DESCRIPTION
234,817,87,21,bureau,LINE/DESCRIPTION
1395,817,129,25,"1302,00€",LINE/SUB_TOTAL
107,904,66,22,Boite,LINE/DESCRIPTION
180,904,30,21,de,LINE/DESCRIPTION
218,906,137,24,rangement,LINE/DESCRIPTION
1404,904,87,25,"571,20",LINE/SUB_TOTAL
1498,904,15,21,€,LINE/SUB_TOTAL
441,974,6,5,F,O
625,974,87,6,hinds,O
720,975,8,15,|,O
360,975,84,23,Merci,O
448,981,72,23,pour,O
526,976,76,23,votre,O
608,974,102,24,fidélité,O
717,993,6,5,!,O
1230,987,121,27,TOTAL:,O
1364,987,58,27,108,TOTAL_AMOUNT
1433,987,107,31,"153,20",TOTAL_AMOUNT
1548,987,20,27,€,TOTAL_AMOUNT
