left,top,width,height,text,label
1416,52,153,26,FACTURE,O
1351,146,30,20,N°,O
1387,145,30,21,de,O
1424,146,90,20,facture,O
1296,190,273,23,INV/06/2016/086735,NUMBER
109,233,77,26,Ready,SUPPLIER
194,234,50,20,Mat,SUPPLIER
1302,236,59,20,Date,O
108,276,63,20,7500,ADDRESS
177,276,29,20,W,ADDRESS
213,275,67,21,Linne,ADDRESS
288,275,62,21,Road,ADDRESS
1107,257,59,20,a,O
1262,276,140,21,d'échéance,O
1492,257,72,20,ae,O
107,317,71,25,Tracy,ADDRESS
185,317,38,20,CA,ADDRESS
230,317,78,20,95304,ADDRESS
1061,321,150,23,08/06/2016,INVOICE_DATE
1257,321,150,23,08/07/2016,INVOICE_DUE_DATE
1461,321,134,22,PO029684,PO_NUMBER
109,359,62,20,Etats,ADDRESS
179,358,54,21,Unis,ADDRESS
1042,401,149,21,Information,O
1198,401,70,21,client,O
1040,447,76,20,Azure,O
1124,447,95,20,Interior,O
1040,489,64,20,4557,O
1111,489,34,20,De,O
1151,488,59,21,Silva,O
1218,489,24,20,St,O
1042,530,106,20,Fremont,O
1155,530,38,20,CA,O
1200,530,78,20,94538,O
1042,567,62,25,Etats,O
1112,571,54,21,Unis,O
336,674,144,34,Description,O
787,674,113,33,Quantité,O
987,678,51,21,Prix,O
1045,678,98,21,unitaire,O
1391,679,108,20,Montant,O
104,765,77,21,Grand,LINE/DESCRIPTION
189,765,86,21,bureau,LINE/DESCRIPTION
817,765,53,21,39.0,LINE/QUANTITY
1002,765,128,25,"€1299,00",LINE/PRICE
1220,765,54,21,20.0,LINE/TAX
1372,765,15,21,€,LINE/SUB_TOTAL
1393,765,31,21,60,LINE/SUB_TOTAL
1431,765,85,25,"793,20",LINE/SUB_TOTAL
104,849,134,22,Architecte,LINE/DESCRIPTION
244,849,79,21,Junior,LINE/DESCRIPTION
330,848,154,27,(Facturation,LINE/DESCRIPTION
491,855,39,15,sur,LINE/DESCRIPTION
537,849,95,22,Feuilles,LINE/DESCRIPTION
639,849,30,21,de,LINE/DESCRIPTION
825,849,38,21,4.0,LINE/QUANTITY
1020,849,91,25,"€85,00",LINE/PRICE
1220,849,54,21,20.0,LINE/TAX
1391,849,15,21,€,LINE/SUB_TOTAL
1411,849,87,25,"408,00",LINE/SUB_TOTAL
104,890,91,27,Temps),LINE/DESCRIPTION
104,976,134,22,Architecte,LINE/DESCRIPTION
245,976,111,26,Principal,LINE/DESCRIPTION
363,975,155,27,(Facturation,LINE/DESCRIPTION
524,982,40,15,sur,LINE/DESCRIPTION
571,976,95,21,Feuilles,LINE/DESCRIPTION
672,976,31,21,de,LINE/DESCRIPTION
817,976,54,22,35.0,LINE/QUANTITY
1012,976,16,21,€,LINE/PRICE
1034,976,85,25,"150,00",LINE/PRICE
1220,976,54,21,20.0,LINE/TAX
1381,976,36,21,€6,LINE/SUB_TOTAL
1424,976,85,25,"300,00",LINE/SUB_TOTAL
104,1016,91,27,Temps),LINE/DESCRIPTION
197,1197,109,20,Montant,O
314,1197,35,20,HT,O
532,1196,52,22,€56,TOTAL_UNTAXED
590,1196,86,25,"251,00",TOTAL_UNTAXED
236,1243,73,20,Taxes,O
532,1242,144,25,"€11250,20",TAX_AMOUNT
190,1290,109,20,Montant,O
305,1289,51,21,TTC,O
532,1289,52,22,€67,TOTAL_AMOUNT
590,1289,86,25,"501,20",TOTAL_AMOUNT
