left,top,width,height,text,label
1416,52,153,26,FACTURE,O
1296,190,274,23,INV/04/2020/092231,NUMBER
108,234,75,20,Azure,SUPPLIER
191,233,95,21,Interior,SUPPLIER
1302,236,59,20,Date,O
108,276,63,20,4557,ADDRESS
178,276,33,20,De,ADDRESS
218,275,59,21,Silva,ADDRESS
285,276,24,20,St,ADDRESS
1107,257,59,20,a,O
1262,276,140,21,d'échéance,O
1492,257,72,20,ae,O
109,317,106,20,Fremont,ADDRESS
222,317,38,20,CA,ADDRESS
267,317,78,20,94538,ADDRESS
1062,321,149,23,27/04/2020,INVOICE_DATE
1257,321,150,23,27/04/2020,INVOICE_DUE_DATE
1461,321,134,22,PO007641,PO_NUMBER
109,354,62,25,Etats,ADDRESS
179,358,54,21,Unis,ADDRESS
1042,401,149,21,Information,O
1198,401,70,21,client,O
1042,447,63,20,Marc,O
1113,447,73,20,Demo,O
1042,489,61,20,3575,O
1111,489,77,20,Buena,O
1196,488,64,21,Vista,O
1267,489,97,20,Avenue,O
1042,530,90,25,Eugene,O
1139,529,57,21,COR,O
1204,529,77,21,97401,O
1042,567,62,25,Etats,O
1112,571,54,21,Unis,O
280,674,145,34,Description,O
689,674,112,33,Quantité,O
913,678,50,21,Prix,O
971,678,98,21,unitaire,O
1366,679,109,20,Montant,O
104,765,164,21,Combinaison,LINE/DESCRIPTION
275,765,30,21,de,LINE/DESCRIPTION
312,765,87,22,bureau,LINE/DESCRIPTION
718,765,54,21,69.0,LINE/QUANTITY
938,765,15,21,€,LINE/QUANTITY
959,765,85,25,"300,00",LINE/PRICE
1166,765,53,21,10.0,LINE/TAX
1348,765,15,21,€,LINE/SUB_TOTAL
1369,765,31,21,22,LINE/SUB_TOTAL
1407,765,85,25,"770,00",LINE/SUB_TOTAL
104,849,92,22,Grande,LINE/DESCRIPTION
203,849,64,21,table,LINE/DESCRIPTION
273,849,30,21,de,LINE/DESCRIPTION
310,849,96,21,réunion,LINE/DESCRIPTION
718,849,54,21,87.0,LINE/QUANTITY
927,849,128,25,"€4500,00",LINE/PRICE
1165,849,53,21,20.0,LINE/TAX
1340,849,16,21,€,LINE/SUB_TOTAL
1360,849,48,21,469,LINE/SUB_TOTAL
1415,849,85,25,"800,00",LINE/SUB_TOTAL
104,934,105,21,Armoire,LINE/DESCRIPTION
216,940,58,15,avec,LINE/DESCRIPTION
281,936,79,24,portes,LINE/DESCRIPTION
718,934,54,21,85.0,LINE/QUANTITY
938,934,15,21,€,LINE/QUANTITY
960,934,85,25,"120,50",LINE/PRICE
1166,934,53,21,10.0,LINE/TAX
1348,934,15,21,€,LINE/SUB_TOTAL
1370,935,30,20,11,LINE/SUB_TOTAL
1406,934,85,25,"266,75",LINE/SUB_TOTAL
105,1014,104,37,Flipover,LINE/DESCRIPTION
719,1019,53,21,95.0,LINE/QUANTITY
927,1019,129,25,"€1700,00",LINE/PRICE
1173,1019,37,21,5.5,LINE/TAX
1340,1019,16,21,€,LINE/SUB_TOTAL
1362,1019,46,21,170,LINE/SUB_TOTAL
1415,1019,86,25,"382,50",LINE/SUB_TOTAL
105,1104,89,22,Bureau,LINE/DESCRIPTION
202,1104,198,26,personnalisable,LINE/DESCRIPTION
719,1104,53,21,14.0,LINE/QUANTITY
938,1104,106,25,"€500,00",LINE/PRICE
1165,1104,53,21,20.0,LINE/TAX
1356,1104,36,21,€8,LINE/SUB_TOTAL
1398,1104,87,25,"400,00",LINE/SUB_TOTAL
196,1283,108,20,Montant,O
312,1283,36,20,HT,O
522,1282,69,22,€590,TOTAL_UNTAXED
597,1282,86,25,"942,50",TOTAL_UNTAXED
234,1330,74,20,Taxes,O
530,1329,143,25,"€91676,75",TAX_AMOUNT
189,1377,108,20,Montant,O
304,1377,50,20,TTC,O
522,1376,16,21,€,TOTAL_AMOUNT
543,1376,47,22,682,TOTAL_AMOUNT
597,1376,85,25,"619,25",TOTAL_AMOUNT
