left,top,width,height,text,label
1416,52,153,26,FACTURE,O
1296,190,274,23,INV/08/2017/010387,NUMBER
109,233,95,21,Biotech,SUPPLIER
1302,236,59,20,Date,O
108,276,46,20,215,ADDRESS
161,275,58,21,Vine,ADDRESS
226,276,25,20,St,ADDRESS
1107,257,59,20,a,O
1262,276,140,21,d'échéance,O
1492,257,72,20,ae,O
108,317,112,20,Scranton,ADDRESS
228,317,36,20,PA,ADDRESS
272,317,78,20,18503,ADDRESS
1062,321,149,23,26/08/2017,INVOICE_DATE
1257,321,150,23,25/10/2017,INVOICE_DUE_DATE
1461,321,134,22,PO099804,PO_NUMBER
109,354,62,25,Etats,ADDRESS
179,358,54,21,Unis,ADDRESS
1042,401,149,21,Information,O
1198,401,70,21,client,O
1041,446,88,21,Gemini,O
1137,446,119,21,Furniture,O
1042,489,46,20,317,O
1095,488,108,21,Fairchild,O
1212,489,29,20,Dr,O
1042,529,103,21,Fairfield,O
1153,530,37,20,CA,O
1198,530,77,20,94535,O
1042,567,62,25,Etats,O
1112,571,54,21,Unis,O
297,674,144,34,Description,O
720,674,112,33,Quantité,O
941,678,50,21,Prix,O
998,678,99,21,unitaire,O
1379,679,108,20,Montant,O
105,766,82,25,Lampe,LINE/DESCRIPTION
194,765,30,21,de,LINE/DESCRIPTION
231,765,87,21,bureau,LINE/DESCRIPTION
759,765,36,21,1.0,LINE/QUANTITY
973,765,15,21,€,LINE/PRICE
995,765,69,25,"35,00",LINE/PRICE
1190,765,53,21,20.0,LINE/TAX
1387,765,15,21,€,LINE/SUB_TOTAL
1407,765,71,25,"42,00",LINE/SUB_TOTAL
105,850,89,20,Bureau,LINE/DESCRIPTION
202,849,198,26,personnalisable,LINE/DESCRIPTION
745,845,58,34,40.0,LINE/QUANTITY
965,849,16,21,€,LINE/PRICE
986,849,86,25,"500,00",LINE/PRICE
1190,849,53,21,20.0,LINE/TAX
1360,849,15,21,€,LINE/SUB_TOTAL
1381,849,31,21,24,LINE/SUB_TOTAL
1418,849,86,25,"000,00",LINE/SUB_TOTAL
104,934,92,21,Grande,LINE/DESCRIPTION
203,934,99,21,armoire,LINE/DESCRIPTION
750,934,53,21,74.0,LINE/QUANTITY
965,934,16,21,€,LINE/PRICE
986,934,86,25,"800,00",LINE/PRICE
1190,934,53,21,20.0,LINE/TAX
1360,934,144,25,"€71040,00",LINE/SUB_TOTAL
104,1019,71,21,Tiroir,LINE/DESCRIPTION
182,1019,50,21,noir,LINE/DESCRIPTION
749,1019,54,21,45.0,LINE/QUANTITY
973,1019,15,21,€,LINE/PRICE
994,1019,70,25,"20,00",LINE/PRICE
1379,1019,16,21,€,LINE/SUB_TOTAL
1401,1019,85,25,"900,00",LINE/SUB_TOTAL
105,1104,89,22,Bureau,LINE/DESCRIPTION
202,1110,58,20,pour,LINE/DESCRIPTION
266,1106,83,24,quatre,LINE/DESCRIPTION
357,1110,128,20,personnes,LINE/DESCRIPTION
751,1104,52,21,18.0,LINE/QUANTITY
955,1104,128,25,"€2500,00",LINE/PRICE
1190,1104,53,21,20.0,LINE/TAX
1360,1104,144,25,"€54000,00",LINE/SUB_TOTAL
104,1189,71,21,Tiroir,LINE/DESCRIPTION
182,1189,50,21,noir,LINE/DESCRIPTION
749,1189,54,21,69.0,LINE/QUANTITY
973,1189,15,21,€,LINE/PRICE
994,1189,70,25,"20,00",LINE/PRICE
1369,1189,128,25,"€1380,00",LINE/SUB_TOTAL
105,1274,139,21,Restaurant,LINE/DESCRIPTION
750,1273,53,22,93.0,LINE/QUANTITY
981,1273,75,25,"€8,00",LINE/PRICE
1190,1273,53,21,20.0,LINE/TAX
1379,1273,107,25,"€892,80",LINE/SUB_TOTAL
105,1359,139,20,Restaurant,LINE/DESCRIPTION
750,1358,53,21,36.0,LINE/QUANTITY
981,1358,75,25,"€8,00",LINE/PRICE
1190,1358,53,21,20.0,LINE/TAX
1379,1358,16,21,€,LINE/SUB_TOTAL
1401,1358,85,25,"345,60",LINE/SUB_TOTAL
104,1443,101,26,Support,LINE/DESCRIPTION
211,1443,30,21,de,LINE/DESCRIPTION
249,1443,86,21,bureau,LINE/DESCRIPTION
343,1449,57,15,avec,LINE/DESCRIPTION
406,1443,70,21,écran,LINE/DESCRIPTION
750,1443,53,21,34.0,LINE/QUANTITY
955,1443,128,25,"€2010,00",LINE/PRICE
1360,1443,16,21,€,LINE/SUB_TOTAL
1381,1443,31,21,68,LINE/SUB_TOTAL
1419,1443,85,25,"340,00",LINE/SUB_TOTAL
196,1622,108,20,Montant,O
312,1622,36,20,HT,O
522,1621,16,21,€,TOTAL_UNTAXED
545,1621,45,21,195,TOTAL_UNTAXED
597,1621,86,25,"887,00",TOTAL_UNTAXED
234,1669,74,20,Taxes,O
530,1668,16,21,€,TAX_AMOUNT
551,1668,30,21,25,TAX_AMOUNT
588,1668,86,25,"053,40",TAX_AMOUNT
189,1716,108,20,Montant,O
304,1716,50,20,TTC,O
522,1715,16,21,€,TOTAL_AMOUNT
543,1715,48,21,220,TOTAL_AMOUNT
597,1715,86,25,"940,40",TOTAL_AMOUNT
