left,top,width,height,text,label
1416,52,153,26,FACTURE,O
1296,190,274,23,INV/05/2016/015867,NUMBER
109,233,95,21,Lumber,SUPPLIER
211,234,36,20,Inc,SUPPLIER
1107,257,44,20,Dat,O
1302,236,59,20,Date,O
1492,257,72,20,NeBC,O
110,276,61,20,1337,ADDRESS
178,276,18,20,N,ADDRESS
204,276,44,20,San,ADDRESS
255,275,97,26,Joaquin,ADDRESS
359,276,25,20,St,ADDRESS
1127,262,39,15,hb,O
1262,276,140,21,d'échéance,O
108,316,113,21,Stockton,ADDRESS
228,317,38,20,CA,ADDRESS
273,317,77,20,95202,ADDRESS
1061,321,150,23,05/05/2016,INVOICE_DATE
1257,321,150,23,04/07/2016,INVOICE_DUE_DATE
1461,321,134,22,PO063409,PO_NUMBER
109,354,62,25,Etats,ADDRESS
179,358,54,21,Unis,ADDRESS
1042,401,149,21,Information,O
1198,401,70,21,client,O
1040,446,47,21,The,O
1094,446,98,21,Jackson,O
1200,447,78,25,Group,O
1043,489,61,20,1611,O
1111,489,78,25,Peony,O
1197,489,30,20,Dr,O
1040,530,71,25,Tracy,O
1118,530,38,20,CA,O
1163,530,78,20,95377,O
1042,567,62,25,Etats,O
1112,571,54,21,Unis,O
332,674,145,34,Description,O
781,674,113,33,Quantité,O
983,678,50,21,Prix,O
1041,678,98,21,unitaire,O
1390,679,108,20,Montant,O
105,760,104,37,Flipover,LINE/DESCRIPTION
820,765,37,21,7.0,LINE/QUANTITY
997,765,128,25,"€1700,00",LINE/PRICE
1226,766,37,20,5.5,LINE/TAX
1371,765,144,25,"€12554,50",LINE/SUB_TOTAL
105,850,85,25,Espace,LINE/DESCRIPTION
197,849,30,21,de,LINE/DESCRIPTION
233,849,82,21,travail,LINE/DESCRIPTION
323,849,123,21,individuel,LINE/DESCRIPTION
811,849,53,21,60.0,LINE/QUANTITY
1008,849,15,21,€,LINE/PRICE
1029,849,85,25,"876,00",LINE/PRICE
1226,850,37,20,5.5,LINE/TAX
1371,849,52,21,€55,LINE/SUB_TOTAL
1429,849,86,25,"450,80",LINE/SUB_TOTAL
105,935,66,21,Boite,LINE/DESCRIPTION
178,934,30,21,de,LINE/DESCRIPTION
215,936,136,24,rangement,LINE/DESCRIPTION
811,934,53,21,52.0,LINE/QUANTITY
1016,934,15,21,€,LINE/PRICE
1038,934,68,25,"14,00",LINE/PRICE
1217,934,54,21,20.0,LINE/TAX
1390,934,16,21,€,LINE/SUB_TOTAL
1411,934,86,25,"873,60",LINE/SUB_TOTAL
104,1019,134,21,Architecte,LINE/DESCRIPTION
244,1019,79,21,Junior,LINE/DESCRIPTION
330,1018,154,27,(Facturation,LINE/DESCRIPTION
491,1025,39,15,sur,LINE/DESCRIPTION
537,1019,95,21,Feuilles,LINE/DESCRIPTION
639,1019,30,21,de,LINE/DESCRIPTION
811,1019,53,21,25.0,LINE/QUANTITY
1016,1019,15,21,€,LINE/PRICE
1037,1019,69,25,"85,00",LINE/PRICE
1217,1019,54,21,20.0,LINE/TAX
1380,1019,128,25,"€2550,00",LINE/SUB_TOTAL
104,1059,91,27,Temps),LINE/DESCRIPTION
104,1145,84,21,Chaise,LINE/DESCRIPTION
194,1145,30,21,de,LINE/DESCRIPTION
231,1145,87,21,bureau,LINE/DESCRIPTION
811,1145,53,21,69.0,LINE/QUANTITY
1016,1145,15,21,€,LINE/PRICE
1037,1145,69,25,"55,00",LINE/PRICE
1217,1145,54,21,20.0,LINE/TAX
1380,1145,128,25,"€4554,00",LINE/SUB_TOTAL
104,1230,92,21,Grande,LINE/DESCRIPTION
203,1230,99,21,armoire,LINE/DESCRIPTION
819,1230,38,21,2.0,LINE/QUANTITY
1008,1230,15,21,€,LINE/PRICE
1029,1230,85,25,"800,00",LINE/PRICE
1217,1230,54,21,20.0,LINE/TAX
1380,1230,128,25,"€1920,00",LINE/SUB_TOTAL
105,1315,67,21,Boite,LINE/DESCRIPTION
178,1315,30,21,de,LINE/DESCRIPTION
215,1317,136,24,rangement,LINE/DESCRIPTION
811,1315,53,21,78.0,LINE/QUANTITY
1016,1315,15,21,€,LINE/PRICE
1038,1315,68,25,"14,00",LINE/PRICE
1217,1315,54,21,20.0,LINE/TAX
1380,1315,128,25,"€1310,40",LINE/SUB_TOTAL
105,1400,139,21,Restaurant,LINE/DESCRIPTION
811,1400,53,21,71.0,LINE/QUANTITY
1023,1400,75,25,"€8,00",LINE/PRICE
1217,1400,54,21,20.0,LINE/TAX
1390,1400,16,21,€,LINE/SUB_TOTAL
1411,1400,86,25,"681,60",LINE/SUB_TOTAL
197,1579,109,20,Montant,O
314,1579,36,20,HT,O
532,1578,52,21,€74,TOTAL_UNTAXED
590,1578,86,25,"368,00",TOTAL_UNTAXED
236,1626,73,20,Taxes,O
540,1625,36,22,€5,TAX_AMOUNT
583,1625,86,25,"526,90",TAX_AMOUNT
190,1672,109,20,Montant,O
305,1672,51,20,TTC,O
532,1671,52,21,€79,TOTAL_AMOUNT
590,1671,86,25,"894,90",TOTAL_AMOUNT
