left,top,width,height,text,label
1416,52,153,26,FACTURE,O
108,234,75,20,Azure,SUPPLIER
191,233,95,21,Interior,SUPPLIER
108,276,63,20,4557,ADDRESS
178,276,33,20,De,ADDRESS
218,275,59,21,Silva,ADDRESS
285,276,24,20,St,ADDRESS
109,317,106,20,Fremont,ADDRESS
222,317,38,20,CA,ADDRESS
267,317,78,20,94538,ADDRESS
109,354,62,25,Etats,ADDRESS
179,358,54,21,Unis,ADDRESS
310,678,144,26,Description,O
745,678,113,25,Quantité,O
1351,146,30,20,N°,O
1387,145,30,21,de,O
1424,146,90,20,facture,O
1296,190,274,23,INV/12/2020/076376,NUMBER
1107,237,44,51,Dat,O
1302,236,59,20,Date,O
1492,257,72,20,N°BC,O
1149,259,17,47,bs,O
1262,276,140,21,d'échéance,O
1061,321,150,23,08/12/2020,INVOICE_DATE
1257,321,149,23,08/03/2021,INVOICE_DUE_DATE
1461,321,134,22,PO067584,PO_NUMBER
1042,401,149,21,Information,O
1198,401,70,21,client,O
1040,447,182,25,YourCompany,O
1041,489,47,20,250,O
1095,488,123,21,Executive,O
1226,488,58,21,Park,O
1291,488,62,24,"Blvd,",O
1359,488,64,21,Suite,O
1431,489,62,20,3400,O
1042,530,78,20,94134,O
1127,530,44,20,San,O
1179,529,118,21,Francisco,O
1042,572,84,20,France,O
104,765,93,21,Service,LINE/DESCRIPTION
203,765,75,21,Client,LINE/DESCRIPTION
285,764,97,26,(Heures,LINE/DESCRIPTION
389,764,139,27,Prépayées),LINE/DESCRIPTION
104,849,71,21,Tiroir,LINE/DESCRIPTION
182,849,50,21,noir,LINE/DESCRIPTION
105,935,89,20,Bureau,LINE/DESCRIPTION
201,934,90,26,d'angle,LINE/DESCRIPTION
298,940,58,15,avec,LINE/DESCRIPTION
362,934,63,26,siége,LINE/DESCRIPTION
432,934,13,21,a,LINE/DESCRIPTION
451,934,90,26,gauche,LINE/DESCRIPTION
105,1019,89,21,Bureau,LINE/DESCRIPTION
202,1019,198,26,personnalisable,LINE/DESCRIPTION
104,1104,83,21,Chaise,LINE/DESCRIPTION
194,1104,30,22,de,LINE/DESCRIPTION
231,1104,87,21,bureau,LINE/DESCRIPTION
326,1104,65,21,noire,LINE/DESCRIPTION
775,765,53,21,31.0,LINE/QUANTITY
775,849,53,21,30.0,LINE/QUANTITY
774,934,54,21,87.0,LINE/QUANTITY
774,1019,54,21,58.0,LINE/QUANTITY
774,1104,54,21,66.0,LINE/QUANTITY
955,678,50,21,Prix,O
1012,678,98,21,unitaire,O
1379,679,109,20,Montant,O
979,765,16,21,€,LINE/PRICE
1002,765,84,25,"190,00",LINE/PRICE
1192,765,54,21,20.0,LINE/TAX
1370,765,36,21,€7,LINE/SUB_TOTAL
1412,765,86,25,"068,00",LINE/SUB_TOTAL
987,849,15,21,€,LINE/PRICE
1008,849,70,25,"20,00",LINE/PRICE
1380,849,15,21,€,LINE/SUB_TOTAL
1401,849,86,25,"600,00",LINE/SUB_TOTAL
987,934,91,25,"€78,00",LINE/PRICE
1192,934,54,21,20.0,LINE/TAX
1370,934,35,21,€8,LINE/SUB_TOTAL
1413,934,85,25,"143,20",LINE/SUB_TOTAL
979,1019,16,21,€,LINE/PRICE
1000,1019,86,25,"500,00",LINE/PRICE
1192,1019,54,21,20.0,LINE/TAX
1361,1019,15,21,€,LINE/SUB_TOTAL
1382,1019,31,21,34,LINE/SUB_TOTAL
1419,1019,86,25,"800,00",LINE/SUB_TOTAL
979,1104,15,21,€,LINE/PRICE
1002,1104,84,25,"180,00",LINE/PRICE
1194,1104,52,21,10.0,LINE/TAX
1361,1104,15,21,€,LINE/SUB_TOTAL
1383,1104,30,21,13,LINE/SUB_TOTAL
1419,1104,86,25,"068,00",LINE/SUB_TOTAL
197,1283,109,20,Montant,O
314,1283,36,20,HT,O
532,1282,52,21,€54,TOTAL_UNTAXED
591,1282,85,25,"156,00",TOTAL_UNTAXED
236,1330,73,20,Taxes,O
540,1329,37,22,€9,TAX_AMOUNT
583,1329,86,25,"523,20",TAX_AMOUNT
190,1377,109,20,Montant,O
305,1377,51,20,TTC,O
532,1376,15,22,€,TOTAL_AMOUNT
553,1376,31,22,63,TOTAL_AMOUNT
590,1376,86,25,"679,20",TOTAL_AMOUNT
