left,top,width,height,text,label
1416,52,153,26,FACTURE,O
1351,146,30,20,N°,O
1387,145,30,21,de,O
1424,145,90,21,facture,O
1296,190,273,23,INV/08/2015/022945,NUMBER
109,233,95,21,Biotech,SUPPLIER
1302,236,59,20,Date,O
108,276,46,20,215,ADDRESS
161,275,58,21,Vine,ADDRESS
226,276,25,20,St,ADDRESS
1107,257,59,20,a,O
1262,276,140,21,d'échéance,O
1492,257,72,20,ae,O
108,317,112,20,Scranton,ADDRESS
228,317,36,20,PA,ADDRESS
272,317,78,20,18503,ADDRESS
1063,321,147,23,14/08/2015,INVOICE_DATE
1257,321,149,23,29/08/2015,INVOICE_DUE_DATE
1461,321,134,22,PO094634,PO_NUMBER
109,354,62,25,Etats,ADDRESS
179,358,54,21,Unis,ADDRESS
1042,401,149,21,Information,O
1198,401,70,21,client,O
1042,446,78,26,Ready,O
1127,447,49,20,Mat,O
1041,489,63,20,7500,O
1110,489,29,20,W,O
1146,488,67,21,Linne,O
1221,488,62,21,Road,O
1040,530,71,25,Tracy,O
1118,530,38,20,CA,O
1163,530,78,20,95304,O
1042,567,62,25,Etats,O
1112,571,54,21,Unis,O
317,674,144,34,Description,O
752,674,112,33,Quantité,O
957,678,51,21,Prix,O
1015,678,98,21,unitaire,O
1193,674,57,33,TVA,O
1379,679,108,20,Montant,O
104,765,88,21,Virtual,LINE/DESCRIPTION
200,765,74,21,Home,LINE/DESCRIPTION
280,765,94,26,Staging,LINE/DESCRIPTION
782,765,53,21,92.0,LINE/QUANTITY
990,765,15,21,€,LINE/PRICE
1011,765,69,25,"25,50",LINE/PRICE
1369,765,15,21,€,LINE/SUB_TOTAL
1390,765,14,21,2,LINE/SUB_TOTAL
1412,765,85,25,"346,00",LINE/SUB_TOTAL
105,850,89,20,Bureau,LINE/DESCRIPTION
202,855,58,20,pour,LINE/DESCRIPTION
266,851,84,24,quatre,LINE/DESCRIPTION
357,855,128,20,personnes,LINE/DESCRIPTION
781,849,54,22,21.0,LINE/QUANTITY
971,849,129,25,"€2500,00",LINE/PRICE
1194,849,54,21,20.0,LINE/TAX
1360,849,15,21,€,LINE/SUB_TOTAL
1381,849,31,21,63,LINE/SUB_TOTAL
1418,849,86,25,"000,00",LINE/SUB_TOTAL
104,934,151,26,Assemblage,LINE/DESCRIPTION
262,934,30,21,de,LINE/DESCRIPTION
298,934,92,21,Cuisine,LINE/DESCRIPTION
397,933,92,27,(Etapes,LINE/DESCRIPTION
496,933,162,27,Importantes),LINE/DESCRIPTION
781,934,54,21,29.0,LINE/QUANTITY
982,934,15,21,€,LINE/PRICE
1002,934,87,25,"420,00",LINE/PRICE
1194,934,54,21,20.0,LINE/TAX
1360,934,16,21,€,LINE/SUB_TOTAL
1383,934,29,21,14,LINE/SUB_TOTAL
1419,934,85,25,"616,00",LINE/SUB_TOTAL
104,1019,92,21,Service,LINE/DESCRIPTION
203,1019,75,21,Client,LINE/DESCRIPTION
285,1018,97,26,(Heures,LINE/DESCRIPTION
389,1018,139,27,Prépayées),LINE/DESCRIPTION
782,1019,53,21,93.0,LINE/QUANTITY
982,1019,107,25,"€190,00",LINE/PRICE
1194,1019,54,21,20.0,LINE/TAX
1360,1019,52,21,€21,LINE/SUB_TOTAL
1418,1019,86,25,"204,00",LINE/SUB_TOTAL
105,1104,77,26,Dépét,LINE/DESCRIPTION
790,1104,38,21,6.0,LINE/QUANTITY
982,1104,15,21,€,LINE/PRICE
1004,1104,85,25,"100,00",LINE/PRICE
1203,1105,37,20,5.5,LINE/TAX
1379,1104,15,21,€,LINE/SUB_TOTAL
1400,1104,86,25,"633,00",LINE/SUB_TOTAL
105,1190,89,20,Bureau,LINE/DESCRIPTION
202,1195,58,20,pour,LINE/DESCRIPTION
266,1191,83,24,quatre,LINE/DESCRIPTION
357,1195,128,20,personnes,LINE/DESCRIPTION
783,1189,52,21,18.0,LINE/QUANTITY
971,1189,129,25,"€2500,00",LINE/PRICE
1194,1189,54,21,20.0,LINE/TAX
1360,1189,144,25,"€54000,00",LINE/SUB_TOTAL
105,1274,89,20,Bureau,LINE/DESCRIPTION
202,1279,58,20,pour,LINE/DESCRIPTION
266,1275,84,24,quatre,LINE/DESCRIPTION
357,1279,128,20,personnes,LINE/DESCRIPTION
781,1273,54,22,28.0,LINE/QUANTITY
971,1273,36,21,€2,LINE/PRICE
1014,1273,86,25,"500,00",LINE/PRICE
1194,1273,54,21,20.0,LINE/TAX
1360,1273,52,21,€84,LINE/SUB_TOTAL
1418,1273,86,25,"000,00",LINE/SUB_TOTAL
105,1359,89,20,Bureau,LINE/DESCRIPTION
202,1364,58,20,pour,LINE/DESCRIPTION
266,1360,84,24,quatre,LINE/DESCRIPTION
357,1364,128,20,personnes,LINE/DESCRIPTION
781,1358,54,21,59.0,LINE/QUANTITY
971,1358,36,21,€2,LINE/PRICE
1014,1358,86,25,"500,00",LINE/PRICE
1194,1358,54,21,20.0,LINE/TAX
1352,1358,16,21,€,LINE/SUB_TOTAL
1375,1359,45,20,177,LINE/SUB_TOTAL
1426,1358,86,25,"000,00",LINE/SUB_TOTAL
104,1443,92,21,Service,LINE/DESCRIPTION
203,1443,75,21,Client,LINE/DESCRIPTION
285,1442,97,26,(Heures,LINE/DESCRIPTION
389,1442,139,27,Prépayées),LINE/DESCRIPTION
777,1438,58,34,44.0,LINE/QUANTITY
982,1443,107,25,"€190,00",LINE/PRICE
1194,1443,54,21,20.0,LINE/TAX
1360,1443,144,25,"€10032,00",LINE/SUB_TOTAL
196,1622,108,20,Montant,O
312,1622,36,20,HT,O
522,1621,16,21,€,TOTAL_UNTAXED
544,1621,46,21,356,TOTAL_UNTAXED
598,1621,85,25,"156,00",TOTAL_UNTAXED
234,1669,74,20,Taxes,O
530,1668,52,21,€70,TAX_AMOUNT
588,1668,86,25,"675,00",TAX_AMOUNT
189,1716,108,20,Montant,O
304,1716,50,20,TTC,O
522,1715,16,21,€,TOTAL_AMOUNT
543,1715,48,21,426,TOTAL_AMOUNT
597,1715,86,25,"831,00",TOTAL_AMOUNT
