left,top,width,height,text,label
91,85,73,21,Wood,SUPPLIER
172,86,86,20,Corner,SUPPLIER
94,128,60,20,1839,ADDRESS
161,127,72,21,Arbor,ADDRESS
239,128,56,25,Way,ADDRESS
91,169,92,21,Turlock,ADDRESS
191,170,36,20,CA,ADDRESS
235,170,78,20,95380,ADDRESS
93,207,60,25,Etats,ADDRESS
161,212,52,20,Unis,ADDRESS
171,348,92,20,Facture,O
272,348,35,20,N°:,O
315,347,246,22,FA05/2017/080389,NUMBER
170,389,63,21,Code,O
241,389,66,21,client,O
314,390,80,20,CLO10,O
171,432,29,20,N°,O
208,431,106,21,d'affaire:,O
322,432,82,20,A5973,O
107,581,122,20,Réference,O
579,581,144,25,Désignation,O
107,668,148,24,FURN_8900,O
430,668,68,20,Tiroir,LINE/DESCRIPTION
506,668,47,20,noir,LINE/DESCRIPTION
107,754,147,24,FURN_7888,O
430,754,97,25,Support,LINE/DESCRIPTION
534,753,29,21,de,LINE/DESCRIPTION
571,753,83,21,bureau,LINE/DESCRIPTION
663,760,54,14,avec,LINE/DESCRIPTION
724,754,66,20,écran,LINE/DESCRIPTION
156,1637,49,15,Base,O
212,1637,27,15,HT,O
365,1637,48,15,Taux,O
549,1636,105,21,Réglement,O
662,1637,14,16,€,O
151,1701,22,15,52,O
182,1701,61,18,"170,00",O
592,1701,39,18,"0,00",O
83,1811,114,22,Réglement,O
205,1813,58,15,avant,O
271,1812,24,16,le:,O
306,1812,111,17,14/06/2017,INVOICE_DUE_DATE
84,1858,24,16,En,O
116,1862,34,12,cas,O
158,1858,24,16,de,O
190,1858,92,21,paiement,O
290,1857,81,22,"anticipé,",O
380,1862,60,12,aucun,O
448,1859,97,20,escompte,O
554,1862,23,12,ne,O
585,1862,23,12,ne,O
616,1862,43,13,sera,O
667,1857,84,18,accordé.,O
82,1880,45,17,Tout,O
135,1880,56,16,retard,O
200,1880,23,16,de,O
232,1880,92,21,paiement,O
331,1880,82,21,engedre,O
421,1884,36,12,une,O
465,1879,83,22,pénalité.,O
870,151,113,19,FACTURE,O
991,151,16,18,A,O
869,184,155,23,YourCompany,O
869,218,39,17,250,O
918,217,103,19,Executive,O
1031,217,48,19,Park,O
1088,217,44,19,Blvd,O
870,251,41,19,San,O
921,251,103,19,Francisco,O
1035,266,2,6,",",O
1048,252,66,18,94134,O
855,313,57,20,Date,O
922,312,147,22,15/05/2017,INVOICE_DATE
965,581,45,24,Qté,O
1150,581,47,20,Prix,O
1204,581,46,20,Uni.,O
1257,581,15,20,€,O
955,668,67,24,"96,00",LINE/QUANTITY
1177,668,68,24,"20,00",LINE/PRICE
954,754,68,23,"25,00",LINE/QUANTITY
1158,754,106,24,"2010,00",LINE/PRICE
827,1637,48,15,Total,O
883,1637,43,15,€HT,O
1087,1637,79,15,Montant,O
1173,1637,41,15,TVA,O
1221,1636,14,16,€,O
831,1701,22,15,52,TOTAL_UNTAXED
861,1701,62,18,"170,00",TOTAL_UNTAXED
1141,1701,39,18,"0,00",TAX_AMOUNT
1393,581,105,20,Montant,O
1504,581,65,20,€H.T.,O
1429,668,12,20,1,LINE/SUB_TOTAL
1450,668,84,24,"920,00",LINE/SUB_TOTAL
1420,754,30,20,50,LINE/SUB_TOTAL
1458,754,84,23,"250,00",LINE/SUB_TOTAL
1408,1637,32,15,Net,O
1447,1636,11,16,a,O
1465,1640,55,17,payer,O
1527,1637,14,16,€,O
1428,1701,22,15,52,TOTAL_AMOUNT
1458,1701,62,18,"170,00",TOTAL_AMOUNT
