left,top,width,height,text,label
93,86,61,20,Deco,SUPPLIER
160,85,80,21,Addict,SUPPLIER
92,128,30,20,77,ADDRESS
129,128,67,20,Santa,ADDRESS
205,127,95,21,Barbara,ADDRESS
309,127,29,21,Rd,ADDRESS
93,169,102,21,Pleasant,ADDRESS
203,169,38,21,Hill,ADDRESS
250,170,37,20,CA,ADDRESS
295,170,78,20,94523,ADDRESS
93,207,60,25,Etats,ADDRESS
161,212,52,20,Unis,ADDRESS
870,151,113,19,FACTURE,O
991,151,16,18,A,O
869,184,155,23,YourCompany,O
869,218,39,17,250,O
918,217,103,19,Executive,O
1031,217,48,19,Park,O
1088,217,44,19,Blvd,O
870,251,41,19,San,O
921,251,103,19,Francisco,O
1035,266,2,6,",",O
1048,252,66,18,94134,O
855,313,57,20,Date,O
922,312,146,22,13/01/2021,INVOICE_DATE
171,348,94,20,Facture,O
274,348,35,20,N°:,O
318,347,246,22,FAQ1/2021/095315,NUMBER
170,389,63,21,Code,O
241,389,66,21,client,O
314,390,80,20,CLO10,O
171,432,29,20,N°,O
208,431,106,21,d'affaire:,O
322,432,82,20,A5960,O
107,581,125,20,Réference,O
107,668,147,24,FURN_9001,O
107,840,147,24,FURN_8855,O
107,925,148,24,FURN_6666,O
107,1310,148,24,FURN_8900,O
159,1637,48,15,Base,O
215,1637,26,15,HT,O
149,1701,32,15,102,O
189,1701,62,18,"963,00",O
595,580,147,26,Désignation,O
404,667,101,26,Flipover,LINE/DESCRIPTION
404,754,75,25,Dépot,LINE/DESCRIPTION
402,840,69,20,Tiroir,LINE/DESCRIPTION
404,920,80,25,Ecrans,LINE/DESCRIPTION
492,924,110,21,ant-bruit,LINE/DESCRIPTION
402,1010,131,21,Architecte,LINE/DESCRIPTION
541,1011,77,20,Junior,LINE/DESCRIPTION
626,1009,151,26,(Facturation,LINE/DESCRIPTION
786,1017,37,14,sur,LINE/DESCRIPTION
832,1010,93,21,Feuilles,LINE/QUANTITY
403,1052,28,21,de,LINE/DESCRIPTION
438,1051,89,27,Temps),LINE/DESCRIPTION
404,1139,136,20,Restaurant,LINE/DESCRIPTION
404,1224,136,20,Restaurant,LINE/DESCRIPTION
402,1310,69,20,Tiroir,LINE/DESCRIPTION
479,1310,49,20,noir,LINE/DESCRIPTION
400,1637,48,15,Taux,O
604,1636,106,21,Réglement,O
717,1637,14,16,€,O
869,1637,48,16,Total,O
925,1636,43,16,€HT,O
378,1701,40,15,TVA,O
425,1701,47,18,"5,5%",O
647,1701,39,18,"0,00",O
868,1701,32,16,102,TOTAL_UNTAXED
907,1701,63,18,"963,00",TOTAL_UNTAXED
83,1811,114,22,Réglement,O
205,1813,58,15,avant,O
271,1812,24,16,le:,O
306,1812,107,17,13/01/2021,INVOICE_DUE_DATE
84,1858,24,16,En,O
116,1862,34,12,cas,O
158,1858,24,16,de,O
190,1858,92,21,paiement,O
290,1857,81,22,"anticipé,",O
380,1862,60,12,aucun,O
448,1859,97,20,escompte,O
554,1862,23,12,ne,O
585,1862,23,12,ne,O
616,1862,43,13,sera,O
667,1857,84,18,accordé.,O
82,1880,45,17,Tout,O
135,1880,56,16,retard,O
200,1880,23,16,de,O
232,1880,92,21,paiement,O
331,1880,82,21,engedre,O
421,1884,36,12,une,O
465,1879,83,22,pénalité.,O
1021,581,46,24,Qté,O
1009,668,70,24,"48,00",LINE/QUANTITY
1010,754,69,23,"89,00",LINE/QUANTITY
1019,840,52,24,"5,00",LINE/QUANTITY
1010,925,69,24,"31,00",LINE/QUANTITY
1010,1011,69,24,"22,00",LINE/QUANTITY
1009,1139,70,24,"47,00",LINE/QUANTITY
1010,1224,69,24,"80,00",LINE/QUANTITY
1019,1310,52,24,"9,00",LINE/QUANTITY
1185,580,47,21,Prix,O
1241,580,47,21,Uni.,O
1295,581,16,20,€,O
1196,668,12,20,1,LINE/PRICE
1216,668,85,23,"700,00",LINE/PRICE
1206,754,84,24,"100,00",LINE/PRICE
1206,840,84,23,"100,00",LINE/PRICE
1205,925,85,23,"287,00",LINE/PRICE
1213,1011,68,24,"85,00",LINE/PRICE
1221,1139,53,24,"8,00",LINE/PRICE
1221,1224,53,24,"8,00",LINE/PRICE
1213,1310,68,24,"20,00",LINE/PRICE
1115,1637,79,16,Montant,O
1201,1637,41,15,TVA,O
1249,1636,14,17,€,O
1148,1701,10,15,5,TAX_AMOUNT
1166,1701,62,18,"554,70",TAX_AMOUNT
1404,581,107,20,Montant,O
1518,581,64,20,€H.T.,O
1431,668,30,20,81,LINE/SUB_TOTAL
1469,668,85,24,"600,00",LINE/SUB_TOTAL
1440,754,13,20,8,LINE/SUB_TOTAL
1462,754,85,23,"900,00",LINE/SUB_TOTAL
1451,840,84,23,"500,00",LINE/SUB_TOTAL
1440,925,13,20,8,LINE/SUB_TOTAL
1461,925,86,23,"897,00",LINE/SUB_TOTAL
1442,1011,105,23,"1870,00",LINE/SUB_TOTAL
1451,1139,84,24,"376,00",LINE/SUB_TOTAL
1450,1224,85,23,"640,00",LINE/SUB_TOTAL
1452,1310,83,23,"180,00",LINE/SUB_TOTAL
1417,1637,32,15,Net,O
1456,1636,10,16,a,O
1474,1641,55,16,payer,O
1536,1637,14,15,€,O
1432,1701,32,16,108,TOTAL_AMOUNT
1471,1701,63,18,"517,70",TOTAL_AMOUNT
