left,top,width,height,text,label
93,85,74,26,Ready,SUPPLIER
175,86,47,20,Mat,SUPPLIER
92,128,62,20,7500,ADDRESS
161,128,28,20,W,ADDRESS
197,128,64,20,Linne,ADDRESS
93,169,59,21,Road,ADDRESS
91,212,68,25,Tracy,ADDRESS
166,212,37,20,CA,ADDRESS
211,212,78,20,95304,ADDRESS
93,249,60,25,Etats,ADDRESS
161,254,52,20,Unis,ADDRESS
171,348,94,20,Facture,O
274,348,35,20,N°:,O
318,347,247,22,FA04/2021/076571,NUMBER
170,389,63,21,Code,O
241,389,66,21,client,O
314,390,80,20,CLO10,O
171,432,29,20,N°,O
208,431,106,21,d'affaire:,O
322,432,82,20,A5912,O
107,581,125,20,Réference,O
107,754,133,20,DESK0004,O
107,925,148,24,FURN_7777,O
107,1097,148,24,FURN_0097,O
107,1182,148,24,FURN_0097,O
151,1637,48,15,Base,O
207,1637,27,15,HT,O
146,1701,22,16,88,O
175,1701,63,18,"314,50",O
590,580,147,26,Désignation,O
440,668,82,25,Design,LINE/DESCRIPTION
531,667,131,21,d'intérieur,LINE/DESCRIPTION
669,667,80,21,virtuel,LINE/DESCRIPTION
440,754,87,20,Bureau,LINE/DESCRIPTION
537,753,194,26,personnalisable,LINE/DESCRIPTION
440,840,82,25,Design,LINE/DESCRIPTION
531,839,131,21,d'intérieur,LINE/DESCRIPTION
669,839,80,21,virtuel,LINE/DESCRIPTION
439,924,82,21,Chaise,LINE/DESCRIPTION
529,924,28,21,de,LINE/DESCRIPTION
566,924,84,21,bureau,LINE/DESCRIPTION
440,1010,66,21,Hotel,LINE/DESCRIPTION
440,1097,87,20,Bureau,LINE/DESCRIPTION
537,1096,194,26,personnalisable,LINE/DESCRIPTION
440,1182,87,20,Bureau,LINE/DESCRIPTION
537,1181,194,26,personnalisable,LINE/DESCRIPTION
386,1637,48,15,Taux,O
595,1636,105,21,Réglement,O
707,1637,14,16,€,O
364,1701,40,15,TVA,O
412,1701,46,18,"5,5%",O
637,1701,40,18,"0,00",O
83,1811,114,22,Réglement,O
205,1813,58,15,avant,O
271,1812,24,16,le:,O
304,1812,109,17,29/05/2021,INVOICE_DUE_DATE
84,1858,24,16,En,O
116,1862,34,12,cas,O
158,1858,24,16,de,O
190,1858,92,21,paiement,O
290,1857,81,22,"anticipé,",O
380,1862,60,12,aucun,O
448,1859,97,20,escompte,O
554,1862,23,12,ne,O
585,1862,23,12,ne,O
616,1862,43,13,sera,O
667,1857,84,18,accordé.,O
82,1880,45,17,Tout,O
135,1880,56,16,retard,O
200,1880,23,16,de,O
232,1880,92,21,paiement,O
331,1880,82,21,engedre,O
421,1884,36,12,une,O
465,1879,83,22,pénalité.,O
870,151,113,19,FACTURE,O
991,151,16,18,A,O
869,184,155,23,YourCompany,O
869,218,39,17,250,O
918,217,103,19,Executive,O
1031,217,48,19,Park,O
1088,217,44,19,Blvd,O
870,251,41,19,San,O
921,251,103,19,Francisco,O
1035,266,2,6,",",O
1048,252,66,18,94134,O
860,1637,48,16,Total,O
917,1637,42,16,€HT,O
864,1701,22,16,88,TOTAL_UNTAXED
893,1701,63,18,"314,50",TOTAL_UNTAXED
855,313,57,20,Date,O
921,312,147,22,29/04/2021,INVOICE_DATE
985,581,46,24,Qté,O
974,668,69,24,"74,00",LINE/QUANTITY
974,754,69,23,"22,00",LINE/QUANTITY
983,840,52,24,"5,00",LINE/QUANTITY
974,925,69,24,"89,00",LINE/QUANTITY
974,1011,69,24,"22,00",LINE/QUANTITY
974,1097,69,23,"62,00",LINE/QUANTITY
974,1182,69,23,"62,00",LINE/QUANTITY
1157,580,47,21,Prix,O
1213,581,47,20,Uni.,O
1267,581,15,20,€,O
1185,668,69,24,"20,50",LINE/PRICE
1177,754,85,24,"500,00",LINE/PRICE
1185,840,69,23,"20,50",LINE/PRICE
1185,925,69,24,"55,00",LINE/PRICE
1176,1011,86,24,"400,00",LINE/PRICE
1177,1097,85,23,"500,00",LINE/PRICE
1177,1182,85,23,"500,00",LINE/PRICE
1108,1637,79,16,Montant,O
1194,1637,41,15,TVA,O
1242,1637,14,15,€,O
1137,1701,21,15,17,TAX_AMOUNT
1165,1701,63,18,"428,08",TAX_AMOUNT
1388,581,107,20,Montant,O
1502,581,65,20,€H.T.,O
1426,668,105,24,"1517,00",LINE/SUB_TOTAL
1417,754,28,20,11,LINE/SUB_TOTAL
1452,754,86,23,"000,00",LINE/SUB_TOTAL
1436,840,84,23,"102,50",LINE/SUB_TOTAL
1423,925,108,24,"4895,00",LINE/SUB_TOTAL
1424,1011,14,20,8,LINE/SUB_TOTAL
1446,1011,85,24,"800,00",LINE/SUB_TOTAL
1416,1097,29,20,31,LINE/SUB_TOTAL
1453,1097,85,24,"000,00",LINE/SUB_TOTAL
1416,1182,29,20,31,LINE/SUB_TOTAL
1452,1182,86,24,"000,00",LINE/SUB_TOTAL
1415,1637,32,15,Net,O
1454,1636,11,16,a,O
1472,1640,55,17,payer,O
1534,1637,14,16,€,O
1430,1701,32,16,105,TOTAL_AMOUNT
1469,1701,63,18,"742,58",TOTAL_AMOUNT
