left,top,width,height,text,label
152,133,65,22,Ready,SUPPLIER
224,133,41,18,Mat,SUPPLIER
152,170,54,18,7500,ADDRESS
212,170,24,18,W,ADDRESS
243,170,56,18,Linne,ADDRESS
307,170,51,18,Road,ADDRESS
150,206,60,22,Tracy,ADDRESS
217,206,32,18,CA,ADDRESS
255,206,69,18,95304,ADDRESS
152,239,53,22,Etats,ADDRESS
212,243,46,18,Unis,ADDRESS
176,334,50,32,Date,O
456,338,82,18,Facture,O
545,338,12,18,#,O
759,338,50,18,Date,O
816,338,121,18,d'échéance,O
1085,338,48,18,BC#,O
1256,334,71,32,Devise,O
1426,338,94,18,Vendeur,O
136,413,130,19,24/10/2020,INVOICE_DATE
399,413,216,19,FA10/2020/000893,NUMBER
784,413,128,19,22/01/2021,INVOICE_DUE_DATE
1058,413,101,18,BCO1824,PO_NUMBER
1270,413,44,18,EUR,O
1424,413,49,18,John,O
1481,413,42,18,Doe,O
121,550,88,18,Adresse,O
215,550,26,18,de,O
246,550,122,18,facturation,O
967,550,87,18,Adresse,O
1060,550,26,18,de,O
1093,550,91,18,livraison,O
123,625,54,18,Marc,O
184,625,62,18,Demo,O
969,625,53,18,Marc,O
1029,625,62,18,Demo,O
123,662,53,18,3575,O
184,662,65,18,Buena,O
256,662,53,18,Vista,O
315,663,81,17,Avenue,O
968,662,53,18,3575,O
1030,662,64,18,Buena,O
1101,662,53,18,Vista,O
1160,663,81,17,Avenue,O
123,699,77,22,Eugene,O
206,699,50,18,COR,O
264,699,68,18,97401,O
969,699,76,22,Eugene,O
1052,699,50,18,COR,O
1109,699,68,18,97401,O
123,731,53,22,Etats,O
183,735,46,18,Unis,O
969,731,52,22,Etats,O
1028,735,46,18,Unis,O
123,848,23,18,ID,O
152,848,60,18,client,O
122,923,70,18,CLOO6,O
108,1036,13,18,#,O
170,1036,136,23,Description:,O
614,1032,83,32,Qantité,O
796,1032,46,32,Prix,O
948,1032,94,32,Montant,O
1125,1032,49,32,TVA,O
1270,1036,63,18,Taxes,O
1429,1036,55,18,Total,O
1491,1036,45,18,TTC,O
110,1111,10,18,1,O
171,1111,74,18,Bureau,LINE/DESCRIPTION
253,1111,165,22,personnalisable,LINE/DESCRIPTION
634,1111,45,18,99.0,LINE/QUANTITY
781,1111,79,18,€500.0,LINE/PRICE
941,1111,107,18,€49500.0,LINE/SUB_TOTAL
1108,1111,46,18,20.0,LINE/TAX
1255,1111,93,18,€9900.0,O
1429,1111,107,18,€59400.0,O
109,1186,11,18,2,O
138,1181,17,33,|,LINE/DESCRIPTION
169,1186,127,22,Assemblage,LINE/DESCRIPTION
302,1186,25,18,de,LINE/DESCRIPTION
334,1186,78,18,Cuisine,LINE/DESCRIPTION
419,1185,77,23,(Etapes,LINE/DESCRIPTION
634,1186,45,18,36.0,LINE/QUANTITY
781,1186,79,18,€420.0,LINE/PRICE
941,1186,107,18,€15120.0,LINE/SUB_TOTAL
1108,1186,46,18,20.0,LINE/TAX
1255,1186,13,18,€,O
1274,1186,74,18,3024.0,O
1429,1186,107,18,€18144.0,O
171,1222,135,23,Importantes),LINE/DESCRIPTION
109,1298,12,18,3,O
140,1293,12,33,|,LINE/DESCRIPTION
169,1298,59,18,Tiroir,LINE/DESCRIPTION
235,1298,41,18,noir,LINE/DESCRIPTION
634,1298,45,18,61.0,LINE/QUANTITY
788,1298,65,18,€20.0,LINE/PRICE
948,1298,13,18,€,LINE/SUB_TOTAL
969,1298,72,18,1220.0,LINE/SUB_TOTAL
1276,1298,51,18,€0.0,O
1436,1298,13,18,€,O
1457,1298,72,18,1220.0,O
108,1374,13,17,4,O
139,1368,15,33,|,LINE/DESCRIPTION
170,1373,78,18,Grande,LINE/DESCRIPTION
255,1373,82,18,armoire,LINE/DESCRIPTION
634,1373,45,18,51.0,LINE/QUANTITY
781,1373,79,18,€800.0,LINE/PRICE
941,1373,107,18,€40800.0,LINE/SUB_TOTAL
1108,1373,46,18,20.0,LINE/TAX
1255,1373,93,18,€8160.0,O
1429,1373,107,18,€48960.0,O
109,1448,11,18,5,O
171,1448,74,18,Bureau,LINE/DESCRIPTION
253,1453,48,17,pour,LINE/DESCRIPTION
307,1450,70,20,quatre,LINE/DESCRIPTION
384,1453,108,17,personnes,LINE/DESCRIPTION
634,1448,45,18,25.0,LINE/QUANTITY
773,1448,14,18,€,LINE/PRICE
793,1448,74,18,2500.0,LINE/PRICE
941,1448,107,18,€62500.0,LINE/SUB_TOTAL
1108,1448,46,18,20.0,LINE/TAX
1248,1448,107,18,€12500.0,O
1429,1448,107,18,€75000.0,O
109,1522,12,18,6,O
171,1522,74,18,Bureau,LINE/DESCRIPTION
253,1522,165,22,personnalisable,LINE/DESCRIPTION
633,1522,46,18,47.0,LINE/QUANTITY
781,1522,79,18,€500.0,LINE/PRICE
941,1522,107,18,€23500.0,LINE/SUB_TOTAL
1108,1522,46,18,20.0,LINE/TAX
1255,1522,93,18,€4700.0,O
1429,1522,107,18,€28200.0,O
109,1597,12,18,7,O
171,1597,74,18,Bureau,LINE/DESCRIPTION
252,1597,75,22,d'angle,LINE/DESCRIPTION
334,1602,47,13,avec,LINE/DESCRIPTION
388,1597,69,22,siége,LINE/DESCRIPTION
449,1593,11,30,a,LINE/DESCRIPTION
