left,top,width,height,text,label
151,133,63,18,Wood,SUPPLIER
222,133,74,18,Corner,SUPPLIER
153,170,53,18,1839,ADDRESS
212,170,63,18,Arbor,ADDRESS
280,170,49,22,Way,ADDRESS
150,206,81,18,Turlock,ADDRESS
238,206,32,18,CA,ADDRESS
277,206,68,18,95380,ADDRESS
152,239,53,22,Etats,ADDRESS
212,243,46,18,Unis,ADDRESS
176,334,50,32,Date,O
456,338,82,18,Facture,O
545,338,12,18,#,O
759,338,50,18,Date,O
816,338,121,18,d'échéance,O
1084,338,49,18,BC#,O
1256,334,71,32,Devise,O
1426,338,94,18,Vendeur,O
136,413,129,19,27/08/2015,INVOICE_DATE
399,413,216,19,FA08/2015/022850,NUMBER
784,413,128,19,26/10/2015,INVOICE_DUE_DATE
1058,413,100,18,BCO9218,PO_NUMBER
1270,413,44,18,EUR,O
1424,413,49,18,John,O
1481,413,42,18,Doe,O
121,550,88,18,Adresse,O
215,550,26,18,de,O
246,550,122,18,facturation,O
967,550,87,18,Adresse,O
1060,550,26,18,de,O
1093,550,91,18,livraison,O
123,625,80,18,Lumber,O
211,625,29,18,Inc,O
969,625,79,18,Lumber,O
1056,625,29,18,Inc,O
124,662,53,18,1337,O
185,663,14,17,N,O
207,662,36,18,San,O
250,662,82,22,Joaquin,O
339,662,20,18,St,O
969,662,53,18,1337,O
1030,662,14,18,N,O
1052,662,36,18,San,O
1095,662,82,22,Joaquin,O
1184,662,20,18,St,O
122,699,94,18,Stockton,O
223,699,32,18,CA,O
262,699,68,18,95202,O
968,699,93,18,Stockton,O
1068,699,32,18,CA,O
1107,699,68,18,95202,O
123,731,53,22,Etats,O
183,735,46,18,Unis,O
969,731,52,22,Etats,O
1028,735,46,18,Unis,O
123,848,23,18,ID,O
152,848,60,18,client,O
122,923,69,18,CLOOS,O
106,1036,13,18,#,O
167,1036,125,23,Description,O
300,1042,3,12,:,O
616,1032,84,32,Qantité,O
793,1032,46,32,Prix,O
945,1032,93,32,Montant,O
1122,1032,48,32,TVA,O
1261,1036,63,19,Taxes,O
1423,1036,55,18,Total,O
1485,1036,45,18,TTC,O
109,1111,10,18,1,O
166,1111,111,18,Architecte,LINE/DESCRIPTION
284,1111,66,18,Junior,LINE/DESCRIPTION
357,1110,129,22,(Facturation,LINE/DESCRIPTION
494,1116,32,13,sur,LINE/DESCRIPTION
636,1111,46,18,69.0,LINE/QUANTITY
785,1111,65,18,€85.0,LINE/PRICE
944,1111,93,18,€5865.0,LINE/SUB_TOTAL
1107,1111,45,18,20.0,LINE/TAX
1246,1111,93,18,€1173.0,O
1430,1111,11,18,€,O
1449,1111,74,18,7038.0,O
168,1148,79,18,Feuilles,LINE/DESCRIPTION
253,1148,25,18,de,LINE/DESCRIPTION
284,1147,77,23,Temps),LINE/DESCRIPTION
