left,top,width,height,text,label
152,133,80,18,Lumber,SUPPLIER
240,133,29,18,Inc,SUPPLIER
153,170,53,18,1337,ADDRESS
214,170,14,18,N,ADDRESS
236,170,36,18,San,ADDRESS
279,170,82,22,Joaquin,ADDRESS
368,170,20,18,St,ADDRESS
151,206,94,18,Stockton,ADDRESS
252,206,32,18,CA,ADDRESS
291,206,68,18,95202,ADDRESS
152,239,53,22,Etats,ADDRESS
212,243,46,18,Unis,ADDRESS
176,334,50,32,Date,O
456,338,82,18,Facture,O
545,338,12,18,#,O
759,338,50,18,Date,O
816,338,121,18,d'échéance,O
1084,338,49,18,BC#,O
1256,334,71,32,Devise,O
1426,338,94,18,Vendeur,O
138,413,127,19,11/10/2017,INVOICE_DATE
399,413,216,19,FA10/2017/048224,NUMBER
784,413,129,19,25/11/2017,INVOICE_DUE_DATE
1058,413,99,18,BCO3955,PO_NUMBER
1270,413,44,18,EUR,O
1424,413,49,18,John,O
1481,413,42,18,Doe,O
121,550,88,18,Adresse,O
215,550,26,18,de,O
246,550,122,18,facturation,O
967,550,87,18,Adresse,O
1060,550,26,18,de,O
1093,550,91,18,livraison,O
122,625,63,18,Wood,O
193,625,74,18,Corner,O
967,625,63,18,Wood,O
1038,625,75,18,Corner,O
124,662,53,18,1839,O
183,662,62,18,Arbor,O
251,663,49,21,Way,O
969,662,53,18,1839,O
1032,662,59,18,Arbor,O
1105,663,40,21,Way,O
122,699,80,18,Turlock,O
209,699,32,18,CA,O
248,699,68,18,95380,O
967,699,81,18,Turlock,O
1054,699,32,18,CA,O
1093,699,68,18,95380,O
123,731,53,22,Etats,O
183,735,46,18,Unis,O
969,731,52,22,Etats,O
1028,735,46,18,Unis,O
123,848,23,18,ID,O
152,848,60,18,client,O
122,923,70,18,CLOO9,O
116,1036,13,18,#,O
187,1036,136,22,Description:,O
646,1032,83,30,Qantité,O
826,1032,42,30,Prix,O
968,1032,94,30,Montant,O
1140,1032,49,30,TVA,O
1279,1036,63,18,Taxes,O
1432,1036,55,18,Total,O
1494,1036,45,18,TTC,O
119,1111,10,18,1,O
186,1111,111,18,Architecte,LINE/DESCRIPTION
305,1111,90,22,Principal,LINE/DESCRIPTION
404,1110,129,22,(Facturation,LINE/DESCRIPTION
540,1116,33,13,sur,LINE/QUANTITY
666,1111,45,18,92.0,LINE/QUANTITY
807,1111,13,18,€,LINE/PRICE
