left,top,width,height,text,label
151,133,62,18,Azure,SUPPLIER
221,133,80,18,Interior,SUPPLIER
151,170,55,18,4557,ADDRESS
214,170,28,18,De,ADDRESS
248,170,67,18,SilvaS,ADDRESS
152,206,90,18,Fremont,ADDRESS
249,206,32,18,CA,ADDRESS
288,206,68,18,94538,ADDRESS
152,239,53,22,Etats,ADDRESS
212,243,46,18,Unis,ADDRESS
176,334,50,32,Date,O
456,338,82,18,Facture,O
545,338,12,18,#,O
759,338,50,18,Date,O
816,338,121,18,d'échéance,O
1085,338,48,18,BC#,O
1256,334,71,32,Devise,O
1426,338,94,18,Vendeur,O
136,413,129,19,21/02/2019,INVOICE_DATE
399,413,215,19,FA02/2019/035611,NUMBER
783,413,130,19,08/03/2019,INVOICE_DUE_DATE
1058,413,100,18,BCO1721,PO_NUMBER
1270,413,44,18,EUR,O
1424,413,49,18,John,O
1481,413,42,18,Doe,O
121,550,88,18,Adresse,O
215,550,26,18,de,O
246,550,122,18,facturation,O
967,550,87,18,Adresse,O
1060,550,26,18,de,O
1093,550,91,18,livraison,O
123,625,53,18,Deco,O
182,625,70,18,Addict,O
969,625,53,18,Deco,O
1028,625,69,18,Addict,O
123,662,25,18,77,O
155,662,58,18,Santa,O
221,662,83,18,Barbara,O
313,662,25,18,Rd,O
968,662,26,18,77,O
1000,662,58,18,Santa,O
1067,662,82,18,Barbara,O
1158,662,25,18,Rd,O
124,699,88,18,Pleasant,O
220,699,33,18,Hill,O
261,699,32,18,CA,O
300,699,67,18,94523,O
969,699,88,18,Pleasant,O
1065,699,33,18,Hill,O
1106,699,32,18,CA,O
1145,699,68,18,94523,O
123,731,53,22,Etats,O
183,735,46,18,Unis,O
969,731,52,22,Etats,O
1028,735,46,18,Unis,O
123,848,23,18,ID,O
152,848,60,18,client,O
122,923,70,18,CLOO3,O
106,1036,13,18,#,O
167,1036,125,23,Description,O
300,1042,3,12,:,O
620,1032,83,31,Qantité,O
800,1036,41,18,Prix,O
946,1032,93,31,Montant,O
1123,1036,49,18,TVA,O
1262,1036,64,18,Taxes,O
1424,1036,55,18,Total,O
1486,1036,44,18,TTC,O
109,1111,10,18,1,O
168,1111,74,18,Bureau,LINE/DESCRIPTION
249,1111,75,22,d'angle,LINE/DESCRIPTION
331,1111,48,18,assis,LINE/DESCRIPTION
386,1111,10,18,a,LINE/DESCRIPTION
403,1111,63,18,droite,LINE/DESCRIPTION
640,1111,45,18,78.0,LINE/QUANTITY
780,1111,13,18,€,LINE/PRICE
800,1111,59,18,600.0,LINE/PRICE
938,1111,14,18,€,LINE/SUB_TOTAL
957,1111,89,18,46800.0,LINE/SUB_TOTAL
1108,1111,46,18,20.0,LINE/TAX
1247,1111,13,18,€,O
1267,1111,73,18,9360.0,O
1424,1111,107,18,€56160.0,O
107,1186,12,18,2,O
166,1186,111,18,Architecte,LINE/DESCRIPTION
285,1186,91,22,Principal,LINE/DESCRIPTION
384,1185,129,22,(Facturation,LINE/DESCRIPTION
520,1191,33,13,sur,LINE/QUANTITY
640,1186,45,18,54.0,LINE/QUANTITY
780,1186,14,18,€,LINE/PRICE
801,1186,58,18,150.0,LINE/PRICE
945,1186,94,18,€8100.0,LINE/SUB_TOTAL
1108,1186,46,18,20.0,LINE/TAX
1247,1186,13,18,€,O
1268,1186,72,18,1620.0,O
1431,1186,13,18,€,O
1451,1186,73,18,9720.0,O
168,1223,79,18,Feuilles,LINE/DESCRIPTION
253,1223,25,18,de,LINE/DESCRIPTION
284,1222,77,23,Temps),LINE/DESCRIPTION
107,1298,12,18,3,O
136,1293,17,33,|,LINE/DESCRIPTION
167,1298,78,18,Grande,LINE/DESCRIPTION
251,1298,53,18,table,LINE/DESCRIPTION
310,1298,25,18,de,LINE/DESCRIPTION
342,1298,80,18,réunion,LINE/DESCRIPTION
639,1298,46,18,44.0,LINE/QUANTITY
773,1298,13,18,€,LINE/PRICE
791,1293,75,33,4500.0,LINE/PRICE
932,1298,121,18,€198000.0,LINE/SUB_TOTAL
1108,1298,46,18,20.0,LINE/TAX
1240,1298,108,18,€39600.0,O
1417,1298,121,18,€237600.0,O
106,1373,14,18,4,O
168,1373,74,18,Bureau,LINE/DESCRIPTION
250,1373,165,22,personnalisable,LINE/DESCRIPTION
647,1373,31,18,7.0,LINE/QUANTITY
780,1373,14,18,€,LINE/PRICE
800,1373,59,18,500.0,LINE/PRICE
945,1373,14,18,€,LINE/SUB_TOTAL
965,1373,74,18,3500.0,LINE/SUB_TOTAL
1108,1373,46,18,20.0,LINE/TAX
1255,1373,79,18,€700.0,O
1431,1373,13,18,€,O
1449,1373,75,18,4200.0,O
1113,1461,55,18,Total,O
1177,1461,31,18,HT,O
1427,1461,59,18,€256,TOTAL_UNTAXED
1493,1461,74,21,"400,00",TOTAL_UNTAXED
1113,1512,63,18,Taxes,O
1442,1512,45,18,€51,TAX_AMOUNT
1494,1512,74,21,"280,00",TAX_AMOUNT
1113,1562,55,18,Total,O
1175,1562,45,18,TTC,O
1427,1562,60,18,€307,TOTAL_AMOUNT
1493,1562,74,21,"680,00",TOTAL_AMOUNT
1115,1613,93,18,Montant,O
1215,1613,10,18,a,O
1233,1618,60,17,payer,O
1427,1613,13,18,€,O
1446,1613,40,18,307,O
1493,1613,74,21,"680,00",O
80,1655,91,18,Montant,O
177,1655,48,18,total,O
233,1655,10,18,a,O
251,1660,64,17,payer:,O
322,1655,13,18,€,O
341,1655,40,18,307,O
388,1655,74,21,"680,00",O
698,1736,128,18,Information,O
832,1736,124,18,fournisseur,O
100,1811,40,18,Nos,O
146,1811,137,18,coordonnées,O
291,1811,106,18,bancaires:,O
100,1848,93,22,Banque::,O
201,1848,79,22,Banque,O
286,1848,47,18,ABC,O
101,1885,61,18,IBAN:,O
171,1885,54,18,FR12,O
233,1885,54,18,3456,O
294,1885,54,18,7890,O
357,1885,53,18,1234,O
417,1885,54,18,5678,O
99,1921,128,19,SWIFT/BIC:,O
234,1921,121,18,SW123456,O
846,1811,63,18,Azure,O
917,1811,79,18,Interior,O
846,1848,55,18,4557,O
909,1848,28,18,De,O
944,1848,48,18,Silva,O
999,1848,20,18,St,O
848,1885,90,18,Fremont,O
944,1885,32,18,CA,O
983,1885,68,18,94538,O
848,1917,52,22,Etats,O
908,1921,45,18,Unis,O
