left,top,width,height,text,label
152,133,54,18,Deco,SUPPLIER
211,133,70,18,Addict,SUPPLIER
152,170,26,18,77,ADDRESS
184,170,58,18,Santa,ADDRESS
250,170,83,18,Barbara,ADDRESS
342,170,25,18,Rd,ADDRESS
153,206,89,18,Pleasant,ADDRESS
249,206,33,18,Hill,ADDRESS
290,206,32,18,CA,ADDRESS
329,206,68,18,94523,ADDRESS
152,239,53,22,Etats,ADDRESS
212,243,46,18,Unis,ADDRESS
176,334,50,32,Date,O
456,338,82,18,Facture,O
545,338,12,18,#,O
759,338,50,18,Date,O
816,338,121,18,d'échéance,O
1084,338,49,18,BC#,O
1256,334,71,32,Devise,O
1426,338,94,18,Vendeur,O
136,413,129,19,24/12/2019,INVOICE_DATE
399,413,216,19,FA12/2019/047429,NUMBER
784,413,129,19,23/03/2020,INVOICE_DUE_DATE
1058,413,101,18,BC02824,PO_NUMBER
1270,413,44,18,EUR,O
1424,413,49,18,John,O
1481,413,42,18,Doe,O
121,550,88,18,Adresse,O
215,550,26,18,de,O
246,550,122,18,facturation,O
967,550,87,18,Adresse,O
1060,550,26,18,de,O
1093,550,91,18,livraison,O
122,625,74,18,Gemini,O
205,625,99,18,Furniture,O
968,625,74,18,Gemini,O
1050,625,100,18,Furniture,O
123,662,40,18,317,O
170,662,90,18,Fairchild,O
269,662,25,18,Dr,O
968,662,40,18,317,O
1016,662,89,18,Fairchild,O
1114,662,25,18,Dr,O
123,699,86,18,Fairfield,O
217,699,31,18,CA,O
255,699,68,18,94535,O
969,699,85,18,Fairfield,O
1062,699,32,18,CA,O
1101,699,67,18,94535,O
123,731,53,22,Etats,O
183,735,46,18,Unis,O
969,731,52,22,Etats,O
1028,735,46,18,Unis,O
123,848,23,18,ID,O
152,848,60,18,client,O
122,923,70,18,CLOO4,O
109,1036,14,18,#,O
173,1036,136,23,Description:,O
609,1032,83,32,Qantité,O
788,1032,46,32,Prix,O
938,1032,93,32,Montant,O
1122,1032,49,32,TVA,O
1265,1036,63,18,Taxes,O
1424,1036,55,18,Total,O
1486,1036,45,18,TTC,O
112,1111,10,18,1,O
172,1111,77,18,Service,LINE/DESCRIPTION
256,1111,63,18,Client,LINE/DESCRIPTION
326,1110,83,22,(Heures,LINE/DESCRIPTION
417,1110,115,23,Prépayées),LINE/DESCRIPTION
628,1111,46,18,68.0,LINE/QUANTITY
773,1111,79,18,€190.0,LINE/PRICE
930,1111,107,18,€12920.0,LINE/SUB_TOTAL
1102,1111,46,18,20.0,LINE/TAX
1250,1111,14,18,€,O
1270,1111,73,18,2584.0,O
1425,1111,107,18,€15504.0,O
110,1186,12,18,2,O
174,1182,69,22,Ecrans,LINE/DESCRIPTION
249,1186,94,18,ant-bruit,LINE/DESCRIPTION
628,1186,46,18,76.0,LINE/QUANTITY
773,1186,13,18,€,LINE/PRICE
793,1186,59,18,287.0,LINE/PRICE
930,1186,107,18,€21812.0,LINE/SUB_TOTAL
1272,1186,50,18,€0.0,O
1425,1186,107,18,€21812.0,O
111,1261,11,18,3,O
172,1261,88,18,Armoire,LINE/DESCRIPTION
266,1266,48,13,avec,LINE/DESCRIPTION
321,1263,66,20,portes,LINE/DESCRIPTION
629,1261,45,18,54.0,LINE/QUANTITY
773,1261,78,18,€120.5,LINE/PRICE
937,1261,13,18,€,LINE/SUB_TOTAL
956,1261,74,18,6507.0,LINE/SUB_TOTAL
1104,1261,44,18,10.0,LINE/TAX
1258,1261,79,18,€650.7,O
1431,1261,93,18,€7157.7,O
110,1336,13,18,4,O
174,1336,116,18,Restaurant,LINE/DESCRIPTION
628,1336,46,18,81.0,LINE/QUANTITY
786,1336,51,18,€8.0,LINE/PRICE
945,1336,79,18,€648.0,LINE/SUB_TOTAL
1102,1336,46,18,20.0,LINE/TAX
1258,1336,79,18,€129.6,O
1439,1336,79,18,€7776,O
111,1411,11,18,5,O
172,1411,59,18,Tiroir,LINE/DESCRIPTION
238,1411,41,18,noir,LINE/DESCRIPTION
636,1411,31,18,9.0,LINE/QUANTITY
780,1411,64,18,€20.0,LINE/PRICE
945,1411,13,18,€,LINE/SUB_TOTAL
965,1411,59,18,180.0,LINE/SUB_TOTAL
1272,1411,50,18,€0.0,O
1439,1411,13,18,€,O
1460,1411,58,18,180.0,O
110,1486,12,18,6,O
174,1481,56,33,Hotel,LINE/DESCRIPTION
628,1486,46,18,66.0,LINE/QUANTITY
773,1486,13,18,€,LINE/PRICE
791,1486,61,18,400.0,LINE/PRICE
930,1486,107,18,€26400.0,LINE/SUB_TOTAL
1102,1486,46,18,20.0,LINE/TAX
1250,1486,14,18,€,O
1270,1486,73,18,5280.0,O
1425,1486,107,18,€31680.0,O
110,1561,12,18,7,O
172,1561,88,18,Armoire,LINE/DESCRIPTION
266,1566,48,13,avec,LINE/DESCRIPTION
321,1563,66,20,portes,LINE/DESCRIPTION
630,1561,44,18,18.0,LINE/QUANTITY
773,1561,78,18,€120.5,LINE/PRICE
937,1561,93,18,€2169.0,LINE/SUB_TOTAL
1104,1561,44,18,10.0,LINE/TAX
1258,1561,79,18,€216.9,O
1431,1561,13,18,€,O
1451,1561,73,18,2385.9,O
110,1636,12,18,8,O
173,1636,137,18,Combinaison,LINE/DESCRIPTION
318,1636,24,18,de,LINE/DESCRIPTION
350,1636,72,18,bureau,LINE/DESCRIPTION
628,1636,46,18,63.0,LINE/QUANTITY
773,1636,79,18,€300.0,LINE/PRICE
930,1636,107,18,€18900.0,LINE/SUB_TOTAL
1104,1636,44,18,10.0,LINE/TAX
1250,1636,14,18,€,O
1271,1636,72,18,1890.0,O
1425,1636,107,18,€20790.0,O
111,1710,11,18,9,O
174,1710,74,18,Bureau,LINE/DESCRIPTION
256,1710,166,22,personnalisable,LINE/DESCRIPTION
628,1710,46,18,62.0,LINE/QUANTITY
773,1710,79,18,€500.0,LINE/PRICE
930,1710,107,18,€31000.0,LINE/SUB_TOTAL
1102,1710,46,18,20.0,LINE/TAX
1250,1710,14,18,€,O
1270,1710,73,18,6200.0,O
1425,1710,107,18,€37200.0,O
1114,1799,54,18,Total,O
1177,1799,31,18,HT,O
1427,1799,60,18,€120,TOTAL_UNTAXED
1494,1799,73,21,"536,00",TOTAL_UNTAXED
1113,1850,63,18,Taxes,O
1442,1850,45,18,€16,TAX_AMOUNT
1495,1850,73,21,"951,20",TAX_AMOUNT
1113,1900,55,18,Total,O
1175,1900,45,18,TTC,O
1427,1900,13,18,€,TOTAL_AMOUNT
1447,1900,40,18,137,TOTAL_AMOUNT
1492,1900,75,21,"487,20",TOTAL_AMOUNT
1115,1950,93,18,Montant,O
1215,1950,10,18,a,O
1233,1955,60,17,payer,O
1427,1950,13,18,€,O
1448,1950,39,18,137,O
1493,1950,74,21,"487,20",O
80,1993,91,18,Montant,O
177,1993,48,18,total,O
233,1993,10,18,a,O
251,1998,64,17,payer:,O
322,1993,13,18,€,O
343,1993,38,18,137,O
388,1993,74,21,"487,20",O
