left,top,width,height,text,label
151,133,63,18,Wood,SUPPLIER
222,133,74,18,Corner,SUPPLIER
153,170,53,18,1839,ADDRESS
212,170,63,18,Arbor,ADDRESS
280,170,49,22,Way,ADDRESS
150,206,81,18,Turlock,ADDRESS
238,206,32,18,CA,ADDRESS
277,206,68,18,95380,ADDRESS
152,239,53,22,Etats,ADDRESS
212,243,46,18,Unis,ADDRESS
178,334,49,32,Date,O
460,338,79,18,Facture,O
546,338,12,18,#,O
763,338,50,18,Date,O
819,338,118,18,d'échéance,O
1084,338,48,18,BC#,O
1256,334,70,32,Devise,O
1426,338,92,18,Vendeur,O
137,413,129,19,29/11/2020,INVOICE_DATE
401,413,216,19,FA11/2020/047012,NUMBER
787,413,127,19,13/01/2021,INVOICE_DUE_DATE
1058,413,100,18,BC06357,PO_NUMBER
1269,413,45,18,EUR,O
1423,413,49,18,John,O
1480,413,42,18,Doe,O
121,550,86,18,Adresse,O
213,550,26,18,de,O
244,550,118,18,facturation,O
967,550,86,18,Adresse,O
1059,550,25,18,de,O
1091,550,88,18,livraison,O
122,625,39,18,The,O
168,625,82,18,Jackson,O
258,625,66,22,Group,O
967,625,39,18,The,O
1013,625,83,18,Jackson,O
1103,625,66,22,Group,O
124,662,53,18,1611,O
185,662,64,22,Peony,O
257,662,25,18,Dr,O
969,662,53,18,1611,O
1030,662,65,22,Peony,O
1102,662,25,18,Dr,O
122,699,59,22,Tracy,O
188,699,32,18,CA,O
226,699,69,18,95377,O
967,699,59,22,Tracy,O
1033,699,32,18,CA,O
1072,699,68,18,95377,O
123,731,53,22,Etats,O
183,735,46,18,Unis,O
969,731,52,22,Etats,O
1028,735,46,18,Unis,O
123,848,23,18,ID,O
152,848,59,18,client,O
122,923,70,18,CLOO8,O
108,1036,13,18,#,O
170,1036,133,22,Description:,O
626,1032,81,30,Qantité,O
811,1032,41,30,Prix,O
961,1032,91,30,Montant,O
1138,1032,47,30,TVA,O
1275,1036,62,18,Taxes,O
1429,1036,54,18,Total,O
1489,1036,45,18,TTC,O
110,1111,10,18,a,O
169,1111,127,22,Assemblage,LINE/DESCRIPTION
302,1111,25,18,de,LINE/DESCRIPTION
334,1111,78,18,Cuisine,LINE/DESCRIPTION
419,1110,77,23,(Etapes,LINE/DESCRIPTION
645,1111,44,18,14.0,LINE/QUANTITY
791,1111,79,18,€420.0,LINE/PRICE
958,1111,14,18,€,LINE/SUB_TOTAL
978,1111,74,18,5880.0,LINE/SUB_TOTAL
1119,1111,46,18,20.0,LINE/TAX
1259,1111,94,18,€1176.0,O
1434,1111,14,18,€,O
1454,1111,74,18,7056.0,O
171,1147,135,23,Importantes),LINE/DESCRIPTION
109,1223,11,18,2,O
171,1223,74,18,Bureau,LINE/DESCRIPTION
252,1223,75,22,d'angle,LINE/DESCRIPTION
