left,top,width,height,text,label
80,1955,91,18,Montant,O
177,1955,48,18,total,O
233,1955,10,18,a,O
251,1960,64,17,payer:,O
322,1955,13,18,€,O
341,1955,40,18,640,O
390,1955,72,21,"191,50",O
151,133,63,18,Wood,SUPPLIER
222,133,74,18,Corner,SUPPLIER
153,170,53,18,1839,ADDRESS
212,170,63,18,Arbor,ADDRESS
280,170,49,22,Way,ADDRESS
150,206,81,18,Turlock,ADDRESS
238,206,32,18,CA,ADDRESS
277,206,68,18,95380,ADDRESS
152,239,53,22,Etats,ADDRESS
212,243,46,18,Unis,ADDRESS
176,334,50,32,Date,O
456,338,82,18,Facture,O
545,338,12,18,#,O
759,338,50,18,Date,O
816,338,121,18,d'échéance,O
1084,338,49,18,BC#,O
1256,334,71,32,Devise,O
1426,338,94,18,Vendeur,O
136,413,129,19,28/01/2017,INVOICE_DATE
399,413,215,19,FA01/2017/063298,NUMBER
784,413,129,19,28/01/2017,INVOICE_DUE_DATE
1058,413,100,18,BC03683,PO_NUMBER
1270,413,44,18,EUR,O
1424,413,49,18,John,O
1481,413,42,18,Doe,O
121,550,88,18,Adresse,O
215,550,26,18,de,O
246,550,122,18,facturation,O
967,550,87,18,Adresse,O
1060,550,26,18,de,O
1093,550,91,18,livraison,O
124,625,64,22,Ready,O
195,625,41,18,Mat,O
969,625,64,22,Ready,O
1040,625,41,18,Mat,O
123,662,54,18,7500,O
183,662,24,18,W,O
214,662,56,18,Linne,O
278,662,51,18,Road,O
968,662,54,18,7500,O
1028,663,24,17,W,O
1059,662,56,18,Linne,O
1123,662,51,18,Road,O
122,699,59,22,Tracy,O
188,699,32,18,CA,O
226,699,69,18,95304,O
967,699,59,22,Tracy,O
1033,699,32,18,CA,O
1072,699,68,18,95304,O
123,731,53,22,Etats,O
183,735,46,18,Unis,O
969,731,52,22,Etats,O
1028,735,46,18,Unis,O
123,848,23,18,ID,O
152,848,60,18,client,O
122,923,70,18,CLOO7,O
108,1036,13,18,#,O
170,1036,125,23,Description,O
303,1042,3,12,:,O
575,1032,83,32,Qantité,O
758,1032,46,32,Prix,O
917,1032,94,32,Montant,O
1102,1032,48,32,TVA,O
1248,1036,63,19,Taxes,O
1418,1036,55,18,Total,O
1480,1036,45,18,TTC,O
110,1111,10,18,1,O
171,1106,64,33,Dépéot,LINE/DESCRIPTION
595,1111,45,18,85.0,LINE/QUANTITY
743,1111,13,18,€,LINE/PRICE
764,1111,58,18,100.0,LINE/PRICE
916,1111,94,18,€8500.0,LINE/SUB_TOTAL
1084,1111,30,18,55,LINE/TAX
1240,1111,78,18,€467.5,O
1425,1111,92,18,€8967.5,O
109,1186,11,18,2,O
171,1186,77,22,Logiciel,LINE/DESCRIPTION
256,1186,24,18,de,LINE/DESCRIPTION
287,1186,116,22,conception,LINE/DESCRIPTION
410,1186,25,18,de,LINE/DESCRIPTION
603,1186,30,18,1.0,LINE/QUANTITY
743,1186,79,18,€235.0,LINE/PRICE
924,1186,11,18,€,LINE/SUB_TOTAL
943,1186,60,18,235.0,LINE/SUB_TOTAL
1084,1186,45,18,20.0,LINE/TAX
1247,1186,65,18,€47.0,O
1433,1186,11,18,€,O
1452,1186,60,18,282.0,O
170,1223,73,18,bureau,LINE/DESCRIPTION
109,1298,12,18,3,O
138,1293,17,33,|,LINE/DESCRIPTION
170,1298,70,18,Chaise,LINE/DESCRIPTION
247,1298,24,18,de,LINE/DESCRIPTION
279,1298,72,18,bureau,LINE/DESCRIPTION
595,1298,45,18,32.0,LINE/QUANTITY
750,1298,65,18,€55.0,LINE/PRICE
916,1298,94,18,€1760.0,LINE/SUB_TOTAL
1084,1298,45,18,20.0,LINE/TAX
1240,1298,13,18,€,O
1260,1298,59,18,352.0,O
1425,1298,93,18,€2112.0,O
108,1373,13,18,4,O
169,1373,85,22,Support,LINE/DESCRIPTION
260,1373,25,18,de,LINE/DESCRIPTION
292,1373,73,18,bureau,LINE/DESCRIPTION
372,1378,47,13,avec,LINE/DESCRIPTION
426,1373,57,18,écran,LINE/DESCRIPTION
595,1373,45,18,71.0,LINE/QUANTITY
735,1373,13,18,€,LINE/PRICE
755,1373,73,18,2010.0,LINE/PRICE
903,1373,121,18,€142710.0,LINE/SUB_TOTAL
1254,1373,51,18,€0.0,O
1412,1373,121,18,€142710.0,O
171,1448,74,18,Bureau,LINE/DESCRIPTION
253,1453,48,17,pour,LINE/DESCRIPTION
307,1450,70,20,quatre,LINE/DESCRIPTION
384,1453,108,17,personnes,LINE/DESCRIPTION
594,1448,46,18,46.0,LINE/QUANTITY
735,1448,13,18,€,LINE/PRICE
755,1448,73,18,2500.0,LINE/PRICE
903,1448,13,18,€,LINE/SUB_TOTAL
923,1448,101,18,115000.0,LINE/SUB_TOTAL
1084,1448,45,18,20.0,LINE/TAX
1226,1448,107,18,€23000.0,O
1412,1448,13,18,€,O
1432,1448,101,18,138000.0,O
109,1522,12,18,6,O
140,1517,15,33,|,LINE/DESCRIPTION
170,1522,64,18,Grand,LINE/DESCRIPTION
242,1522,73,18,bureau,LINE/DESCRIPTION
595,1522,45,18,50.0,LINE/QUANTITY
735,1522,93,18,€1299.0,LINE/PRICE
909,1522,108,18,€64950.0,LINE/SUB_TOTAL
1084,1522,45,18,20.0,LINE/TAX
1226,1522,107,18,€12990.0,O
1418,1522,108,18,€77940.0,O
109,1597,12,18,7,O
169,1597,85,22,Support,LINE/DESCRIPTION
260,1597,25,18,de,LINE/DESCRIPTION
292,1597,73,18,bureau,LINE/DESCRIPTION
372,1602,47,13,avec,LINE/DESCRIPTION
426,1597,57,18,écran,LINE/DESCRIPTION
595,1597,45,18,78.0,LINE/QUANTITY
735,1597,13,18,€,LINE/PRICE
755,1597,73,18,2010.0,LINE/PRICE
903,1597,13,18,€,LINE/SUB_TOTAL
923,1597,101,18,156780.0,LINE/SUB_TOTAL
1254,1597,51,18,€0.0,O
1412,1597,13,18,€,O
1432,1597,101,18,156780.0,O
170,1672,78,18,Grande,LINE/DESCRIPTION
254,1672,53,18,table,LINE/DESCRIPTION
313,1672,25,18,de,LINE/DESCRIPTION
345,1672,80,18,réunion,LINE/DESCRIPTION
595,1672,45,18,21.0,LINE/QUANTITY
735,1672,13,18,€,LINE/PRICE
754,1672,74,18,4500.0,LINE/PRICE
909,1672,108,18,€94500.0,LINE/SUB_TOTAL
1084,1672,45,18,20.0,LINE/TAX
1226,1672,107,18,€18900.0,O
1412,1672,121,18,€113400.0,O
1113,1761,55,18,Total,O
1177,1761,31,18,HT,O
