left,top,width,height,text,label
150,133,40,18,The,SUPPLIER
197,133,82,18,Jackson,SUPPLIER
287,133,66,22,Group,SUPPLIER
153,170,53,18,1611,ADDRESS
214,170,64,22,Peony,ADDRESS
286,170,25,18,Dr,ADDRESS
150,206,60,22,Tracy,ADDRESS
217,206,32,18,CA,ADDRESS
255,206,69,18,95377,ADDRESS
152,239,53,22,Etats,ADDRESS
212,243,46,18,Unis,ADDRESS
176,334,50,32,Date,O
456,338,82,18,Facture,O
545,338,12,18,#,O
759,338,50,18,Date,O
816,338,121,18,d'échéance,O
1084,338,49,18,BC#,O
1256,334,71,32,Devise,O
1426,338,94,18,Vendeur,O
138,413,127,19,14/03/2016,INVOICE_DATE
399,413,216,19,FA03/2016/012703,NUMBER
784,413,129,19,29/03/2016,INVOICE_DUE_DATE
1058,413,100,18,BC05432,PO_NUMBER
1270,413,44,18,EUR,O
1424,413,49,18,John,O
1481,413,42,18,Doe,O
121,550,88,18,Adresse,O
215,550,26,18,de,O
246,550,122,18,facturation,O
967,550,87,18,Adresse,O
1060,550,26,18,de,O
1093,550,91,18,livraison,O
123,625,54,18,Marc,O
184,625,62,18,Demo,O
969,625,53,18,Marc,O
1029,625,62,18,Demo,O
123,662,53,18,3575,O
184,662,65,18,Buena,O
256,662,53,18,Vista,O
315,663,81,17,Avenue,O
968,662,53,18,3575,O
1030,662,64,18,Buena,O
1101,662,53,18,Vista,O
1160,663,81,17,Avenue,O
123,699,77,22,Eugene,O
206,699,50,18,COR,O
264,699,68,18,97401,O
969,699,76,22,Eugene,O
1052,699,50,18,COR,O
1109,699,68,18,97401,O
123,731,53,22,Etats,O
183,735,46,18,Unis,O
969,731,52,22,Etats,O
1028,735,46,18,Unis,O
123,848,23,18,ID,O
152,848,60,18,client,O
122,923,70,18,CLOO6,O
116,1036,13,18,#,O
187,1036,136,22,Description:,O
610,1032,83,31,Qantité,O
791,1032,42,31,Prix,O
939,1032,93,31,Montant,O
1118,1032,48,31,TVA,O
1258,1036,64,18,Taxes,O
1422,1036,55,19,Total,O
1484,1036,45,18,TTC,O
119,1111,10,18,1,O
186,1111,71,18,Chaise,LINE/DESCRIPTION
263,1111,25,18,de,LINE/DESCRIPTION
295,1111,73,18,bureau,LINE/DESCRIPTION
637,1111,31,18,5.0,LINE/QUANTITY
779,1111,65,18,€55.0,LINE/PRICE
946,1111,79,18,€275.0,LINE/SUB_TOTAL
1102,1111,46,18,20.0,LINE/TAX
1258,1111,65,18,€55.0,O
1437,1111,79,18,€330.0,O
117,1186,12,18,2,O
186,1186,71,18,Chaise,LINE/DESCRIPTION
263,1186,25,18,de,LINE/DESCRIPTION
295,1186,73,18,bureau,LINE/DESCRIPTION
376,1186,53,18,noire,LINE/DESCRIPTION
630,1186,45,18,20.0,LINE/QUANTITY
772,1186,13,18,€,LINE/PRICE
793,1186,58,18,180.0,LINE/PRICE
938,1186,14,18,€,LINE/SUB_TOTAL
958,1186,74,18,3600.0,LINE/SUB_TOTAL
1104,1186,44,18,10.0,LINE/TAX
1251,1186,13,18,€,O
1271,1186,59,18,360.0,O
1429,1186,93,18,€3960.0,O
117,1261,12,18,3,O
186,1261,59,18,Tiroir,LINE/DESCRIPTION
637,1261,31,18,6.0,LINE/QUANTITY
772,1261,13,18,€,LINE/PRICE
793,1261,58,18,100.0,LINE/PRICE
946,1261,13,18,€,LINE/SUB_TOTAL
965,1261,60,18,600.0,LINE/SUB_TOTAL
1265,1261,51,18,€0.0,O
1437,1261,13,18,€,O
1456,1261,60,18,600.0,O
116,1336,13,18,4,O
187,1336,75,18,Bureau,LINE/DESCRIPTION
270,1341,48,17,pour,LINE/DESCRIPTION
324,1338,70,20,quatre,LINE/DESCRIPTION
