left,top,width,height,text,label
151,133,63,18,Wood,SUPPLIER
222,133,74,18,Corner,SUPPLIER
153,170,53,18,1839,ADDRESS
212,170,63,18,Arbor,ADDRESS
280,170,49,22,Way,ADDRESS
150,206,81,18,Turlock,ADDRESS
238,206,32,18,CA,ADDRESS
277,206,68,18,95380,ADDRESS
152,239,53,22,Etats,ADDRESS
212,243,46,18,Unis,ADDRESS
176,334,50,32,Date,O
456,338,82,18,Facture,O
545,338,12,18,#,O
759,338,50,18,Date,O
816,338,121,18,d'échéance,O
1084,338,49,18,BC#,O
1256,334,71,32,Devise,O
1426,338,94,18,Vendeur,O
136,413,130,19,21/09/2020,INVOICE_DATE
399,413,216,19,FA09/2020/028287,NUMBER
784,413,129,19,21/09/2020,INVOICE_DUE_DATE
1058,413,100,18,BCO9142,PO_NUMBER
1270,413,44,18,EUR,O
1424,413,49,18,John,O
1481,413,42,18,Doe,O
121,550,88,18,Adresse,O
215,550,26,18,de,O
246,550,122,18,facturation,O
967,550,87,18,Adresse,O
1060,550,26,18,de,O
1093,550,91,18,livraison,O
122,625,39,18,The,O
167,625,83,18,Jackson,O
258,625,66,22,Group,O
967,625,39,18,The,O
1013,625,83,18,Jackson,O
1103,625,66,22,Group,O
124,662,53,18,1611,O
185,662,64,22,Peony,O
257,662,25,18,Dr,O
969,662,53,18,1611,O
1030,662,65,22,Peony,O
1102,662,25,18,Dr,O
122,699,59,22,Tracy,O
188,699,32,18,CA,O
226,699,69,18,95377,O
967,699,59,22,Tracy,O
1033,699,32,18,CA,O
1072,699,68,18,95377,O
123,731,53,22,Etats,O
183,735,46,18,Unis,O
969,731,52,22,Etats,O
1028,735,46,18,Unis,O
123,848,23,18,ID,O
152,848,60,18,client,O
122,923,70,18,CLOO8,O
108,1036,13,18,#,O
170,1036,125,23,Description,O
303,1042,3,12,:,O
650,1032,83,31,Qantité,O
826,1032,42,31,Prix,O
964,1032,93,31,Montant,O
1141,1032,48,31,TVA,O
1277,1036,63,18,Taxes,O
1428,1036,55,18,Total,O
1490,1036,45,18,TTC,O
110,1111,10,18,1,O
171,1111,74,18,Bureau,LINE/DESCRIPTION
253,1111,165,22,personnalisable,LINE/DESCRIPTION
671,1111,44,18,16.0,LINE/QUANTITY
807,1111,79,18,€500.0,LINE/PRICE
963,1111,13,18,€,LINE/SUB_TOTAL
982,1111,74,18,8000.0,LINE/SUB_TOTAL
1124,1111,45,18,20.0,LINE/TAX
1262,1111,13,18,€,O
1283,1111,72,18,1600.0,O
1435,1111,13,18,€,O
1455,1111,73,18,9600.0,O
109,1186,11,18,2,O
170,1186,70,18,Chaise,LINE/DESCRIPTION
247,1186,24,18,de,LINE/DESCRIPTION
279,1186,72,18,bureau,LINE/DESCRIPTION
670,1186,45,18,96.0,LINE/QUANTITY
