left,top,width,height,text,label
151,133,74,18,Gemini,SUPPLIER
234,133,99,18,Furniture,SUPPLIER
152,170,40,18,317,ADDRESS
200,170,89,18,Fairchild,ADDRESS
298,170,25,18,Dr,ADDRESS
152,206,86,18,Fairfield,ADDRESS
246,206,32,18,CA,ADDRESS
284,206,68,18,94535,ADDRESS
152,239,53,22,Etats,ADDRESS
212,243,46,18,Unis,ADDRESS
176,334,50,32,Date,O
456,338,82,18,Facture,O
545,338,12,18,#,O
759,338,50,18,Date,O
816,338,121,18,d'échéance,O
1085,338,48,18,BC#,O
1256,334,71,32,Devise,O
1426,338,94,18,Vendeur,O
136,413,129,19,21/01/2022,INVOICE_DATE
399,413,215,19,FA01/2022/087252,NUMBER
784,413,128,19,21/04/2022,INVOICE_DUE_DATE
1058,413,100,18,BCO9787,PO_NUMBER
1270,413,44,18,EUR,O
1424,413,49,18,John,O
1481,413,42,18,Doe,O
121,550,88,18,Adresse,O
215,550,26,18,de,O
246,550,122,18,facturation,O
967,550,87,18,Adresse,O
1060,550,26,18,de,O
1093,550,91,18,livraison,O
122,625,153,22,YourCompany,O
967,625,154,22,YourCompany,O
123,662,40,18,250,O
170,662,102,18,Executive,O
280,662,47,18,Park,O
335,662,50,21,"Blvd,",O
392,662,53,18,Suite,O
452,662,54,18,3400,O
968,662,40,18,250,O
1016,662,102,18,Executive,O
1126,662,47,18,Park,O
1180,662,50,21,"Blvd,",O
1237,662,53,18,Suite,O
1297,662,54,18,3400,O
123,699,68,18,94134,O
198,699,36,18,San,O
242,699,100,18,Francisco,O
968,699,69,18,94134,O
1043,699,36,18,San,O
1088,699,100,18,Francisco,O
123,735,71,18,France,O
969,735,70,18,France,O
123,848,23,18,ID,O
152,848,60,18,client,O
122,923,70,18,CLO10,O
109,1036,13,18,#,O
172,1036,136,23,Description:,O
575,1032,83,31,Qantité,O
766,1032,42,31,Prix,O
925,1032,94,31,Montant,O
1113,1032,49,31,TVA,O
1252,1036,63,18,Taxes,O
1416,1036,56,18,Total,O
1479,1036,45,18,TTC,O
111,1111,10,18,a,O
172,1111,91,18,Poubelle,LINE/DESCRIPTION
270,1111,10,18,a,LINE/DESCRIPTION
288,1111,68,22,pédale,LINE/DESCRIPTION
595,1111,45,18,35.0,LINE/QUANTITY
754,1111,64,18,€10.0,LINE/PRICE
932,1111,13,18,€,LINE/SUB_TOTAL
952,1111,59,18,350.0,LINE/SUB_TOTAL
1095,1111,45,18,20.0,LINE/TAX
1252,1111,65,18,€70.0,O
1431,1111,13,18,€,O
1450,1111,60,18,420.0,O
110,1186,11,18,2,O
172,1186,91,18,Poubelle,LINE/DESCRIPTION
270,1186,10,18,a,LINE/DESCRIPTION
288,1186,68,22,pédale,LINE/DESCRIPTION
602,1186,31,18,5.0,LINE/QUANTITY
754,1186,64,18,€10.0,LINE/PRICE
939,1186,65,18,€50.0,LINE/SUB_TOTAL
1095,1186,45,18,20.0,LINE/TAX
1252,1186,65,18,€10.0,O
1438,1186,65,18,€60.0,O
110,1261,11,18,3,O
172,1261,74,18,Bureau,LINE/DESCRIPTION
255,1261,165,22,personnalisable,LINE/DESCRIPTION
595,1261,45,18,51.0,LINE/QUANTITY
747,1256,79,33,€500.0,LINE/PRICE
918,1256,107,33,€25500.0,LINE/SUB_TOTAL
1095,1261,45,18,20.0,LINE/TAX
1237,1256,93,33,€5100.0,O
1417,1261,107,18,€30600.0,O
109,1336,13,18,4,O
172,1336,74,18,Bureau,LINE/DESCRIPTION
254,1336,166,22,personnalisable,LINE/DESCRIPTION
595,1336,45,18,85.0,LINE/QUANTITY
747,1336,79,18,€500.0,LINE/PRICE
918,1336,107,18,€42500.0,LINE/SUB_TOTAL
1095,1336,45,18,20.0,LINE/TAX
1237,1336,93,18,€8500.0,O
1417,1336,107,18,€51000.0,O
110,1411,11,18,5,O
171,1411,84,22,Support,LINE/DESCRIPTION
262,1411,24,18,de,LINE/DESCRIPTION
294,1411,72,18,bureau,LINE/DESCRIPTION
374,1416,47,13,avec,LINE/DESCRIPTION
427,1411,58,18,écran,LINE/DESCRIPTION
595,1411,45,18,93.0,LINE/QUANTITY
739,1411,13,18,€,LINE/PRICE
758,1411,74,18,2010.0,LINE/PRICE
911,1411,13,18,€,LINE/SUB_TOTAL
932,1411,100,18,186930.0,LINE/SUB_TOTAL
1259,1411,50,18,€0.0,O
1410,1411,13,18,€,O
1431,1411,101,18,186930.0,O
1113,1500,55,18,Total,O
1177,1500,31,18,HT,O
1427,1500,59,18,€255,TOTAL_UNTAXED
1494,1500,73,21,"330,00",TOTAL_UNTAXED
1113,1550,63,18,Taxes,O
1442,1550,13,18,€,TAX_AMOUNT
1463,1550,24,18,13,TAX_AMOUNT
1494,1550,74,21,"680,00",TAX_AMOUNT
1113,1600,55,18,Total,O
1175,1600,45,18,TTC,O
1427,1600,60,18,€269,TOTAL_AMOUNT
1493,1600,74,21,"010,00",TOTAL_AMOUNT
1115,1651,93,18,Montant,O
1215,1651,10,18,a,O
1233,1656,60,17,payer,O
1427,1651,13,18,€,O
1446,1651,40,18,269,O
1493,1651,74,21,"010,00",O
80,1694,91,18,Montant,O
177,1694,48,18,total,O
233,1694,10,18,a,O
251,1699,64,17,payer:,O
322,1694,13,18,€,O
341,1694,40,18,269,O
388,1694,74,21,"010,00",O
698,1775,128,18,Information,O
832,1775,124,18,fournisseur,O
100,1851,40,17,Nos,O
146,1850,138,18,coordonnées,O
291,1850,106,18,bancaires:,O
100,1886,93,22,Banque::,O
201,1886,79,22,Banque,O
286,1886,48,18,ABC,O
101,1923,61,18,IBAN:,O
171,1923,54,18,FR12,O
233,1923,54,18,3456,O
294,1923,54,18,7890,O
357,1923,53,18,1234,O
417,1923,54,18,5678,O
99,1960,128,19,SWIFT/BIC:,O
234,1960,121,18,SW123456,O
847,1850,74,18,Gemini,O
929,1850,100,18,Furniture,O
847,1886,40,18,317,O
895,1886,90,18,Fairchild,O
993,1886,26,18,Dr,O
848,1923,85,18,Fairfield,O
941,1923,32,18,CA,O
980,1923,67,18,94535,O
848,1956,52,22,Etats,O
908,1960,45,18,Unis,O
