left,top,width,height,text,label
80,1394,91,18,Montant,O
177,1394,48,18,total,O
233,1394,10,18,a,O
251,1399,64,17,payer:,O
322,1394,13,18,€,O
341,1394,27,18,24,O
376,1394,72,21,"120,00",O
151,133,63,18,Wood,SUPPLIER
222,133,74,18,Corner,SUPPLIER
153,170,53,18,1839,ADDRESS
212,170,63,18,Arbor,ADDRESS
280,170,49,22,Way,ADDRESS
150,206,81,18,Turlock,ADDRESS
238,206,32,18,CA,ADDRESS
277,206,68,18,95380,ADDRESS
152,239,53,22,Etats,ADDRESS
212,243,46,18,Unis,ADDRESS
176,334,50,32,Date,O
456,338,82,18,Facture,O
545,338,12,18,#,O
759,338,50,18,Date,O
816,338,121,18,d'échéance,O
1085,338,48,18,BC#,O
1256,334,71,32,Devise,O
1426,338,94,18,Vendeur,O
138,413,127,19,18/01/2015,INVOICE_DATE
399,413,215,19,FA01/2015/056091,NUMBER
785,413,127,19,18/04/2015,INVOICE_DUE_DATE
1058,413,100,18,BC01538,PO_NUMBER
1270,413,44,18,EUR,O
1424,413,49,18,John,O
1481,413,42,18,Doe,O
121,550,88,18,Adresse,O
215,550,26,18,de,O
246,550,122,18,facturation,O
967,550,87,18,Adresse,O
1060,550,26,18,de,O
1093,550,91,18,livraison,O
122,625,62,18,Azure,O
192,625,80,18,Interior,O
967,625,63,18,Azure,O
1038,625,79,18,Interior,O
122,662,55,18,4557,O
185,662,28,18,De,O
219,662,48,18,Silva,O
274,662,21,18,St,O
967,662,55,18,4557,O
1030,662,28,18,De,O
1065,662,48,18,Silva,O
1120,662,20,18,St,O
123,699,90,18,Fremont,O
220,699,32,18,CA,O
259,699,67,18,94538,O
969,699,89,18,Fremont,O
1065,699,32,18,CA,O
1104,699,67,18,94538,O
123,731,53,22,Etats,O
183,735,46,18,Unis,O
969,731,52,22,Etats,O
1028,735,46,18,Unis,O
123,848,23,18,ID,O
152,848,60,18,client,O
122,923,70,18,CLOO1,O
109,1036,14,18,#,O
173,1036,136,23,Description:,O
598,1032,83,32,Qantité,O
791,1032,46,32,Prix,O
955,1032,93,32,Montant,O
1142,1032,48,32,TVA,O
1274,1036,63,18,Taxes,O
1423,1036,55,18,Total,O
1485,1036,45,18,TTC,O
112,1111,10,18,1,O
172,1111,85,22,Support,LINE/DESCRIPTION
263,1111,25,18,de,LINE/DESCRIPTION
295,1111,73,18,bureau,LINE/DESCRIPTION
375,1116,47,13,avec,LINE/DESCRIPTION
429,1111,57,18,écran,LINE/DESCRIPTION
619,1111,44,18,12.0,LINE/QUANTITY
768,1111,11,18,€,LINE/PRICE
787,1111,74,18,2010.0,LINE/PRICE
947,1111,107,18,€24120.0,LINE/SUB_TOTAL
1280,1111,51,18,€0.0,O
1423,1111,11,18,€,O
1442,1111,88,18,24120.0,O
1113,1200,55,18,Total,O
1177,1200,31,18,HT,O
1442,1200,46,18,€24,TOTAL_UNTAXED
1496,1200,72,21,"120,00",TOTAL_UNTAXED
1113,1250,63,18,Taxes,O
1503,1250,65,21,"€0,00",TAX_AMOUNT
1113,1301,55,18,Total,O
1175,1301,45,18,TTC,O
1442,1301,46,18,€24,TOTAL_AMOUNT
1496,1301,73,21,"120,00",TOTAL_AMOUNT
1115,1351,93,18,Montant,O
1215,1351,10,18,a,O
1233,1356,61,17,payer,O
1442,1351,13,18,€,O
1461,1351,27,18,24,O
1496,1351,72,21,"120,00",O
698,1475,128,18,Information,O
832,1475,124,18,fournisseur,O
100,1550,40,18,Nos,O
146,1550,138,18,coordonnées,O
291,1550,106,18,bancaires:,O
100,1587,93,22,Banque::,O
201,1587,79,22,Banque,O
286,1587,47,18,ABC,O
101,1623,61,18,IBAN:,O
171,1623,54,18,FR12,O
233,1623,54,18,3456,O
294,1623,54,18,7890,O
357,1623,53,18,1234,O
417,1623,54,18,5678,O
99,1660,128,19,SWIFT/BIC:,O
234,1660,121,18,SW123456,O
846,1550,64,18,Wood,O
917,1550,75,18,Corner,O
849,1587,52,18,1839,O
907,1587,63,18,Arbor,O
976,1587,48,22,Way,O
846,1623,81,18,Turlock,O
933,1623,32,18,CA,O
972,1623,68,18,95380,O
848,1656,52,22,Etats,O
908,1660,45,18,Unis,O
