left,top,width,height,text,label
151,133,153,22,YourCompany,SUPPLIER
152,170,40,18,250,ADDRESS
200,170,101,18,Executive,ADDRESS
309,170,47,18,Park,ADDRESS
364,170,50,21,"Blvd,",ADDRESS
421,170,53,18,Suite,ADDRESS
481,170,54,18,3400,ADDRESS
152,206,68,18,94134,ADDRESS
227,206,36,18,San,ADDRESS
271,206,100,18,Francisco,ADDRESS
152,243,71,18,France,ADDRESS
176,334,50,32,Date,O
456,338,82,18,Facture,O
545,338,12,18,#,O
759,338,50,18,Date,O
816,338,121,18,d'échéance,O
1085,338,48,18,BC#,O
1256,334,71,32,Devise,O
1426,338,94,18,Vendeur,O
138,413,127,19,11/01/2021,INVOICE_DATE
399,413,216,19,FA01/2021/083950,NUMBER
785,413,127,19,10/02/2021,INVOICE_DUE_DATE
1058,413,100,18,BC01297,PO_NUMBER
1270,413,44,18,EUR,O
1424,413,49,18,John,O
1481,413,42,18,Doe,O
121,550,88,18,Adresse,O
215,550,26,18,de,O
246,550,122,18,facturation,O
967,550,87,18,Adresse,O
1060,550,26,18,de,O
1093,550,91,18,livraison,O
122,625,62,18,Azure,O
192,625,80,18,Interior,O
967,625,63,18,Azure,O
1038,625,79,18,Interior,O
122,662,55,18,4557,O
185,662,28,18,De,O
219,662,48,18,Silva,O
274,662,21,18,St,O
967,662,55,18,4557,O
1030,662,28,18,De,O
1065,662,48,18,Silva,O
1120,662,20,18,St,O
123,699,90,18,Fremont,O
220,699,32,18,CA,O
259,699,67,18,94538,O
969,699,89,18,Fremont,O
1065,699,32,18,CA,O
1104,699,67,18,94538,O
123,731,53,22,Etats,O
183,735,46,18,Unis,O
969,731,52,22,Etats,O
1028,735,46,18,Unis,O
123,848,23,18,ID,O
152,848,60,18,client,O
122,923,70,18,CLOO1,O
108,1036,13,18,#,O
170,1036,125,23,Description,O
303,1042,3,12,:,O
571,1032,83,32,Qantité,O
756,1032,46,32,Prix,O
916,1032,94,32,Montant,O
1102,1032,48,32,TVA,O
1248,1036,63,19,Taxes,O
1418,1036,55,18,Total,O
1480,1036,45,18,TTC,O
110,1111,10,18,1,O
171,1111,74,18,Bureau,LINE/DESCRIPTION
253,1116,48,17,pour,LINE/DESCRIPTION
307,1113,70,20,quatre,LINE/DESCRIPTION
384,1116,109,17,personnes,LINE/DESCRIPTION
591,1111,46,18,67.0,LINE/QUANTITY
733,1111,13,18,€,LINE/PRICE
752,1111,74,18,2500.0,LINE/PRICE
902,1111,121,18,€167500.0,LINE/SUB_TOTAL
1084,1111,45,18,20.0,LINE/TAX
1226,1111,107,18,€33500.0,O
1412,1111,121,18,€201000.0,O
109,1186,11,18,2,O
171,1181,64,33,Dépéot,LINE/DESCRIPTION
592,1186,45,18,96.0,LINE/QUANTITY
741,1186,13,18,€,LINE/PRICE
761,1186,59,18,100.0,LINE/PRICE
916,1186,13,18,€,LINE/SUB_TOTAL
935,1186,74,18,9600.0,LINE/SUB_TOTAL
1084,1186,30,18,5.5,LINE/TAX
1240,1186,79,18,€528.0,O
1418,1186,108,18,€10128.0,O
109,1261,12,18,3,O
140,1256,15,33,|,LINE/DESCRIPTION
170,1261,64,18,Grand,LINE/DESCRIPTION
243,1261,72,18,bureau,LINE/DESCRIPTION
591,1261,46,18,86.0,LINE/QUANTITY
733,1261,93,18,€1299.0,LINE/PRICE
902,1261,121,18,€111714.0,LINE/SUB_TOTAL
1084,1261,45,18,20.0,LINE/TAX
1226,1261,107,18,€22342.8,O
1412,1261,121,18,€134056.8,O
108,1336,13,18,4,O
171,1336,116,18,Restaurant,LINE/DESCRIPTION
591,1336,46,18,51.0,LINE/QUANTITY
754,1336,51,18,€8.0,LINE/PRICE
923,1336,13,18,€,LINE/SUB_TOTAL
943,1331,59,33,408.0,LINE/SUB_TOTAL
1084,1336,45,18,20.0,LINE/TAX
1247,1336,65,18,€81.6,O
1433,1336,79,18,€489.6,O
109,1411,11,18,5,O
171,1411,116,18,Restaurant,LINE/DESCRIPTION
591,1411,46,18,65.0,LINE/QUANTITY
754,1411,51,18,€8.0,LINE/PRICE
923,1411,79,18,€520.0,LINE/SUB_TOTAL
1084,1411,45,18,20.0,LINE/TAX
1240,1411,14,18,€,O
1261,1411,58,18,104.0,O
1433,1411,79,18,€624.0,O
1113,1500,55,18,Total,O
1177,1500,31,18,HT,O
1427,1500,13,18,€,TOTAL_UNTAXED
1446,1500,40,18,289,TOTAL_UNTAXED
1493,1500,74,21,"742,00",TOTAL_UNTAXED
1113,1550,63,18,Taxes,O
1442,1550,126,21,"€56556,40",TAX_AMOUNT
1113,1600,55,18,Total,O
1175,1600,45,18,TTC,O
1427,1600,59,18,€346,TOTAL_AMOUNT
1493,1600,74,21,"298,40",TOTAL_AMOUNT
1115,1651,93,18,Montant,O
1215,1651,10,18,a,O
1233,1656,60,17,payer,O
1427,1651,13,18,€,O
1446,1651,40,18,346,O
1493,1651,74,21,"298,40",O
80,1694,91,18,Montant,O
177,1694,48,18,total,O
233,1694,10,18,a,O
251,1699,64,17,payer:,O
322,1694,13,18,€,O
341,1694,40,18,346,O
388,1694,74,21,"298,40",O
698,1775,128,18,Information,O
832,1775,124,18,fournisseur,O
100,1851,40,17,Nos,O
146,1850,138,18,coordonnées,O
291,1850,106,18,bancaires:,O
846,1850,154,22,YourCompany,O
100,1886,93,22,Banque::,O
201,1886,79,22,Banque,O
286,1886,48,18,ABC,O
847,1886,40,18,250,O
895,1886,102,18,Executive,O
1005,1886,47,18,Park,O
1059,1886,51,21,"Blvd,",O
1116,1886,53,18,Suite,O
1176,1886,55,18,3400,O
101,1923,61,18,IBAN:,O
171,1923,54,18,FR12,O
233,1923,54,18,3456,O
294,1923,54,18,7890,O
357,1923,53,18,1234,O
417,1923,54,18,5678,O
848,1923,68,18,94134,O
922,1923,37,18,San,O
967,1923,100,18,Francisco,O
99,1956,128,32,SWIFT/BIC:,O
241,1960,114,18,SW123456,O
848,1960,71,18,France,O
