left,top,width,height,text,label
151,133,74,18,Gemini,SUPPLIER
234,133,99,18,Furniture,SUPPLIER
152,170,40,18,317,ADDRESS
200,170,89,18,Fairchild,ADDRESS
298,170,25,18,Dr,ADDRESS
152,206,86,18,Fairfield,ADDRESS
246,206,32,18,CA,ADDRESS
284,206,68,18,94535,ADDRESS
152,239,53,22,Etats,ADDRESS
212,243,46,18,Unis,ADDRESS
176,334,50,32,Date,O
456,338,82,18,Facture,O
545,338,12,18,#,O
759,338,50,18,Date,O
816,338,121,18,d'échéance,O
1085,338,48,18,BC#,O
1256,334,71,32,Devise,O
1426,338,94,18,Vendeur,O
136,413,129,19,01/03/2016,INVOICE_DATE
399,413,215,19,FA03/2016/020398,NUMBER
785,413,128,19,15/04/2016,INVOICE_DUE_DATE
1058,413,100,18,BC00160,PO_NUMBER
1270,413,44,18,EUR,O
1424,413,49,18,John,O
1481,413,42,18,Doe,O
121,550,88,18,Adresse,O
215,550,26,18,de,O
246,550,122,18,facturation,O
967,550,87,18,Adresse,O
1060,550,26,18,de,O
1093,550,91,18,livraison,O
122,625,153,22,YourCompany,O
967,625,154,22,YourCompany,O
123,662,40,18,250,O
170,662,102,18,Executive,O
280,662,47,18,Park,O
335,662,50,21,"Blvd,",O
392,662,53,18,Suite,O
452,662,54,18,3400,O
968,662,40,18,250,O
1016,662,102,18,Executive,O
1126,662,47,18,Park,O
1180,662,50,21,"Blvd,",O
1237,662,53,18,Suite,O
1297,662,54,18,3400,O
123,699,68,18,94134,O
198,699,36,18,San,O
242,699,100,18,Francisco,O
968,699,69,18,94134,O
1043,699,36,18,San,O
1088,699,100,18,Francisco,O
123,735,71,18,France,O
969,735,70,18,France,O
123,848,23,18,ID,O
152,848,60,18,client,O
122,923,70,18,CLO10,O
110,1036,13,18,#,O
175,1036,136,23,Description:,O
591,1032,83,31,Qantité,O
778,1032,42,31,Prix,O
927,1032,93,31,Montant,O
1114,1036,49,18,TVA,O
1259,1036,64,18,Taxes,O
1422,1036,55,18,Total,O
1484,1036,45,18,TTC,O
113,1111,10,18,1,O
175,1111,72,22,Espace,LINE/DESCRIPTION
254,1111,24,18,de,LINE/DESCRIPTION
285,1111,66,18,travail,LINE/DESCRIPTION
359,1111,101,18,individuel,LINE/DESCRIPTION
611,1111,45,18,80.0,LINE/QUANTITY
759,1111,79,18,€876.0,LINE/PRICE
919,1111,108,18,€70080.0,LINE/SUB_TOTAL
1093,1111,30,18,5:5,LINE/TAX
1244,1111,13,18,€,O
1264,1111,74,18,3854.4,O
1422,1111,108,18,€73934.4,O
111,1186,12,18,2,O
175,1186,71,22,Design,LINE/DESCRIPTION
253,1186,112,18,d'intérieur,LINE/DESCRIPTION
371,1186,68,18,virtuel,LINE/DESCRIPTION
611,1186,45,18,98.0,LINE/QUANTITY
766,1186,64,18,€20.5,LINE/PRICE
926,1186,13,18,€,LINE/SUB_TOTAL
946,1181,73,33,2009.0,LINE/SUB_TOTAL
1093,1186,30,18,55,LINE/TAX
1252,1186,78,18,€110.5,O
1429,1186,92,18,€2119.5,O
1113,1275,55,18,Total,O
1177,1275,31,18,HT,O
1442,1275,45,18,€72,TOTAL_UNTAXED
1494,1275,74,21,"089,00",TOTAL_UNTAXED
1113,1325,63,18,Taxes,O
1456,1325,31,18,€3,TAX_AMOUNT
1495,1325,73,21,"964,90",TAX_AMOUNT
1113,1376,55,18,Total,O
1175,1376,45,18,TTC,O
1442,1376,46,18,€76,TOTAL_AMOUNT
1494,1376,75,21,"053,90",TOTAL_AMOUNT
1115,1426,110,18,Montant,O
1213,1422,11,30,a,O
1233,1431,61,17,payer,O
1442,1426,126,21,"€76053,90",O
80,1469,91,18,Montant,O
177,1469,48,18,total,O
233,1469,10,18,a,O
251,1474,64,17,payer:,O
322,1469,13,18,€,O
341,1469,26,18,76,O
373,1469,75,21,"053,90",O
698,1550,128,18,Information,O
832,1550,124,18,fournisseur,O
100,1625,40,18,Nos,O
146,1625,137,18,coordonnées,O
291,1625,106,18,bancaires:,O
100,1662,93,22,Banque::,O
201,1662,79,22,Banque,O
286,1662,48,18,ABC,O
101,1698,61,18,IBAN:,O
171,1698,54,18,FR12,O
233,1698,54,18,3456,O
294,1698,54,18,7890,O
357,1698,53,18,1234,O
417,1698,54,18,5678,O
99,1735,128,19,SWIFT/BIC:,O
234,1735,121,18,SW123456,O
847,1625,74,18,Gemini,O
929,1625,100,18,Furniture,O
847,1662,40,18,317,O
895,1662,90,18,Fairchild,O
993,1662,26,18,Dr,O
848,1698,85,18,Fairfield,O
941,1698,32,18,CA,O
980,1698,67,18,94535,O
848,1731,52,22,Etats,O
908,1735,45,18,Unis,O
