left,top,width,height,text,label
84,91,616,104,FACTURE,O
58,316,181,26,YourCompany,SUPPLIER
58,358,47,21,250,ADDRESS
114,358,121,21,Executive,ADDRESS
243,358,57,21,Park,ADDRESS
308,358,53,21,Blvd,ADDRESS
59,400,79,21,94134,ADDRESS
145,401,43,20,San,ADDRESS
197,400,118,21,Francisco,ADDRESS
59,443,84,20,France,ADDRESS
59,527,168,28,FACTUREA,O
524,527,154,28,ENVOYEA,O
1159,560,11,11,5,O
59,579,63,20,Deco,O
128,578,83,21,Addict,O
524,579,62,20,Deco,O
593,578,82,21,Addict,O
988,560,167,23,FACTUREN,O
59,621,30,20,77,O
96,620,69,21,Santa,O
174,620,98,21,Barbara,O
281,620,30,21,Rd,O
523,621,30,20,77,O
560,620,69,21,Santa,O
638,620,98,21,Barbara,O
745,620,31,21,Rd,O
988,611,79,23,DATE,O
59,662,106,21,Pleasant,O
174,662,40,21,Hill,O
222,662,37,21,CA,O
267,662,79,21,94523,O
524,662,106,21,Pleasant,O
638,662,40,21,Hill,O
686,662,38,21,CA,O
731,662,79,21,94523,O
987,662,191,23,COMMANDE,O
1188,662,33,23,N°,O
59,700,62,25,Etats,O
129,704,54,21,Unis,O
524,700,61,25,Etats,O
594,704,53,21,Unis,O
988,708,163,28,ECHEANCE,O
59,847,72,40,QTE,O
215,847,258,35,DESIGNATION,O
1034,854,85,28,PRIX,O
1129,854,97,28,UNIT.,O
1238,854,49,28,HT,O
58,917,79,27,"85,00",LINE/QUANTITY
213,916,93,24,Chaise,LINE/DESCRIPTION
314,916,33,24,de,LINE/DESCRIPTION
356,916,97,24,bureau,LINE/DESCRIPTION
462,916,72,24,noire,LINE/DESCRIPTION
1193,917,95,27,"180,00",LINE/PRICE
59,968,78,27,"99,00",LINE/QUANTITY
214,968,99,23,Bureau,LINE/DESCRIPTION
322,967,100,30,d'angle,LINE/DESCRIPTION
430,967,65,24,assis,LINE/DESCRIPTION
503,968,14,23,a,LINE/DESCRIPTION
525,967,85,24,droite,LINE/DESCRIPTION
1191,968,97,27,"600,00",LINE/PRICE
58,1019,61,27,"4,00",LINE/QUANTITY
212,1018,149,24,Architecte,LINE/DESCRIPTION
369,1018,88,24,Junior,LINE/DESCRIPTION
465,1017,172,30,(Facturation,LINE/DESCRIPTION
646,1025,43,17,sur,LINE/DESCRIPTION
698,1018,106,24,Feuilles,LINE/DESCRIPTION
812,1018,33,24,de,LINE/DESCRIPTION
852,1017,102,30,Temps),LINE/DESCRIPTION
1208,1019,79,27,"85,00",LINE/PRICE
60,1070,77,27,"15,00",LINE/QUANTITY
214,1070,96,29,Espace,LINE/DESCRIPTION
317,1069,33,24,de,LINE/DESCRIPTION
358,1069,89,24,travail,LINE/DESCRIPTION
457,1069,137,24,individuel,LINE/DESCRIPTION
1191,1070,97,27,"876,00",LINE/PRICE
58,1121,79,27,"64,00",LINE/QUANTITY
214,1121,99,23,Bureau,LINE/DESCRIPTION
323,1120,220,30,personnalisable,LINE/DESCRIPTION
1191,1121,97,27,"500,00",LINE/PRICE
59,1172,78,27,"62,00",LINE/QUANTITY
214,1172,99,23,Bureau,LINE/DESCRIPTION
323,1171,220,29,personnalisable,LINE/DESCRIPTION
1191,1172,97,27,"500,00",LINE/PRICE
59,1223,78,28,"66,00",LINE/QUANTITY
214,1223,86,28,Dépét,LINE/DESCRIPTION
1193,1223,95,27,"100,00",LINE/PRICE
954,1589,64,21,Total,O
1027,1589,36,21,HT,O
954,1635,73,21,Taxes,O
954,1680,90,21,TOTAL,O
56,1898,197,23,CONDITIONS,O
262,1898,35,23,ET,O
306,1893,177,28,MODALITES,O
493,1898,38,23,DE,O
541,1898,158,23,PAIEMENT,O
57,1944,31,21,30,O
94,1944,10,21,J,O
111,1944,32,21,fin,O
151,1944,29,21,du,O
189,1944,63,21,mois.,O
1311,559,281,26,FA11/2016/030595,NUMBER
1424,610,170,26,03/11/2016,INVOICE_DATE
1463,662,130,23,BCO3106,PO_NUMBER
1424,712,170,26,03/11/2016,INVOICE_DUE_DATE
1340,854,196,28,MONTANT,O
1547,854,48,28,HT,O
1433,917,33,23,15,LINE/SUB_TOTAL
1475,917,96,27,"300,00",LINE/SUB_TOTAL
1578,917,17,23,€,LINE/SUB_TOTAL
1432,968,35,23,59,LINE/SUB_TOTAL
1474,968,97,27,"400,00",LINE/SUB_TOTAL
1578,968,17,23,€,LINE/SUB_TOTAL
1474,1019,97,27,"340,00",LINE/SUB_TOTAL
1578,1019,17,23,€,LINE/SUB_TOTAL
1433,1070,33,23,13,LINE/SUB_TOTAL
1476,1070,95,27,"140,00",LINE/SUB_TOTAL
1578,1070,17,23,€,LINE/SUB_TOTAL
1432,1121,34,23,32,LINE/SUB_TOTAL
1474,1121,97,27,"000,00",LINE/SUB_TOTAL
1578,1121,17,23,€,LINE/SUB_TOTAL
1432,1172,34,23,31,LINE/SUB_TOTAL
1474,1172,97,27,"000,00",LINE/SUB_TOTAL
1578,1172,17,23,€,LINE/SUB_TOTAL
1449,1223,17,23,6,LINE/SUB_TOTAL
1474,1223,97,27,"600,00",LINE/SUB_TOTAL
1578,1223,17,23,€,LINE/SUB_TOTAL
1405,1589,46,21,157,TOTAL_UNTAXED
1458,1589,86,25,"780,00",TOTAL_UNTAXED
1551,1589,15,21,€,TOTAL_UNTAXED
1419,1635,31,21,27,TAX_AMOUNT
1459,1635,85,25,"163,70",TAX_AMOUNT
1551,1635,15,21,€,TAX_AMOUNT
1405,1680,46,21,184,TOTAL_AMOUNT
1459,1680,85,24,"943,70",TOTAL_AMOUNT
1551,1680,15,21,€,TOTAL_AMOUNT
