left,top,width,height,text,label
84,91,616,104,FACTURE,O
58,316,75,21,Wood,SUPPLIER
141,316,87,21,Corner,SUPPLIER
60,358,62,21,1839,ADDRESS
128,358,74,21,Arbor,ADDRESS
209,359,58,25,Way,ADDRESS
58,400,95,21,Turlock,ADDRESS
160,400,38,21,CA,ADDRESS
205,400,79,21,95380,ADDRESS
59,438,62,25,Etats,ADDRESS
129,442,54,21,Unis,ADDRESS
59,527,168,28,FACTUREA,O
58,578,181,26,YourCompany,O
58,620,47,21,250,O
113,620,122,21,Executive,O
243,620,57,21,Park,O
308,620,53,21,Blvd,O
59,662,79,21,94134,O
145,662,43,21,San,O
197,662,118,21,Francisco,O
59,705,84,20,France,O
215,847,258,35,DESIGNATION,O
214,911,91,29,Ecrans,LINE/DESCRIPTION
314,916,126,24,ant-bruit,LINE/DESCRIPTION
59,847,72,41,QTE,O
59,917,78,27,"31,00",LINE/QUANTITY
58,968,79,27,"29,00",LINE/QUANTITY
59,1019,78,27,"37,00",LINE/QUANTITY
59,1070,78,27,"39,00",LINE/QUANTITY
59,1121,78,27,"76,00",LINE/QUANTITY
59,1172,78,27,"33,00",LINE/QUANTITY
214,967,115,30,Flipover,LINE/DESCRIPTION
213,1018,103,24,Grande,LINE/DESCRIPTION
324,1018,111,24,armoire,LINE/DESCRIPTION
214,1069,115,30,Flipover,LINE/DESCRIPTION
212,1120,79,24,Tiroir,LINE/DESCRIPTION
300,1120,55,24,noir,LINE/DESCRIPTION
524,527,154,28,ENVOYEA,O
522,578,181,26,YourCompany,O
523,620,47,21,250,O
578,620,121,21,Executive,O
707,620,57,21,Park,O
772,620,53,21,Blvd,O
523,662,79,21,94134,O
609,662,44,21,San,O
662,662,117,21,Francisco,O
524,705,83,20,France,O
213,1171,103,24,Grande,LINE/DESCRIPTION
324,1171,71,24,table,LINE/DESCRIPTION
403,1171,33,24,de,LINE/DESCRIPTION
445,1171,106,24,réunion,LINE/DESCRIPTION
56,1898,197,23,CONDITIONS,O
262,1898,35,23,ET,O
306,1893,177,28,MODALITES,O
493,1898,38,23,DE,O
541,1898,158,23,PAIEMENT,O
57,1944,31,21,30,O
94,1944,10,21,J,O
111,1944,32,21,fin,O
151,1944,29,21,du,O
189,1944,63,21,mois.,O
988,560,139,23,FACTURE,O
1136,560,34,23,N°,O
988,611,79,23,DATE,O
987,662,191,23,COMMANDE,O
1188,662,33,23,N°,O
988,708,163,28,ECHEANCE,O
1034,854,85,28,PRIX,O
1129,854,97,28,UNIT.,O
1238,854,49,28,HT,O
1191,917,97,27,"287,00",LINE/PRICE
1168,968,14,23,1,LINE/PRICE
1191,968,97,27,"700,00",LINE/PRICE
1191,1019,97,27,"800,00",LINE/PRICE
1168,1070,14,23,1,LINE/PRICE
1191,1070,97,27,"700,00",LINE/PRICE
1208,1121,79,27,"20,00",LINE/PRICE
1165,1172,18,23,4,LINE/PRICE
1191,1172,97,27,"500,00",LINE/PRICE
954,1589,64,21,Total,O
1027,1589,36,21,HT,O
954,1635,73,21,Taxes,O
954,1680,90,21,TOTAL,O
1311,559,282,26,FA02/2020/068697,NUMBER
1425,610,169,26,28/02/2020,INVOICE_DATE
1463,662,130,23,BC01453,PO_NUMBER
1425,712,169,26,28/05/2020,INVOICE_DUE_DATE
1340,854,196,28,MONTANT,O
1547,854,48,28,HT,O
1449,917,17,23,8,LINE/SUB_TOTAL
1474,917,97,27,"897,00",LINE/SUB_TOTAL
1578,917,17,23,€,LINE/SUB_TOTAL
1431,968,36,23,49,LINE/SUB_TOTAL
1475,968,96,27,"300,00",LINE/SUB_TOTAL
1578,968,17,23,€,LINE/SUB_TOTAL
1432,1019,35,23,29,LINE/SUB_TOTAL
1474,1019,97,27,"600,00",LINE/SUB_TOTAL
1578,1019,17,23,€,LINE/SUB_TOTAL
1432,1070,34,23,66,LINE/SUB_TOTAL
1475,1070,96,27,"300,00",LINE/SUB_TOTAL
1578,1070,17,23,€,LINE/SUB_TOTAL
1451,1121,120,27,"1520,00",LINE/SUB_TOTAL
1578,1121,17,23,€,LINE/SUB_TOTAL
1414,1172,51,23,148,LINE/SUB_TOTAL
1474,1172,96,27,"500,00",LINE/SUB_TOTAL
1578,1172,17,23,€,LINE/SUB_TOTAL
1404,1589,47,21,304,TOTAL_UNTAXED
1459,1589,85,25,"117,00",TOTAL_UNTAXED
1551,1589,15,21,€,TOTAL_UNTAXED
1419,1635,31,21,41,TAX_AMOUNT
1458,1635,86,25,"978,00",TAX_AMOUNT
1551,1635,15,21,€,TAX_AMOUNT
1404,1680,47,21,346,TOTAL_AMOUNT
1457,1680,87,24,"095,00",TOTAL_AMOUNT
1551,1680,15,21,€,TOTAL_AMOUNT
