left,top,width,height,text,label
84,91,616,104,FACTURE,O
58,316,181,26,YourCompany,SUPPLIER
58,358,47,21,250,ADDRESS
113,358,122,21,Executive,ADDRESS
243,358,57,21,Park,ADDRESS
308,358,53,21,Blvd,ADDRESS
59,400,79,21,94134,ADDRESS
145,400,44,21,San,ADDRESS
197,400,118,21,Francisco,ADDRESS
59,443,84,20,France,ADDRESS
59,527,168,28,FACTUREA,O
524,527,154,28,ENVOYEA,O
59,578,94,21,Lumber,O
162,579,35,20,Inc,O
523,578,95,21,Lumber,O
626,579,35,20,Inc,O
60,620,61,21,1337,O
130,621,17,20,N,O
155,620,44,21,San,O
206,620,97,26,Joaquin,O
311,620,24,21,St,O
524,620,62,21,1337,O
594,621,17,20,N,O
620,620,43,21,San,O
670,620,97,26,Joaquin,O
775,620,24,21,St,O
58,662,112,21,Stockton,O
177,662,38,21,CA,O
222,662,79,21,95202,O
522,662,112,21,Stockton,O
641,662,38,21,CA,O
687,662,78,21,95202,O
59,700,62,25,Etats,O
129,704,54,21,Unis,O
523,700,62,25,Etats,O
594,704,53,21,Unis,O
59,847,73,41,QTE,O
215,847,258,35,DESIGNATION,O
58,917,79,27,"28,00",LINE/QUANTITY
213,917,112,29,Support,LINE/DESCRIPTION
333,916,33,24,de,LINE/DESCRIPTION
375,916,96,24,bureau,LINE/DESCRIPTION
480,923,64,17,avec,LINE/DESCRIPTION
552,917,77,23,écran,LINE/DESCRIPTION
58,968,79,27,"65,00",LINE/QUANTITY
214,967,76,24,Hotel,LINE/DESCRIPTION
56,1898,197,23,CONDITIONS,O
262,1898,35,23,ET,O
306,1893,177,28,MODALITES,O
493,1898,38,23,DE,O
541,1898,158,23,PAIEMENT,O
57,1944,31,21,30,O
94,1944,10,21,J,O
111,1944,32,21,fin,O
151,1944,29,21,du,O
189,1944,63,21,mois.,O
988,560,139,23,FACTURE,O
1136,560,34,23,N°,O
988,611,79,23,DATE,O
987,662,191,23,COMMANDE,O
1187,662,34,23,N°,O
988,708,163,28,ECHEANCE,O
1034,854,85,28,PRIX,O
1129,854,97,28,UNIT.,O
1238,854,49,28,HT,O
1166,917,122,27,"2.010,00",LINE/PRICE
1190,968,98,27,"400,00",LINE/PRICE
954,1589,64,21,Total,O
1027,1589,36,21,HT,O
954,1635,73,21,Taxes,O
954,1680,90,21,TOTAL,O
1311,559,282,26,FA06/2015/066258,NUMBER
1425,610,168,26,22/06/2015,INVOICE_DATE
1463,662,130,23,BC00636,PO_NUMBER
1425,712,168,26,22/06/2015,INVOICE_DUE_DATE
1340,854,196,28,MONTANT,O
1547,854,48,28,HT,O
1432,917,35,23,56,LINE/SUB_TOTAL
1474,917,98,27,"280,00",LINE/SUB_TOTAL
1578,917,17,23,€,LINE/SUB_TOTAL
1432,968,35,23,26,LINE/SUB_TOTAL
1474,968,98,27,"000,00",LINE/SUB_TOTAL
1578,968,17,23,€,LINE/SUB_TOTAL
1419,1589,31,21,82,TOTAL_UNTAXED
1457,1589,87,25,"280,00",TOTAL_UNTAXED
1551,1589,15,21,€,TOTAL_UNTAXED
1437,1635,14,21,5,TAX_AMOUNT
1459,1635,86,25,"200,00",TAX_AMOUNT
1551,1635,15,21,€,TAX_AMOUNT
1419,1680,31,21,87,TOTAL_AMOUNT
1457,1680,86,25,"480,00",TOTAL_AMOUNT
1551,1680,15,21,€,TOTAL_AMOUNT
