left,top,width,height,text,label
84,91,616,104,FACTURE,O
57,316,47,21,The,SUPPLIER
111,316,98,21,Jackson,SUPPLIER
217,316,78,26,Group,O
60,359,61,20,1611,ADDRESS
130,358,77,26,Peony,ADDRESS
215,359,30,20,Dr,ADDRESS
57,401,71,25,Tracy,ADDRESS
135,400,37,21,CA,ADDRESS
180,400,79,21,95377,ADDRESS
59,438,62,25,Etats,ADDRESS
129,442,54,21,Unis,ADDRESS
59,527,168,28,FACTUREA,O
524,527,154,28,ENVOYEA,O
59,579,63,20,Marc,O
130,579,73,20,Demo,O
523,579,64,20,Marc,O
595,579,72,20,Demo,O
59,620,62,21,3575,O
129,621,77,20,Buena,O
213,620,64,21,Vista,O
284,621,96,20,Avenue,O
523,620,62,21,3575,O
594,621,76,20,Buena,O
678,620,63,21,Vista,O
748,621,96,20,Avenue,O
59,663,90,25,Eugene,O
156,662,58,21,COR,O
222,662,79,21,97401,O
523,663,90,25,Eugene,O
620,662,58,21,COR,O
686,662,79,21,97401,O
59,700,62,25,Etats,O
129,704,54,21,Unis,O
523,700,62,25,Etats,O
594,704,53,21,Unis,O
59,847,73,41,QTE,O
215,847,258,35,DESIGNATION,O
59,917,78,27,"52,00",LINE/QUANTITY
214,917,73,23,Boite,LINE/DESCRIPTION
295,916,33,24,de,LINE/DESCRIPTION
337,919,152,27,rangement,LINE/DESCRIPTION
56,1898,197,23,CONDITIONS,O
262,1898,35,23,ET,O
306,1893,177,28,MODALITES,O
493,1898,38,23,DE,O
541,1898,158,23,PAIEMENT,O
57,1944,31,21,30,O
94,1944,10,21,J,O
111,1944,32,21,fin,O
151,1944,29,21,du,O
189,1944,63,21,mois.,O
988,560,139,23,FACTURE,O
1136,560,34,23,N°,O
988,611,79,23,DATE,O
987,662,191,23,COMMANDE,O
1187,662,34,23,N°,O
988,708,163,28,ECHEANCE,O
1034,854,85,28,PRIX,O
1129,854,98,28,UNIT.,O
1238,854,49,28,HT,O
1210,917,77,27,"14,00",LINE/PRICE
954,1589,64,21,Total,O
1027,1589,36,21,HT,O
954,1635,73,21,Taxes,O
954,1680,90,21,TOTAL,O
1311,559,282,26,FA02/2018/084362,NUMBER
1426,610,168,26,17/02/2018,INVOICE_DATE
1463,662,130,23,BC06817,PO_NUMBER
1426,712,167,26,18/04/2018,INVOICE_DUE_DATE
1340,854,196,28,MONTANT,O
1547,854,48,28,HT,O
1474,917,97,27,"728,00",LINE/SUB_TOTAL
1578,917,17,23,€,LINE/SUB_TOTAL
1458,1589,86,25,"728,00",TOTAL_UNTAXED
1550,1589,16,21,€,TOTAL_UNTAXED
1460,1635,84,25,"145,60",TAX_AMOUNT
1551,1635,15,21,€,TAX_AMOUNT
1458,1680,86,24,"873,60",TOTAL_AMOUNT
1551,1680,15,21,€,TOTAL_AMOUNT
