left,top,width,height,text,label
84,91,616,104,FACTURE,O
58,316,88,21,Gemini,SUPPLIER
155,316,117,21,Furniture,SUPPLIER
59,358,46,21,317,ADDRESS
113,358,107,21,Fairchild,ADDRESS
229,359,30,20,Dr,ADDRESS
59,400,102,21,Fairfield,ADDRESS
169,400,38,21,CA,ADDRESS
214,400,78,21,94535,ADDRESS
59,438,62,25,Etats,ADDRESS
129,442,54,21,Unis,ADDRESS
59,527,168,28,FACTUREA,O
524,527,154,28,ENVOYEA,O
58,578,181,26,YourCompany,O
522,578,181,26,YourCompany,O
58,620,47,21,250,O
113,620,122,21,Executive,O
243,620,57,21,Park,O
308,620,53,21,Blvd,O
523,620,47,21,250,O
578,620,121,21,Executive,O
707,620,57,21,Park,O
772,620,53,21,Blvd,O
59,662,79,21,94134,O
145,662,43,21,San,O
197,662,118,21,Francisco,O
523,662,79,21,94134,O
609,662,44,21,San,O
661,662,118,21,Francisco,O
59,705,84,20,France,O
524,705,83,20,France,O
59,847,73,41,QTE,O
215,847,258,35,DESIGNATION,O
59,917,78,27,"93,00",LINE/QUANTITY
214,917,99,23,Bureau,LINE/DESCRIPTION
323,916,220,30,personnalisable,LINE/DESCRIPTION
58,968,79,27,"42,00",LINE/QUANTITY
214,967,122,24,Poubelle,LINE/DESCRIPTION
344,968,14,23,a,LINE/DESCRIPTION
367,967,92,29,pédale,LINE/DESCRIPTION
59,1019,78,27,"38,00",LINE/QUANTITY
213,1018,93,24,Chaise,LINE/DESCRIPTION
314,1018,33,24,de,LINE/DESCRIPTION
356,1018,97,24,bureau,LINE/DESCRIPTION
462,1018,72,24,noire,LINE/DESCRIPTION
59,1070,78,27,"57,00",LINE/QUANTITY
214,1070,91,28,Lampe,LINE/DESCRIPTION
313,1069,34,24,de,LINE/DESCRIPTION
355,1069,97,24,bureau,LINE/DESCRIPTION
56,1898,197,23,CONDITIONS,O
262,1898,35,23,ET,O
306,1893,177,28,MODALITES,O
493,1898,38,23,DE,O
541,1898,158,23,PAIEMENT,O
57,1944,31,21,30,O
94,1944,10,21,J,O
111,1944,32,21,fin,O
151,1944,29,21,du,O
189,1944,63,21,mois.,O
988,560,139,23,FACTURE,O
1136,560,34,23,N°,O
988,611,79,23,DATE,O
987,662,191,23,COMMANDE,O
1187,662,34,23,N°,O
988,708,163,28,ECHEANCE,O
1034,854,85,28,PRIX,O
1129,854,97,28,UNIT.,O
1238,854,49,28,HT,O
1191,917,97,27,"500,00",LINE/PRICE
1210,968,77,27,"10,00",LINE/PRICE
1193,1019,95,27,"180,00",LINE/PRICE
1209,1070,78,27,"35,00",LINE/PRICE
954,1589,64,21,Total,O
1027,1589,36,21,HT,O
954,1635,73,21,Taxes,O
954,1680,90,21,TOTAL,O
1311,559,282,26,FA01/2015/017197,NUMBER
1425,610,168,26,30/01/2015,INVOICE_DATE
1463,662,130,23,BC05188,PO_NUMBER
1426,712,167,26,16/03/2015,INVOICE_DUE_DATE
1340,854,196,28,MONTANT,O
1547,854,48,28,HT,O
1431,917,36,23,46,LINE/SUB_TOTAL
1475,917,96,27,"500,00",LINE/SUB_TOTAL
1578,917,17,23,€,LINE/SUB_TOTAL
1473,968,98,27,"420,00",LINE/SUB_TOTAL
1578,968,17,23,€,LINE/SUB_TOTAL
1449,1019,17,23,6,LINE/SUB_TOTAL
1474,1019,97,27,"840,00",LINE/SUB_TOTAL
1578,1019,17,23,€,LINE/SUB_TOTAL
1451,1070,120,27,"1995,00",LINE/SUB_TOTAL
1578,1070,17,23,€,LINE/SUB_TOTAL
1419,1589,30,21,55,TOTAL_UNTAXED
1457,1589,87,25,"755,00",TOTAL_UNTAXED
1551,1589,15,21,€,TOTAL_UNTAXED
1421,1635,29,21,10,TAX_AMOUNT
1457,1635,87,25,"467,00",TAX_AMOUNT
1551,1635,15,21,€,TAX_AMOUNT
1419,1681,31,20,66,TOTAL_AMOUNT
1457,1680,86,25,"222,00",TOTAL_AMOUNT
1551,1680,15,21,€,TOTAL_AMOUNT
