left,top,width,height,text,label
84,91,616,104,FACTURE,O
59,317,63,20,Deco,SUPPLIER
128,316,83,21,Addict,SUPPLIER
58,359,31,20,77,ADDRESS
96,358,69,21,Santa,ADDRESS
174,358,98,21,Barbara,ADDRESS
281,358,31,21,Rd,ADDRESS
59,400,106,21,Pleasant,ADDRESS
173,400,41,21,Hill,ADDRESS
222,400,37,21,CA,ADDRESS
267,400,79,21,94523,ADDRESS
59,438,62,25,Etats,ADDRESS
129,442,54,21,Unis,ADDRESS
59,527,168,28,FACTUREA,O
59,578,94,21,Biotech,O
58,620,46,21,215,O
112,620,57,21,Vine,O
176,620,25,21,St,O
58,662,111,21,Scranton,O
178,663,36,20,PA,O
222,662,78,21,18503,O
59,700,62,25,Etats,O
129,704,54,21,Unis,O
59,847,73,41,QTE,O
215,847,258,35,DESIGNATION,O
58,917,79,27,"86,00",LINE/QUANTITY
214,917,155,24,Restaurant,LINE/DESCRIPTION
524,527,154,28,ENVOYEA,O
523,578,94,21,Biotech,O
523,620,46,21,215,O
576,620,57,21,Vine,O
640,620,25,21,St,O
522,662,112,21,Scranton,O
643,663,35,20,PA,O
686,662,78,21,18503,O
523,700,62,25,Etats,O
594,704,53,21,Unis,O
56,1898,197,23,CONDITIONS,O
262,1898,35,23,ET,O
306,1893,177,28,MODALITES,O
493,1898,38,23,DE,O
541,1898,158,23,PAIEMENT,O
57,1944,31,21,30,O
94,1944,10,21,J,O
111,1944,32,21,fin,O
151,1944,29,21,du,O
189,1944,63,21,mois.,O
988,560,139,23,FACTURE,O
1136,560,34,23,N°,O
988,611,79,23,DATE,O
987,662,191,23,COMMANDE,O
1187,662,34,23,N°,O
988,708,163,28,ECHEANCE,O
1034,854,85,28,PRIX,O
1129,854,97,28,UNIT.,O
1238,854,49,28,HT,O
1228,917,60,27,"8,00",LINE/PRICE
954,1589,64,21,Total,O
1027,1589,36,21,HT,O
954,1635,73,21,Taxes,O
954,1680,90,21,TOTAL,O
1311,559,282,26,FA09/2018/013728,NUMBER
1425,610,169,26,25/09/2018,INVOICE_DATE
1463,662,130,23,BCO3180,PO_NUMBER
1426,712,167,26,10/10/2018,INVOICE_DUE_DATE
1340,854,196,28,MONTANT,O
1547,854,48,28,HT,O
1474,917,97,27,"688,00",LINE/SUB_TOTAL
1578,917,17,23,€,LINE/SUB_TOTAL
1458,1589,86,25,"688,00",TOTAL_UNTAXED
1550,1589,16,21,€,TOTAL_UNTAXED
1460,1635,84,25,"137,60",TAX_AMOUNT
1551,1635,15,21,€,TAX_AMOUNT
1458,1680,86,24,"825,60",TOTAL_AMOUNT
1551,1680,15,21,€,TOTAL_AMOUNT
