left,top,width,height,text,label
84,91,616,104,FACTURE,O
58,316,181,26,YourCompany,SUPPLIER
59,358,46,21,250,ADDRESS
114,358,121,21,Executive,ADDRESS
243,358,57,21,Park,ADDRESS
308,358,53,21,Blvd,ADDRESS
59,400,79,21,94134,ADDRESS
145,401,43,20,San,ADDRESS
197,400,118,21,Francisco,ADDRESS
59,443,84,20,France,ADDRESS
59,527,168,28,FACTUREA,O
524,527,154,28,ENVOYEA,O
58,579,74,20,Azure,O
141,578,94,21,Interior,O
522,579,74,20,Azure,O
605,578,94,21,Interior,O
58,621,63,20,4557,O
130,621,33,20,De,O
170,620,58,21,Silva,O
236,620,24,21,St,O
522,621,64,20,4557,O
594,621,33,20,De,O
634,620,58,21,Silva,O
700,620,24,21,St,O
59,663,106,20,Fremont,O
172,662,38,21,CA,O
218,662,78,21,94538,O
524,663,105,20,Fremont,O
637,663,37,20,CA,O
682,662,78,21,94538,O
59,705,62,20,Etats,O
129,704,54,21,Unis,O
524,705,61,20,Etats,O
594,704,53,21,Unis,O
59,847,72,40,QTE,O
215,847,258,35,DESIGNATION,O
58,917,61,27,"8,00",LINE/QUANTITY
212,916,79,24,Tiroir,LINE/DESCRIPTION
300,916,55,24,noir,LINE/DESCRIPTION
60,968,77,27,"10,00",LINE/QUANTITY
212,967,169,30,Assemblage,LINE/DESCRIPTION
389,967,33,24,de,LINE/DESCRIPTION
430,967,103,24,Cuisine,LINE/DESCRIPTION
542,966,102,30,(Etapes,LINE/DESCRIPTION
654,966,180,30,Importantes),LINE/DESCRIPTION
60,1042,77,27,"12,00",LINE/QUANTITY
212,1018,149,24,Architecte,LINE/DESCRIPTION
371,1018,121,29,Principal,LINE/DESCRIPTION
502,1017,172,30,(Facturation,LINE/DESCRIPTION
683,1025,43,17,sur,LINE/DESCRIPTION
735,1018,106,24,Feuilles,LINE/DESCRIPTION
849,1018,33,24,de,LINE/DESCRIPTION
212,1064,102,30,Temps),LINE/DESCRIPTION
58,1117,61,27,"8,00",LINE/QUANTITY
214,1116,115,29,Flipover,LINE/DESCRIPTION
59,1168,78,27,"94,00",LINE/QUANTITY
214,1167,94,30,Design,LINE/DESCRIPTION
316,1167,149,24,d'intérieur,LINE/DESCRIPTION
472,1167,92,24,virtuel,LINE/DESCRIPTION
59,1219,78,27,"62,00",LINE/QUANTITY
214,1219,99,23,Bureau,LINE/DESCRIPTION
323,1218,220,29,personnalisable,LINE/DESCRIPTION
59,1270,60,27,"3,00",LINE/QUANTITY
214,1270,73,23,Boite,LINE/DESCRIPTION
295,1269,33,24,de,LINE/DESCRIPTION
337,1272,152,27,rangement,LINE/DESCRIPTION
58,1321,79,27,"88,00",LINE/QUANTITY
213,1320,103,24,Grande,LINE/DESCRIPTION
324,1320,71,24,table,LINE/DESCRIPTION
403,1320,33,24,de,LINE/DESCRIPTION
445,1320,106,24,réunion,LINE/DESCRIPTION
60,1372,77,27,"11,00",LINE/QUANTITY
213,1371,93,24,Chaise,LINE/DESCRIPTION
314,1371,33,24,de,LINE/DESCRIPTION
356,1371,97,24,bureau,LINE/DESCRIPTION
462,1371,72,24,noire,LINE/DESCRIPTION
56,1898,197,23,CONDITIONS,O
262,1898,35,23,ET,O
306,1893,177,28,MODALITES,O
493,1898,38,23,DE,O
541,1898,158,23,PAIEMENT,O
57,1944,31,21,30,O
94,1944,10,21,J,O
111,1944,32,21,fin,O
151,1944,29,21,du,O
189,1944,63,21,mois.,O
988,560,139,23,FACTURE,O
1136,560,34,23,N°,O
988,611,79,23,DATE,O
987,662,191,23,COMMANDE,O
1188,662,33,23,N°,O
988,708,163,28,ECHEANCE,O
1034,854,85,28,PRIX,O
1129,854,97,28,UNIT.,O
1238,854,49,28,HT,O
1208,917,79,27,"20,00",LINE/PRICE
1190,968,98,27,"420,00",LINE/PRICE
1193,1042,95,27,"150,00",LINE/PRICE
1168,1117,14,23,1,LINE/PRICE
1191,1117,97,27,"700,00",LINE/PRICE
1208,1168,79,27,"20,50",LINE/PRICE
1191,1219,97,27,"500,00",LINE/PRICE
1210,1270,77,27,"14,00",LINE/PRICE
1165,1321,123,27,"4500,00",LINE/PRICE
1193,1372,95,27,"180,00",LINE/PRICE
954,1589,64,21,Total,O
1027,1589,36,21,HT,O
954,1635,73,21,Taxes,O
954,1680,90,21,TOTAL,O
1311,559,282,26,FA11/2021/080676,NUMBER
1424,610,169,26,03/11/2021,INVOICE_DATE
1463,662,130,23,BC05929,PO_NUMBER
1426,712,167,26,18/11/2021,INVOICE_DUE_DATE
1340,854,196,28,MONTANT,O
1547,854,48,28,HT,O
1476,917,95,27,"160,00",LINE/SUB_TOTAL
1578,917,17,23,€,LINE/SUB_TOTAL
1449,968,17,23,4,LINE/SUB_TOTAL
1474,968,97,27,"200,00",LINE/SUB_TOTAL
1578,968,17,23,€,LINE/SUB_TOTAL
1451,1042,120,27,"1800,00",LINE/SUB_TOTAL
1578,1042,17,23,€,LINE/SUB_TOTAL
1433,1117,33,23,13,LINE/SUB_TOTAL
1475,1117,96,27,"600,00",LINE/SUB_TOTAL
1578,1117,17,23,€,LINE/SUB_TOTAL
1451,1168,144,27,"1927,00€",LINE/SUB_TOTAL
1432,1219,34,23,31,LINE/SUB_TOTAL
1474,1219,97,27,"000,00",LINE/SUB_TOTAL
1578,1219,17,23,€,LINE/SUB_TOTAL
1491,1270,79,27,"42,00",LINE/SUB_TOTAL
1578,1270,17,23,€,LINE/SUB_TOTAL
1413,1321,53,23,396,LINE/SUB_TOTAL
1473,1321,97,27,"000,00",LINE/SUB_TOTAL
1578,1321,17,23,€,LINE/SUB_TOTAL
1451,1372,14,23,1,LINE/SUB_TOTAL
1474,1372,97,27,"980,00",LINE/SUB_TOTAL
1578,1372,17,23,€,LINE/SUB_TOTAL
1403,1589,48,21,450,TOTAL_UNTAXED
1458,1589,86,25,"709,00",TOTAL_UNTAXED
1551,1589,15,21,€,TOTAL_UNTAXED
1419,1635,31,21,87,TAX_AMOUNT
1457,1635,86,25,"660,39",TAX_AMOUNT
1551,1635,15,21,€,TAX_AMOUNT
1404,1680,46,21,538,TOTAL_AMOUNT
1458,1680,86,24,"369,39",TOTAL_AMOUNT
1551,1680,15,21,€,TOTAL_AMOUNT
