left,top,width,height,text,label
84,91,616,104,FACTURE,O
59,316,94,21,Biotech,SUPPLIER
58,358,46,21,215,ADDRESS
112,358,57,21,Vine,ADDRESS
176,358,24,21,St,ADDRESS
58,400,111,21,Scranton,ADDRESS
178,401,35,20,PA,ADDRESS
222,400,78,21,18503,ADDRESS
59,443,62,20,Etats,ADDRESS
129,442,54,21,Unis,ADDRESS
59,527,168,28,FACTUREA,O
524,527,154,28,ENVOYEA,O
58,579,74,20,Azure,O
141,578,94,21,Interior,O
522,579,74,20,Azure,O
605,578,94,21,Interior,O
58,621,63,20,4557,O
130,621,33,20,De,O
170,620,58,21,Silva,O
236,620,24,21,St,O
522,621,64,20,4557,O
594,621,33,20,De,O
634,620,58,21,Silva,O
700,620,24,21,St,O
59,663,106,20,Fremont,O
172,662,38,21,CA,O
218,662,78,21,94538,O
524,663,106,20,Fremont,O
637,662,37,21,CA,O
682,662,78,21,94538,O
59,705,62,20,Etats,O
129,704,54,21,Unis,O
524,705,61,20,Etats,O
594,704,53,21,Unis,O
59,847,72,40,QTE,O
215,847,258,35,DESIGNATION,O
59,917,78,27,"34,00",LINE/QUANTITY
214,916,104,30,Logiciel,LINE/DESCRIPTION
327,916,33,24,de,LINE/DESCRIPTION
368,916,155,29,conception,LINE/DESCRIPTION
532,916,33,24,de,LINE/DESCRIPTION
574,916,97,24,bureau,LINE/DESCRIPTION
59,968,78,27,"95,00",LINE/QUANTITY
214,968,99,23,Bureau,LINE/DESCRIPTION
322,967,100,30,d'angle,LINE/DESCRIPTION
430,967,65,24,assis,LINE/DESCRIPTION
503,968,14,23,a,LINE/DESCRIPTION
525,967,85,24,droite,LINE/DESCRIPTION
59,1019,78,27,"92,00",LINE/QUANTITY
214,1013,91,29,Ecrans,LINE/DESCRIPTION
314,1018,126,24,ant-bruit,LINE/DESCRIPTION
58,1070,79,27,"89,00",LINE/QUANTITY
214,1069,94,30,Design,LINE/DESCRIPTION
316,1069,149,24,d'intérieur,LINE/DESCRIPTION
