left,top,width,height,text,label
84,91,616,104,FACTURE,O
59,316,77,26,Ready,SUPPLIER
144,317,49,20,Mat,SUPPLIER
59,358,63,21,7500,ADDRESS
128,359,29,20,W,ADDRESS
164,358,67,21,Linne,ADDRESS
239,358,61,21,Road,ADDRESS
57,401,71,25,Tracy,ADDRESS
135,400,37,21,CA,ADDRESS
180,400,79,21,95304,ADDRESS
59,438,62,25,Etats,ADDRESS
129,442,54,21,Unis,ADDRESS
59,527,168,28,FACTUREA,O
524,527,154,28,ENVOYEA,O
58,579,74,20,Azure,O
141,578,94,21,Interior,O
522,579,74,20,Azure,O
605,578,94,21,Interior,O
58,621,63,20,4557,O
130,621,33,20,De,O
170,620,58,21,Silva,O
236,620,24,21,St,O
522,621,64,20,4557,O
594,621,33,20,De,O
634,620,58,21,Silva,O
700,620,24,21,St,O
59,663,106,20,Fremont,O
172,662,38,21,CA,O
218,662,78,21,94538,O
524,663,106,20,Fremont,O
637,662,37,21,CA,O
682,662,78,21,94538,O
59,700,62,25,Etats,O
129,704,54,21,Unis,O
523,700,62,25,Etats,O
594,704,53,21,Unis,O
59,847,73,41,QTE,O
215,847,258,35,DESIGNATION,O
58,917,61,27,"4,00",LINE/QUANTITY
212,916,118,24,Armoire,LINE/DESCRIPTION
338,923,63,17,avec,LINE/DESCRIPTION
410,919,89,27,portes,LINE/DESCRIPTION
58,968,79,27,"86,00",LINE/QUANTITY
213,967,103,24,Grande,LINE/DESCRIPTION
324,967,71,24,table,LINE/DESCRIPTION
403,967,33,24,de,LINE/DESCRIPTION
445,967,106,24,réunion,LINE/DESCRIPTION
58,1019,79,27,"60,00",LINE/QUANTITY
212,1018,79,24,Tiroir,LINE/DESCRIPTION
56,1898,197,23,CONDITIONS,O
262,1898,35,23,ET,O
306,1893,177,28,MODALITES,O
493,1898,38,23,DE,O
541,1898,158,23,PAIEMENT,O
57,1944,31,21,30,O
94,1944,10,21,J,O
111,1944,32,21,fin,O
151,1944,29,21,du,O
189,1944,63,21,mois.,O
988,560,139,23,FACTURE,O
1136,560,34,23,N°,O
988,611,79,23,DATE,O
987,662,191,23,COMMANDE,O
1187,662,34,23,N°,O
988,708,163,28,ECHEANCE,O
1034,854,85,28,PRIX,O
1129,854,97,28,UNIT.,O
1238,854,49,28,HT,O
1192,917,96,27,"120,50",LINE/PRICE
1165,968,123,27,"4500,00",LINE/PRICE
1193,1019,95,27,"100,00",LINE/PRICE
954,1589,64,21,Total,O
1027,1589,36,21,HT,O
954,1635,73,21,Taxes,O
954,1680,90,21,TOTAL,O
1311,559,282,26,FA10/2017/078273,NUMBER
1426,610,168,26,19/10/2017,INVOICE_DATE
1463,662,130,23,BCO1727,PO_NUMBER
1426,712,167,26,17/01/2018,INVOICE_DUE_DATE
1340,854,196,28,MONTANT,O
1547,854,48,28,HT,O
1473,917,98,27,"482,00",LINE/SUB_TOTAL
1578,917,17,23,€,LINE/SUB_TOTAL
1413,968,53,23,387,LINE/SUB_TOTAL
1473,968,98,27,"000,00",LINE/SUB_TOTAL
1578,968,17,23,€,LINE/SUB_TOTAL
1449,1019,17,23,6,LINE/SUB_TOTAL
1473,1019,98,27,"000,00",LINE/SUB_TOTAL
1578,1019,17,23,€,LINE/SUB_TOTAL
1404,1589,46,21,393,TOTAL_UNTAXED
1457,1589,87,25,"482,00",TOTAL_UNTAXED
1551,1589,15,21,€,TOTAL_UNTAXED
1419,1635,31,21,77,TAX_AMOUNT
1457,1635,87,25,"448,20",TAX_AMOUNT
1551,1635,15,21,€,TAX_AMOUNT
1403,1680,48,21,470,TOTAL_AMOUNT
1459,1680,85,24,"930,20",TOTAL_AMOUNT
1551,1680,15,21,€,TOTAL_AMOUNT
