left,top,width,height,text,label
59,337,126,28,Facture,O
197,336,341,31,FA06/2020/092681,NUMBER
666,333,63,31,Lumber,SUPPLIER
739,338,33,16,Inc,SUPPLIER
1054,339,46,16,Date,O
1193,339,102,16,Echéacnce,O
1331,339,57,16,N°BC,O
666,371,49,16,1337,ADDRESS
721,371,13,16,N,ADDRESS
741,371,34,16,San,ADDRESS
781,371,74,20,Joaquin,ADDRESS
1054,375,116,16,2020-06-22,INVOICE_DATE
1192,375,116,16,2020-09-20,INVOICE_DUE_DATE
1331,375,91,16,BCO7904,PO_NUMBER
665,404,18,16,St,ADDRESS
665,437,85,16,Stockton,ADDRESS
756,437,29,16,CA,ADDRESS
791,437,62,16,95202,ADDRESS
666,467,47,20,Etats,ADDRESS
720,471,41,16,Unis,ADDRESS
59,576,116,28,Description,O
818,576,88,27,Quantité,O
1079,580,38,16,Prix,O
1129,580,57,16,Taxes,O
1495,576,34,27,Sous,O
1542,576,48,27,total,O
61,625,115,20,Assemblage,LINE/DESCRIPTION
182,625,23,16,de,LINE/DESCRIPTION
210,625,71,16,Cuisine,LINE/DESCRIPTION
287,624,70,21,(Etapes,LINE/DESCRIPTION
365,624,122,21,Importantes),LINE/DESCRIPTION
785,625,55,19,"40,00",LINE/UOM
845,625,61,16,Unités,LINE/UOM
1049,625,68,19,"420,00",LINE/PRICE
1129,625,43,16,TVA,LINE/TAX
1177,625,41,16,20%,LINE/TAX
1480,625,22,16,16,LINE/SUB_TOTAL
1508,625,67,19,"800,00",LINE/SUB_TOTAL
1580,625,12,16,€,LINE/SUB_TOTAL
63,671,70,20,Logiciel,LINE/DESCRIPTION
140,671,22,16,de,LINE/DESCRIPTION
168,671,106,20,conception,LINE/DESCRIPTION
280,671,22,16,de,LINE/DESCRIPTION
309,671,66,16,bureau,LINE/DESCRIPTION
785,671,55,19,"24,00",LINE/UOM
845,671,61,16,Unités,LINE/UOM
1050,671,67,19,"235,00",LINE/PRICE
1129,671,43,16,TVA,LINE/TAX
1177,671,41,16,20%,LINE/TAX
1491,671,10,16,5,LINE/SUB_TOTAL
1508,671,67,19,"640,00",LINE/SUB_TOTAL
1580,671,12,16,€,LINE/SUB_TOTAL
63,717,67,16,Bureau,LINE/DESCRIPTION
137,717,68,20,d'angle,LINE/DESCRIPTION
210,717,44,16,assis,LINE/DESCRIPTION
261,717,9,16,a,LINE/DESCRIPTION
276,717,57,16,droite,LINE/DESCRIPTION
773,717,66,19,"100,00",LINE/UOM
845,717,61,16,Unités,LINE/UOM
1050,717,67,19,"600,00",LINE/PRICE
1129,717,43,16,TVA,LINE/TAX
1177,717,41,16,20%,LINE/TAX
1478,717,25,16,60,LINE/SUB_TOTAL
1508,717,67,19,"000,00",LINE/SUB_TOTAL
1580,717,12,16,€,LINE/SUB_TOTAL
63,762,105,16,Restaurant,LINE/DESCRIPTION
786,762,54,19,"33,00",LINE/UOM
845,762,61,16,Unités,LINE/UOM
1076,762,41,19,"8,00",LINE/TAX
1129,762,43,16,TVA,LINE/TAX
1177,762,41,16,20%,LINE/TAX
1507,762,67,19,"264,00",LINE/SUB_TOTAL
1580,762,12,16,€,LINE/SUB_TOTAL
63,808,62,20,Lampe,LINE/DESCRIPTION
130,808,23,16,de,LINE/DESCRIPTION
160,808,65,16,bureau,LINE/DESCRIPTION
785,808,55,19,"60,00",LINE/UOM
845,808,61,16,Unités,LINE/UOM
1064,808,54,19,"35,00",LINE/PRICE
1129,808,43,16,TVA,LINE/TAX
1177,808,41,16,20%,LINE/TAX
1491,808,11,16,2,LINE/SUB_TOTAL
1509,808,66,19,"100,00",LINE/SUB_TOTAL
1580,808,12,16,€,LINE/SUB_TOTAL
61,854,115,20,Assemblage,LINE/DESCRIPTION
182,854,23,16,de,LINE/DESCRIPTION
210,854,71,16,Cuisine,LINE/DESCRIPTION
287,853,70,21,(Etapes,LINE/DESCRIPTION
365,853,122,21,Importantes),LINE/DESCRIPTION
786,854,54,19,"30,00",LINE/UOM
845,854,61,16,Unités,LINE/UOM
1049,854,68,19,"420,00",LINE/PRICE
1129,854,43,16,TVA,LINE/TAX
1177,854,41,16,20%,LINE/TAX
1480,854,22,16,12,LINE/SUB_TOTAL
1508,854,67,19,"600,00",LINE/SUB_TOTAL
1580,854,12,16,€,LINE/SUB_TOTAL
62,899,58,16,Grand,LINE/DESCRIPTION
128,899,65,16,bureau,LINE/DESCRIPTION
786,899,54,19,"50,00",LINE/UOM
845,899,61,16,Unités,LINE/UOM
1034,899,83,19,"1299,00",LINE/PRICE
1129,899,43,16,TVA,LINE/TAX
1177,899,41,16,20%,LINE/TAX
1478,899,25,16,64,LINE/SUB_TOTAL
1509,899,66,19,"950,00",LINE/SUB_TOTAL
1580,899,12,16,€,LINE/SUB_TOTAL
63,945,67,16,Bureau,LINE/DESCRIPTION
136,945,69,20,d'angle,LINE/DESCRIPTION
211,945,43,16,assis,LINE/DESCRIPTION
261,945,9,16,a,LINE/DESCRIPTION
276,945,57,16,droite,LINE/DESCRIPTION
786,945,54,19,"92,00",LINE/UOM
845,945,61,16,Unités,LINE/UOM
1050,945,67,19,"600,00",LINE/PRICE
1129,945,43,16,TVA,LINE/TAX
1177,945,41,16,20%,LINE/TAX
1479,945,23,16,55,LINE/SUB_TOTAL
1508,945,67,19,"200,00",LINE/SUB_TOTAL
1580,945,12,16,€,LINE/SUB_TOTAL
1116,1576,84,16,Montant,O
1207,1576,28,16,HT,O
1377,1576,12,16,€,TOTAL_UNTAXED
1395,1576,36,16,217,TOTAL_UNTAXED
1438,1576,66,19,"554,00",TOTAL_UNTAXED
1146,1621,57,16,Taxes,O
1384,1621,41,16,€43,TAX_AMOUNT
1432,1621,67,19,"510,80",TAX_AMOUNT
1110,1667,85,16,Montant,O
1200,1667,40,16,TTC,O
1377,1667,127,19,"€261064,80",TOTAL_AMOUNT
