left,top,width,height,text,label
59,337,126,28,Facture,O
197,336,341,31,FA08/2018/073106,NUMBER
63,580,112,20,Description,O
63,625,67,16,Bureau,LINE/DESCRIPTION
137,630,44,15,pour,LINE/DESCRIPTION
186,626,64,19,quatre,LINE/DESCRIPTION
256,630,98,15,personnes,LINE/DESCRIPTION
61,671,101,16,Architecte,LINE/DESCRIPTION
168,671,60,16,Junior,LINE/DESCRIPTION
234,670,118,20,(Facturation,LINE/DESCRIPTION
358,676,29,11,sur,LINE/DESCRIPTION
394,671,72,16,Feuilles,LINE/DESCRIPTION
472,671,22,16,de,LINE/DESCRIPTION
499,670,70,21,Temps),LINE/DESCRIPTION
664,338,140,20,YourCompany,SUPPLIER
1054,339,46,16,Date,O
1193,339,102,16,Echéacnce,O
665,371,37,16,250,ADDRESS
708,371,93,16,Executive,ADDRESS
808,370,42,17,Park,ADDRESS
857,370,46,20,"Blvd,",ADDRESS
909,371,104,16,Suite3400,ADDRESS
1054,375,116,16,2018-08-09,INVOICE_DATE
1192,375,116,16,2018-08-24,INVOICE_DUE_DATE
665,404,63,16,94134,ADDRESS
733,404,33,16,San,ADDRESS
773,404,91,16,Francisco,ADDRESS
666,437,64,16,France,ADDRESS
841,576,87,27,Quantité,O
1093,580,38,16,Prix,O
1143,580,57,16,Taxes,O
808,625,54,19,"72,00",LINE/UOM
868,625,61,16,Unités,LINE/UOM
1047,625,84,19,"2500,00",LINE/PRICE
1143,625,43,16,TVA,LINE/TAX
1191,625,41,16,20%,LINE/TAX
801,671,54,19,"37,00",LINE/UOM
861,671,68,16,Heures,LINE/UOM
1077,671,54,19,"85,00",LINE/TAX
1143,671,43,16,TVA,LINE/TAX
1191,671,41,16,20%,LINE/TAX
1116,1576,84,16,Montant,O
1207,1576,28,16,HT,O
1146,1621,57,16,Taxes,O
1110,1667,85,16,Montant,O
1200,1667,40,16,TTC,O
1331,339,23,16,N°,O
1361,339,27,16,BC,O
1331,375,91,16,BCO7376,PO_NUMBER
1495,580,45,16,Sous,O
1545,580,45,16,total,O
1466,625,35,16,180,LINE/SUB_TOTAL
1507,625,68,19,"000,00",LINE/SUB_TOTAL
1580,625,12,16,€,LINE/SUB_TOTAL
1491,671,11,16,3,LINE/SUB_TOTAL
1509,671,66,19,"145,00",LINE/SUB_TOTAL
1580,671,12,16,€,LINE/SUB_TOTAL
1377,1576,54,16,€183,TOTAL_UNTAXED
1439,1576,65,19,"145,00",TOTAL_UNTAXED
1384,1621,41,16,€36,TAX_AMOUNT
1432,1621,67,19,"629,00",TAX_AMOUNT
1377,1667,54,16,€219,TOTAL_AMOUNT
1437,1667,67,19,"774,00",TOTAL_AMOUNT
