left,top,width,height,text,label
59,337,89,28,Factu,O
154,345,31,20,re,O
197,336,341,31,FA03/2019/094311,NUMBER
664,338,140,20,YourCompany,SUPPLIER
1054,339,46,16,Date,O
1193,339,102,16,Echéacnce,O
1331,339,57,16,N°BC,O
665,371,37,16,250,ADDRESS
708,371,93,16,Executive,ADDRESS
808,370,42,17,Park,ADDRESS
857,370,46,20,"Blvd,",ADDRESS
909,371,104,16,Suite3400,ADDRESS
1054,375,116,16,2019-03-17,INVOICE_DATE
1192,375,116,16,2019-05-01,INVOICE_DUE_DATE
1331,375,91,16,BC06972,PO_NUMBER
665,404,63,16,94134,ADDRESS
733,404,33,16,San,ADDRESS
773,404,91,16,Francisco,ADDRESS
666,437,64,16,France,ADDRESS
59,576,116,28,Description,O
813,576,87,27,Quantité,O
1075,580,38,16,Prix,O
1125,580,57,16,Taxes,O
1495,576,34,27,Sous,O
1542,576,48,27,total,O
63,621,62,20,Ecrans,LINE/DESCRIPTION
132,625,84,16,ant-bruit,LINE/DESCRIPTION
781,625,53,19,"12,00",LINE/UOM
840,625,61,16,Unités,LINE/UOM
1045,625,67,19,"287,00",LINE/PRICE
1491,625,11,16,3,LINE/SUB_TOTAL
1507,625,68,19,"444,00",LINE/SUB_TOTAL
1580,625,12,16,€,LINE/SUB_TOTAL
61,671,80,16,Armoire,LINE/DESCRIPTION
147,675,43,12,avec,LINE/DESCRIPTION
196,672,60,19,portes,LINE/DESCRIPTION
780,671,54,19,"56,00",LINE/UOM
840,671,61,16,Unités,LINE/UOM
1047,671,65,19,"120,50",LINE/PRICE
1125,671,43,16,TVA,LINE/TAX
1174,671,40,16,10%,LINE/TAX
1491,671,11,16,6,LINE/SUB_TOTAL
1508,671,67,19,"748,00",LINE/SUB_TOTAL
1580,671,12,16,€,LINE/SUB_TOTAL
62,717,76,20,Support,LINE/DESCRIPTION
144,717,22,16,de,LINE/DESCRIPTION
173,717,66,16,bureau,LINE/DESCRIPTION
245,722,43,11,avec,LINE/DESCRIPTION
294,717,52,16,écran,LINE/DESCRIPTION
792,717,42,19,"7,00",LINE/UOM
840,717,61,16,Unités,LINE/UOM
1029,717,84,19,"2010,00",LINE/PRICE
1480,717,112,19,"14070,00€",LINE/SUB_TOTAL
62,762,125,16,Combinaison,LINE/DESCRIPTION
193,762,22,16,de,LINE/DESCRIPTION
222,762,66,16,bureau,LINE/DESCRIPTION
780,762,54,19,"58,00",LINE/UOM
840,762,61,16,Unités,LINE/UOM
1046,762,66,19,"300,00",LINE/PRICE
1125,762,43,16,TVA,LINE/TAX
1174,762,40,16,10%,LINE/TAX
1480,762,22,16,17,LINE/SUB_TOTAL
1508,762,67,19,"400,00",LINE/SUB_TOTAL
1580,762,12,16,€,LINE/SUB_TOTAL
61,808,115,20,Assemblage,LINE/DESCRIPTION
182,808,23,16,de,LINE/DESCRIPTION
210,808,71,16,Cuisine,LINE/DESCRIPTION
287,807,70,21,(Etapes,LINE/DESCRIPTION
365,807,122,21,Importantes),LINE/DESCRIPTION
780,808,54,19,"87,00",LINE/UOM
840,808,61,16,Unités,LINE/UOM
1045,808,67,19,"420,00",LINE/PRICE
1125,808,43,16,TVA,LINE/TAX
1173,808,41,16,20%,LINE/TAX
1479,808,23,16,36,LINE/SUB_TOTAL
1509,808,83,19,"540,00",LINE/SUB_TOTAL
1583,804,12,27,€,LINE/SUB_TOTAL
63,854,67,16,Bureau,LINE/DESCRIPTION
136,854,69,20,d'angle,LINE/DESCRIPTION
211,854,43,16,assis,LINE/DESCRIPTION
261,854,9,16,a,LINE/DESCRIPTION
276,854,57,16,droite,LINE/DESCRIPTION
780,854,54,19,"81,00",LINE/UOM
840,854,61,16,Unités,LINE/UOM
1046,854,66,19,"600,00",LINE/PRICE
1125,854,43,16,TVA,LINE/TAX
1173,854,41,16,20%,LINE/TAX
1478,854,24,16,48,LINE/SUB_TOTAL
1508,854,67,19,"600,00",LINE/SUB_TOTAL
1580,854,12,16,€,LINE/SUB_TOTAL
63,899,78,20,Flipover,LINE/DESCRIPTION
780,899,54,19,"50,00",LINE/UOM
840,899,61,16,Unités,LINE/UOM
1030,899,83,19,"1700,00",LINE/PRICE
1125,899,94,19,"TVA5,5%",LINE/TAX
1478,899,24,16,85,LINE/SUB_TOTAL
1508,899,67,19,"000,00",LINE/SUB_TOTAL
1580,899,12,16,€,LINE/SUB_TOTAL
62,945,58,16,Grand,LINE/DESCRIPTION
128,945,65,16,bureau,LINE/DESCRIPTION
781,945,53,19,"11,00",LINE/UOM
840,945,61,16,Unités,LINE/UOM
1030,945,83,19,"1299,00",LINE/PRICE
1125,945,43,16,TVA,LINE/TAX
1173,945,41,16,20%,LINE/TAX
1480,945,23,16,14,LINE/SUB_TOTAL
1508,945,84,19,"289,00€",LINE/SUB_TOTAL
1116,1576,84,16,Montant,O
1207,1576,28,16,HT,O
1377,1576,127,19,"€226091,00",TOTAL_UNTAXED
1146,1621,57,16,Taxes,O
1384,1621,41,16,€26,TAX_AMOUNT
1432,1621,67,19,"975,60",TAX_AMOUNT
1110,1667,85,16,Montant,O
1200,1667,40,16,TTC,O
1377,1667,12,16,€,TOTAL_AMOUNT
1395,1667,36,16,253,TOTAL_AMOUNT
1437,1667,67,19,"066,60",TOTAL_AMOUNT
