left,top,width,height,text,label
59,337,126,28,Facture,O
197,336,341,31,FA04/2016/009683,NUMBER
63,580,112,20,Description,O
61,625,101,16,Architecte,LINE/DESCRIPTION
169,625,82,20,Principal,LINE/DESCRIPTION
259,624,117,20,(Facturation,LINE/DESCRIPTION
382,630,29,11,sur,LINE/DESCRIPTION
418,625,72,16,Feuilles,LINE/DESCRIPTION
496,625,22,16,de,LINE/DESCRIPTION
523,624,70,21,Temps),LINE/DESCRIPTION
63,671,105,16,Restaurant,LINE/DESCRIPTION
63,717,62,20,Lampe,LINE/DESCRIPTION
130,717,23,16,de,LINE/DESCRIPTION
160,717,65,16,bureau,LINE/DESCRIPTION
63,762,49,16,Boite,LINE/DESCRIPTION
118,762,23,16,de,LINE/DESCRIPTION
147,763,103,19,rangement,LINE/DESCRIPTION
62,808,76,20,Support,LINE/DESCRIPTION
144,808,22,16,de,LINE/DESCRIPTION
173,808,66,16,bureau,LINE/DESCRIPTION
245,813,43,11,avec,LINE/DESCRIPTION
294,808,52,16,écran,LINE/DESCRIPTION
665,338,67,16,Gemini,SUPPLIER
739,338,91,16,Furniture,SUPPLIER
665,371,37,16,317,ADDRESS
708,370,82,17,Fairchild,ADDRESS
797,371,24,16,Dr,ADDRESS
666,404,78,16,Fairfield,ADDRESS
750,404,29,16,CA,ADDRESS
785,404,61,16,94535,ADDRESS
666,433,47,20,Etats,ADDRESS
720,437,41,16,Unis,ADDRESS
847,580,88,19,Quantité,O
808,625,54,19,"65,00",LINE/UOM
868,625,68,16,Heures,LINE/UOM
815,671,54,19,"23,00",LINE/UOM
875,671,60,16,Unités,LINE/UOM
815,717,54,19,"28,00",LINE/UOM
875,717,60,16,Unités,LINE/UOM
816,762,53,19,"13,00",LINE/UOM
875,762,61,16,Unités,LINE/UOM
815,808,54,19,"82,00",LINE/UOM
875,808,60,16,Unités,LINE/UOM
1054,339,46,16,Date,O
1193,339,102,16,Echéacnce,O
1054,375,116,16,2016-04-14,INVOICE_DATE
1192,375,116,16,2016-04-29,INVOICE_DUE_DATE
1099,580,37,16,Prix,O
1148,580,57,16,Taxes,O
1070,625,66,19,"150,00",LINE/TAX
1148,625,43,16,TVA,LINE/TAX
1197,625,41,16,20%,LINE/TAX
1095,671,42,19,"8,00",LINE/TAX
1148,671,43,16,TVA,LINE/TAX
1197,671,41,16,20%,LINE/TAX
1083,717,54,19,"35,00",LINE/TAX
1148,717,43,16,TVA,LINE/TAX
1197,717,41,16,20%,LINE/TAX
1084,762,53,19,"14,00",LINE/TAX
1148,762,43,16,TVA,LINE/TAX
1197,762,41,16,20%,LINE/TAX
1052,808,84,19,"2010,00",LINE/TAX
1116,1576,84,16,Montant,O
1207,1576,28,16,HT,O
1146,1621,57,16,Taxes,O
1110,1667,85,16,Montant,O
1200,1667,40,16,TTC,O
1331,339,23,16,N°,O
1361,339,27,16,BC,O
1331,375,91,16,BCO5796,PO_NUMBER
1495,580,45,16,Sous,O
1545,580,45,16,total,O
1491,625,11,16,9,LINE/SUB_TOTAL
1508,625,67,19,"750,00",LINE/SUB_TOTAL
1580,625,12,16,€,LINE/SUB_TOTAL
1509,671,66,19,"184,00",LINE/SUB_TOTAL
1580,671,12,16,€,LINE/SUB_TOTAL
1508,717,67,19,"980,00",LINE/SUB_TOTAL
1580,717,12,16,€,LINE/SUB_TOTAL
1509,762,65,19,"182,00",LINE/SUB_TOTAL
1580,762,12,16,€,LINE/SUB_TOTAL
1466,808,35,16,164,LINE/SUB_TOTAL
1507,808,67,19,"820,00",LINE/SUB_TOTAL
1580,808,12,16,€,LINE/SUB_TOTAL
1377,1576,54,16,€175,TOTAL_UNTAXED
1438,1576,66,19,"916,00",TOTAL_UNTAXED
1390,1621,29,16,€2,TAX_AMOUNT
1425,1621,67,19,"219,20",TAX_AMOUNT
1377,1667,54,16,€178,TOTAL_AMOUNT
1439,1667,65,19,"135,20",TOTAL_AMOUNT
