left,top,width,height,text,label
59,337,126,28,Facture,O
197,336,341,31,FA10/2021/040613,NUMBER
63,580,112,20,Description,O
63,625,105,16,Restaurant,LINE/DESCRIPTION
61,671,101,16,Architecte,LINE/DESCRIPTION
169,671,82,20,Principal,LINE/DESCRIPTION
259,670,117,20,(Facturation,LINE/DESCRIPTION
382,676,29,11,sur,LINE/DESCRIPTION
418,671,72,16,Feuilles,LINE/DESCRIPTION
496,671,22,16,de,LINE/DESCRIPTION
523,670,70,21,Temps),LINE/DESCRIPTION
63,717,67,16,Bureau,LINE/DESCRIPTION
136,717,69,20,d'angle,LINE/DESCRIPTION
210,721,43,12,avec,LINE/DESCRIPTION
259,717,48,20,siége,LINE/DESCRIPTION
313,717,9,16,a,LINE/DESCRIPTION
328,717,68,20,gauche,LINE/DESCRIPTION
664,338,58,16,Wood,SUPPLIER
729,338,68,16,Corner,SUPPLIER
666,371,49,16,1839,ADDRESS
720,370,57,17,Arbor,ADDRESS
782,371,44,20,Way,ADDRESS
664,404,74,16,Turlock,ADDRESS
743,404,29,16,CA,ADDRESS
778,404,62,16,95380,ADDRESS
666,433,47,20,Etats,ADDRESS
720,437,41,16,Unis,ADDRESS
850,580,88,19,Quantité,O
818,625,53,19,"90,00",LINE/UOM
877,625,61,16,Unités,LINE/UOM
810,671,55,19,"86,00",LINE/UOM
871,671,67,16,Heures,LINE/UOM
819,717,52,19,"14,00",LINE/UOM
877,717,61,16,Unités,LINE/UOM
1054,339,46,16,Date,O
1193,339,102,16,Echéacnce,O
1331,339,23,16,N°,O
1361,339,27,16,BC,O
1054,375,116,16,2021-10-02,INVOICE_DATE
1192,375,116,16,2021-10-17,INVOICE_DUE_DATE
1331,375,91,16,BC09353,PO_NUMBER
1102,580,37,16,Prix,O
1151,580,57,16,Taxes,O
1098,625,41,19,"8,00",LINE/TAX
1156,621,35,29,TVA,LINE/TAX
1200,625,41,16,20%,LINE/TAX
1073,671,66,19,"150,00",LINE/TAX
1153,667,37,29,TVA,LINE/TAX
1201,671,40,16,20%,LINE/TAX
1086,717,54,19,"78,00",LINE/TAX
1151,717,43,16,TVA,LINE/TAX
1199,717,42,16,20%,LINE/TAX
1117,1576,84,16,Montant,O
1208,1576,28,16,HT,O
1147,1621,57,16,Taxes,O
1111,1667,84,16,Montant,O
1201,1667,40,16,TTC,O
1480,671,9,16,1,LINE/SUB_TOTAL
1385,1576,114,19,"€14712,00",TOTAL_UNTAXED
1391,1621,102,19,"€2942,40",TAX_AMOUNT
1385,1667,41,16,€17,TOTAL_AMOUNT
1432,1667,67,19,"654,40",TOTAL_AMOUNT
1495,580,45,16,Sous,O
1545,580,45,16,total,O
1507,625,68,19,"720,00",LINE/SUB_TOTAL
1580,625,12,16,€,LINE/SUB_TOTAL
1491,671,101,19,"2.900,00",LINE/SUB_TOTAL
1583,667,13,29,€,LINE/SUB_TOTAL
1492,717,100,19,"1092,00€",LINE/SUB_TOTAL
