left,top,width,height,text,label
59,337,126,28,Facture,O
197,336,341,31,FAO1/2019/005421,NUMBER
63,580,112,20,Description,O
63,625,67,16,Bureau,LINE/DESCRIPTION
137,625,150,20,personnalisable,LINE/DESCRIPTION
63,671,67,16,Bureau,LINE/DESCRIPTION
137,671,150,20,personnalisable,LINE/DESCRIPTION
61,717,54,16,Tiroir,LINE/DESCRIPTION
62,762,71,16,Grande,LINE/DESCRIPTION
139,762,75,16,armoire,LINE/DESCRIPTION
63,808,67,16,Bureau,LINE/DESCRIPTION
137,808,150,20,personnalisable,LINE/DESCRIPTION
62,854,69,16,Service,LINE/DESCRIPTION
137,854,57,16,Client,LINE/DESCRIPTION
201,853,75,20,(Heures,LINE/DESCRIPTION
283,853,104,21,Prépayées),LINE/DESCRIPTION
63,899,78,20,Flipover,LINE/DESCRIPTION
63,945,65,20,Espace,LINE/DESCRIPTION
134,945,22,16,de,LINE/DESCRIPTION
162,945,60,16,travail,LINE/DESCRIPTION
229,945,92,16,individuel,LINE/DESCRIPTION
63,991,49,16,Boite,LINE/DESCRIPTION
118,991,22,16,de,LINE/DESCRIPTION
147,992,103,19,rangement,LINE/DESCRIPTION
664,338,58,16,Wood,SUPPLIER
729,338,68,16,Corner,SUPPLIER
666,371,49,16,1839,ADDRESS
720,370,57,17,Arbor,ADDRESS
782,371,44,20,Way,ADDRESS
664,404,73,16,Turlock,ADDRESS
743,404,29,16,CA,ADDRESS
778,404,62,16,95380,ADDRESS
666,433,47,20,Etats,ADDRESS
720,437,41,16,Unis,ADDRESS
777,580,87,19,Quantité,O
756,625,42,19,"6,00",LINE/QUANTITY
804,625,61,16,Unités,LINE/UOM
744,671,54,19,"85,00",LINE/QUANTITY
804,671,61,16,Unités,LINE/UOM
744,717,54,19,"84,00",LINE/QUANTITY
804,717,61,16,Unités,LINE/UOM
744,762,54,19,"27,00",LINE/QUANTITY
804,762,61,16,Unités,LINE/UOM
757,808,41,19,"5,00",LINE/QUANTITY
804,808,61,16,Unités,LINE/UOM
737,854,54,19,"29,00",LINE/QUANTITY
797,854,68,16,Heures,LINE/UOM
757,899,41,19,"9,00",LINE/QUANTITY
804,899,61,16,Unités,LINE/UOM
756,945,42,19,"2,00",LINE/QUANTITY
804,945,61,16,Unités,LINE/UOM
758,991,40,19,"1,00",LINE/QUANTITY
804,991,61,16,Unités,LINE/UOM
1054,339,46,16,Date,O
1193,339,102,16,Echéacnce,O
1331,339,57,16,N°BC,O
1054,375,116,16,2019-01-04,INVOICE_DATE
1192,375,116,16,2019-02-03,INVOICE_DUE_DATE
1331,375,91,16,BC03950,PO_NUMBER
1050,580,38,16,Prix,O
1100,580,57,16,Taxes,O
1495,576,34,30,Sous,O
1543,580,47,16,total,O
1021,625,67,19,"500,00",LINE/PRICE
1100,625,43,16,TVA,LINE/TAX
1148,625,41,16,20%,LINE/TAX
1491,625,84,19,"3000,00",LINE/SUB_TOTAL
1580,625,12,16,€,LINE/SUB_TOTAL
1021,671,67,19,"500,00",LINE/PRICE
1100,671,43,16,TVA,LINE/TAX
1148,671,41,16,20%,LINE/TAX
1478,671,24,16,42,LINE/SUB_TOTAL
1509,671,83,19,"500,00",LINE/SUB_TOTAL
1582,667,13,29,€,LINE/SUB_TOTAL
1022,717,66,19,"100,00",LINE/PRICE
1491,717,11,16,8,LINE/SUB_TOTAL
1507,717,68,19,"400,00",LINE/SUB_TOTAL
1580,717,12,16,€,LINE/SUB_TOTAL
1021,762,67,19,"800,00",LINE/PRICE
1100,762,43,16,TVA,LINE/TAX
1148,762,41,16,20%,LINE/TAX
1478,762,114,19,"21600,00€",LINE/SUB_TOTAL
1021,808,67,19,"500,00",LINE/PRICE
1100,808,43,16,TVA,LINE/TAX
1148,808,41,16,20%,LINE/TAX
1491,808,11,16,2.,LINE/SUB_TOTAL
1508,808,67,19,"500,00",LINE/SUB_TOTAL
1580,808,12,16,€,LINE/SUB_TOTAL
1022,854,66,19,"190,00",LINE/PRICE
1100,854,43,16,TVA,LINE/TAX
1148,854,41,16,20%,LINE/TAX
1491,854,10,16,5,LINE/SUB_TOTAL
1508,854,67,18,"510,00",LINE/SUB_TOTAL
1580,854,12,16,€,LINE/SUB_TOTAL
1005,899,83,19,"1700,00",LINE/PRICE
1100,899,94,19,"TVA5,5%",LINE/TAX
1480,899,22,16,15,LINE/SUB_TOTAL
1509,899,66,19,"300,00",LINE/SUB_TOTAL
1580,899,12,16,€,LINE/SUB_TOTAL
1020,945,68,19,"876,00",LINE/PRICE
1100,945,94,19,"TVA5,5%",LINE/TAX
1492,945,100,19,"1752,00€",LINE/SUB_TOTAL
1036,991,53,19,"14,00",LINE/PRICE
1100,991,43,16,TVA,LINE/TAX
1148,991,41,16,20%,LINE/TAX
1523,991,53,19,"14,00",LINE/SUB_TOTAL
1580,991,12,16,€,LINE/SUB_TOTAL
1116,1576,84,16,Montant,O
1207,1576,28,16,HT,O
1377,1576,12,16,€,TOTAL_UNTAXED
1396,1576,36,16,100,TOTAL_UNTAXED
1438,1576,66,19,"576,00",TOTAL_UNTAXED
1146,1621,57,16,Taxes,O
1384,1621,41,16,€15,TAX_AMOUNT
1432,1621,66,19,"962,66",TAX_AMOUNT
1110,1667,85,16,Montant,O
1200,1667,40,16,TTC,O
1377,1667,54,16,€116,TOTAL_AMOUNT
1438,1667,66,19,"538,66",TOTAL_AMOUNT
