left,top,width,height,text,label
59,337,126,28,Facture,O
197,336,341,31,FAO7/2020/064426,NUMBER
666,338,72,16,Biotech,SUPPLIER
1054,339,46,16,Date,O
1193,339,195,16,—_Echéaence_N°BC,O
665,371,36,16,215,ADDRESS
707,371,44,16,Vine,ADDRESS
756,371,19,16,St,ADDRESS
1054,375,116,16,2020-07-17,INVOICE_DATE
1192,375,116,16,2020-07-17,INVOICE_DUE_DATE
1331,375,91,16,BCO5754,PO_NUMBER
665,404,85,16,Scranton,ADDRESS
757,404,27,16,PA,ADDRESS
791,404,61,16,18503,ADDRESS
666,437,47,16,Etats,ADDRESS
720,437,41,16,Unis,ADDRESS
59,576,116,28,Description,O
817,576,88,27,Quantité,O
1078,580,38,16,Prix,O
1128,580,57,16,Taxes,O
1495,576,34,27,Sous,O
1542,576,48,27,total,O
63,625,78,20,Flipover,LINE/DESCRIPTION
772,625,65,19,"100,00",LINE/UOM
844,625,61,16,Unités,LINE/UOM
1033,625,83,19,"1700,00",LINE/PRICE
1128,625,94,19,"TVA5,5%",LINE/TAX
1466,625,35,16,170,LINE/SUB_TOTAL
1507,625,67,19,"000,00",LINE/SUB_TOTAL
1580,625,12,16,€,LINE/SUB_TOTAL
63,671,67,16,Bureau,LINE/DESCRIPTION
137,671,150,20,personnalisable,LINE/DESCRIPTION
784,671,54,19,"85,00",LINE/UOM
844,671,61,16,Unités,LINE/UOM
1049,671,66,19,"500,00",LINE/PRICE
1128,671,42,16,TVA,LINE/TAX
1176,671,41,16,20%,LINE/TAX
1478,671,24,16,42,LINE/SUB_TOTAL
1509,671,83,19,"500,00",LINE/SUB_TOTAL
1582,667,14,27,€,LINE/SUB_TOTAL
61,717,115,20,Assemblage,LINE/DESCRIPTION
182,717,23,16,de,LINE/DESCRIPTION
210,717,71,16,Cuisine,LINE/DESCRIPTION
287,716,70,21,(Etapes,LINE/DESCRIPTION
365,716,122,21,Importantes),LINE/DESCRIPTION
785,717,53,19,"99,00",LINE/UOM
844,717,61,16,Unités,LINE/UOM
1048,717,67,19,"420,00",LINE/PRICE
1128,717,42,16,TVA,LINE/TAX
1176,717,41,16,20%,LINE/TAX
1478,717,114,19,"41580,00€",LINE/SUB_TOTAL
62,762,58,16,Grand,LINE/DESCRIPTION
128,762,65,16,bureau,LINE/DESCRIPTION
784,762,54,19,"51,00",LINE/UOM
844,762,61,16,Unités,LINE/UOM
1033,762,83,19,"1299,00",LINE/PRICE
1128,762,42,16,TVA,LINE/TAX
1176,762,41,16,20%,LINE/TAX
1478,762,24,16,66,LINE/SUB_TOTAL
1508,762,84,19,"249,00€",LINE/SUB_TOTAL
62,808,69,16,Service,LINE/DESCRIPTION
137,808,57,16,Client,LINE/DESCRIPTION
201,807,75,20,(Heures,LINE/DESCRIPTION
283,807,104,21,Prépayées),LINE/DESCRIPTION
777,808,54,19,"60,00",LINE/UOM
837,808,68,16,Heures,LINE/UOM
1050,808,65,19,"190,00",LINE/PRICE
1128,808,42,16,TVA,LINE/TAX
1176,808,41,16,20%,LINE/TAX
1480,808,22,16,11,LINE/SUB_TOTAL
1508,808,84,19,"400,00",LINE/SUB_TOTAL
1581,804,15,27,€,LINE/SUB_TOTAL
63,854,67,16,Bureau,LINE/DESCRIPTION
137,854,150,20,personnalisable,LINE/DESCRIPTION
784,854,54,19,"60,00",LINE/UOM
844,854,61,16,Unités,LINE/UOM
1049,854,66,19,"500,00",LINE/PRICE
1128,854,42,16,TVA,LINE/TAX
1176,854,41,16,20%,LINE/TAX
1479,854,23,16,30,LINE/SUB_TOTAL
1508,854,67,19,"000,00",LINE/SUB_TOTAL
1580,854,12,16,€,LINE/SUB_TOTAL
1116,1576,84,16,Montant,O
1207,1576,28,16,HT,O
1377,1576,12,16,€,TOTAL_UNTAXED
1395,1576,36,16,361,TOTAL_UNTAXED
1437,1576,67,19,"729,00",TOTAL_UNTAXED
1146,1621,57,16,Taxes,O
1384,1621,41,16,€47,TAX_AMOUNT
1432,1621,67,19,"695,80",TAX_AMOUNT
1110,1667,85,16,Montant,O
1200,1667,40,16,TTC,O
1377,1667,54,16,€409,TOTAL_AMOUNT
1437,1667,67,19,"424,80",TOTAL_AMOUNT
