left,top,width,height,text,label
85,149,87,21,Gemini,SUPPLIER
181,149,116,21,Furniture,SUPPLIER
86,192,46,21,317,ADDRESS
141,192,105,21,Fairchild,ADDRESS
255,192,31,21,Dr,ADDRESS
86,235,101,21,Fairfield,ADDRESS
194,235,39,21,CA,ADDRESS
240,235,79,21,94535,ADDRESS
86,272,62,26,Etats,ADDRESS
156,277,53,21,Unis,ADDRESS
86,430,59,21,Date,O
152,430,29,21,de,O
189,430,19,21,la,O
215,430,89,21,facture,O
311,437,5,14,:,O
533,430,142,21,07.05.2017,INVOICE_DATE
1127,409,94,64,own,O
1245,452,24,21,st,O
109,473,30,5,nee,O
378,480,4,4,.,O
1202,458,36,15,ine,O
86,473,125,47,povenence,O
218,473,56,47,dela,O
281,473,101,21,facture:,O
534,473,251,22,FA05/2017/042475,NUMBER
1127,494,110,21,Scranton,O
1246,494,36,21,PA,O
1289,494,79,21,18503,O
86,516,100,21,Numéro,O
193,516,29,21,de,O
229,516,80,21,client:,O
533,516,82,21,CLOO2,O
1128,532,62,26,Etats,O
1198,537,53,21,Unis,O
84,558,20,21,A,O
110,564,69,20,payer,O
186,560,80,19,avant:,O
533,558,142,21,06.07.2017,INVOICE_DUE_DATE
85,601,99,21,Contact,O
190,601,68,21,client,O
266,608,4,14,:,O
533,601,58,21,John,O
600,601,49,21,Doe,O
86,644,47,21,BC:,O
534,644,118,21,BC03433,PO_NUMBER
86,755,146,34,Description,O
562,759,114,25,Quantité,O
705,759,68,21,Unité,O
803,759,50,21,Prix,O
860,759,98,21,unitaire,O
966,759,37,21,HT,O
1067,759,85,21,%*TVA,O
1253,759,64,21,Total,O
1325,759,57,21,TVA,O
1433,759,65,21,Total,O
1505,759,52,21,TTC,O
84,850,70,21,Tiroir,LINE/DESCRIPTION
161,850,48,21,noir,LINE/DESCRIPTION
586,850,69,25,"16,00",LINE/QUANTITY
699,850,80,21,Unités,LINE/UOM
867,850,70,25,"20,00",LINE/PRICE
1291,850,54,25,"0,00",O
1453,850,87,25,"320,00",LINE/SUB_TOTAL
84,941,103,21,Armoire,LINE/DESCRIPTION
194,947,56,15,avec,LINE/DESCRIPTION
257,943,79,24,portes,LINE/DESCRIPTION
585,941,70,25,"61,00",LINE/QUANTITY
699,941,79,21,Unités,LINE/UOM
859,941,86,25,"120,50",LINE/PRICE
1084,941,53,21,10.0,LINE/TAX
1274,941,86,25,"735,05",O
1442,941,15,21,7,LINE/SUB_TOTAL
1465,941,86,25,"350,50",LINE/SUB_TOTAL
86,1032,87,21,Bureau,LINE/DESCRIPTION
182,1032,193,26,personnalisable,LINE/DESCRIPTION
585,1032,70,25,"62,00",LINE/QUANTITY
699,1032,79,21,Unités,LINE/UOM
858,1032,87,25,"500,00",LINE/PRICE
1083,1032,54,21,20.0,LINE/TAX
1263,1032,15,21,6,O
1285,1032,87,25,"200,00",O
1434,1032,125,25,"31000,00",LINE/SUB_TOTAL
85,1122,90,21,Service,LINE/DESCRIPTION
182,1122,74,21,Client,LINE/DESCRIPTION
263,1121,97,26,(Heures,LINE/DESCRIPTION
369,1121,135,27,Prépayées),LINE/DESCRIPTION
586,1122,69,25,"10,00",LINE/QUANTITY
695,1122,88,21,Heures,LINE/UOM
859,1122,86,25,"190,00",LINE/PRICE
1083,1122,54,21,20.0,LINE/TAX
1274,1122,87,25,"380,00",O
1444,1122,12,21,1,LINE/SUB_TOTAL
1465,1122,86,25,"900,00",LINE/SUB_TOTAL
86,1213,80,26,Lampe,LINE/DESCRIPTION
173,1213,30,21,de,LINE/DESCRIPTION
211,1213,84,21,bureau,LINE/DESCRIPTION
585,1213,70,25,"35,00",LINE/QUANTITY
699,1213,79,21, Unités,LINE/UOM
867,1213,70,25,"35,00",LINE/PRICE
1083,1213,54,21,20.0,LINE/TAX
1274,1213,87,25,"245,00",O
1444,1213,12,21,1,LINE/SUB_TOTAL
1464,1213,87,25,"225,00",LINE/SUB_TOTAL
86,1304,76,26,Dépét,LINE/DESCRIPTION
585,1304,70,25,"35,00",LINE/QUANTITY
699,1304,79,21,Unités,LINE/UOM
859,1304,86,25,"100,00",LINE/PRICE
1091,1304,36,21,55,LINE/TAX
1276,1304,85,25,"192,50",O
1442,1304,15,21,3,LINE/SUB_TOTAL
1464,1304,87,25,"500,00",LINE/SUB_TOTAL
1169,1394,65,21,Total,O
1243,1394,37,21,HT,O
1420,1394,31,21,45,TOTAL_UNTAXED
1459,1394,87,25,"295,50",TOTAL_UNTAXED
1554,1394,15,21,€,TOTAL_UNTAXED
1121,1441,65,21,Total,O
1193,1441,87,21,TAXES,O
1439,1441,14,21,7,TAX_AMOUNT
1461,1441,86,25,"752,55",TAX_AMOUNT
1554,1441,15,21,€,TAX_AMOUNT
1155,1487,65,22,Total,O
1227,1487,52,21,TTC,O
1421,1487,31,21,53,TOTAL_AMOUNT
1459,1487,87,25,"048,05",TOTAL_AMOUNT
1554,1487,15,21,€,TOTAL_AMOUNT
