left,top,width,height,text,label
86,149,93,21,Lumber,SUPPLIER
188,149,35,21,Inc,SUPPLIER
87,192,62,21,1337,ADDRESS
157,192,18,21,N,ADDRESS
183,192,43,21,San,ADDRESS
234,192,96,26,Joaquin,ADDRESS
337,192,25,21,St,ADDRESS
85,235,110,21,Stockton,ADDRESS
202,235,39,21,CA,ADDRESS
247,235,80,21,95202,ADDRESS
86,272,62,26,Etats,ADDRESS
156,277,53,21,Unis,ADDRESS
1127,409,73,21,Azure,O
1209,409,93,21,Interior,O
86,430,59,21,Date,O
152,430,29,21,de,O
189,430,19,21,la,O
215,430,89,21,facture,O
311,437,5,14,:,O
535,430,140,21,19.08.2021,INVOICE_DATE
1127,452,64,21,4557,O
1200,452,67,21,DeSilva,O
1304,452,25,21,St,O
109,473,30,5,nee,O
378,480,4,4,.,O
1220,458,13,15,e,O
1256,458,41,15,Silva,O
86,473,125,47,povenence,O
218,473,56,47,dela,O
281,473,101,21,facture:,O
534,473,252,22,FA08/2021/036589,NUMBER
1128,494,106,21,Fremont,O
1259,494,20,21,CA,O
1286,494,79,21,94538,O
86,516,100,21,Numéro,O
193,516,29,21,de,O
229,516,80,21,client:,O
533,516,82,21,CLOO1,O
1128,532,62,26,Etats,O
1198,537,53,21,Unis,O
84,558,20,21,A,O
110,564,69,20,payer,O
186,560,80,19,avant:,O
535,558,140,21,17.11.2021,INVOICE_DUE_DATE
85,601,99,21,Contact,O
190,601,68,21,client,O
266,608,4,14,:,O
533,601,58,21,John,O
600,601,49,21,Doe,O
86,644,47,21,BC:,O
534,644,118,21,BCO2169,PO_NUMBER
86,755,146,34,Description,O
562,759,114,25,Quantité,O
705,759,68,21,Unité,O
803,759,50,21,Prix,O
860,759,98,21,unitaire,O
966,759,37,21,HT,O
1067,759,85,21,%*TVA,O
1253,759,64,21,Total,O
1325,759,57,21,TVA,O
1433,759,65,21,Total,O
1505,759,52,21,TTC,O
84,850,131,47,Architecte,LINE/DESCRIPTION
221,850,78,21,Junior,LINE/DESCRIPTION
306,849,198,26,(Facturationsur,LINE/DESCRIPTION
586,871,69,25,9),LINE/QUANTITY
695,871,88,21,eures,LINE/UOM
867,871,70,25,"85,00",LINE/PRICE
1083,871,54,21,20.0,LINE/TAX
1265,871,107,25,"1564,00",O
1442,871,109,25," 7820,00",LINE/SUB_TOTAL
86,893,93,21,Feuilles,LINE/DESCRIPTION
186,893,29,21,de,LINE/DESCRIPTION
222,892,90,27,Temps),LINE/DESCRIPTION
86,984,87,21,Bureau,LINE/DESCRIPTION
182,984,193,26,personnalisable,LINE/DESCRIPTION
586,984,69,25,"14,00",LINE/QUANTITY
699,984,79,21, Unités,LINE/UOM
858,984,87,25,"500,00",LINE/PRICE
1083,984,54,21,20.0,LINE/TAX
1265,984,13,21,1,O
1285,984,87,25,"400,00",O
1442,984,15,21,7,LINE/SUB_TOTAL
1464,984,87,25,"000,00",LINE/SUB_TOTAL
86,1069,81,26,Ecrans,LINE/DESCRIPTION
174,1074,110,21,ant-bruit,LINE/DESCRIPTION
585,1074,70,25,"24,00",LINE/QUANTITY
699,1074,80,21,Unités,LINE/UOM
858,1074,87,25,"287,00",LINE/PRICE
1291,1074,54,25,"0,00",O
1442,1074,15,21,6,LINE/SUB_TOTAL
1464,1074,87,25,"888,00",LINE/SUB_TOTAL
86,1165,87,21,Bureau,LINE/DESCRIPTION
181,1165,88,26,d'angle,LINE/DESCRIPTION
276,1165,57,21,assis,LINE/DESCRIPTION
340,1165,13,21,a,LINE/DESCRIPTION
360,1165,75,21,droite,LINE/DESCRIPTION
585,1165,70,25,"60,00",LINE/QUANTITY
699,1165,79,21, Unités,LINE/UOM
858,1165,87,25,"600,00",LINE/PRICE
1083,1165,54,21,20.0,LINE/TAX
1264,1165,14,21,7,O
1285,1165,87,25,"200,00",O
1435,1165,30,21,36,LINE/SUB_TOTAL
1472,1165,87,25,"000,00",LINE/SUB_TOTAL
85,1256,99,26,Support,LINE/DESCRIPTION
190,1256,30,21,de,LINE/DESCRIPTION
228,1256,85,21,bureau,LINE/DESCRIPTION
321,1262,55,15,avec,LINE/DESCRIPTION
383,1256,68,21,écran,LINE/DESCRIPTION
586,1256,69,25,"10,00",LINE/QUANTITY
699,1256,79,21, Unités,LINE/UOM
847,1256,109,25,"2010,00",LINE/PRICE
1291,1256,54,25,"0,00",O
1434,1256,31,21,20,LINE/SUB_TOTAL
1474,1256,85,25,"100,00",LINE/SUB_TOTAL
86,1346,87,21,Bureau,LINE/DESCRIPTION
