left,top,width,height,text,label
86,149,63,21,Deco,SUPPLIER
155,149,82,21,Addict,SUPPLIER
85,192,31,21,77,ADDRESS
123,192,69,21,Santa,ADDRESS
200,192,98,21,Barbara,ADDRESS
306,192,31,21,Rd,ADDRESS
86,235,105,21,Pleasant,ADDRESS
198,235,40,21,Hill,ADDRESS
246,235,39,21,CA,ADDRESS
292,235,79,21,94523,ADDRESS
86,272,62,26,Etats,ADDRESS
156,277,53,21,Unis,ADDRESS
1127,409,73,21,Azure,O
1209,409,93,21,Interior,O
86,430,59,21,Date,O
152,430,29,21,de,O
189,430,19,21,la,O
215,430,101,21,facture,O
308,426,12,34,:,O
533,430,142,21,21.04.2020,INVOICE_DATE
1127,452,64,21,4557,O
1200,452,67,21,DeSilva,O
1304,452,25,21,St,O
109,473,30,5,vee,O
378,480,4,4,.,O
1220,458,13,15,e,O
1257,458,40,15,Silva,O
86,473,125,47,povenence,O
218,473,56,47,dela,O
281,473,101,21,facture:,O
534,473,252,22,FA04/2020/071819,NUMBER
1128,494,106,21,Fremont,O
1259,494,20,21,CA,O
1286,494,79,21,94538,O
86,516,100,21,Numéro,O
193,516,29,21,de,O
229,516,80,21,client:,O
533,516,82,21,CLOO1,O
1128,532,62,26,Etats,O
1198,537,53,21,Unis,O
84,558,20,21,A,O
111,564,68,20,payer,O
186,560,80,19,avant:,O
533,558,142,21,20.06.2020,INVOICE_DUE_DATE
85,601,99,21,Contact,O
190,601,68,21,client,O
266,608,4,14,:,O
533,601,58,21,John,O
600,601,49,21,Doe,O
86,644,47,21,BC:,O
534,644,118,21,BC06026,PO_NUMBER
86,755,146,34,Description,O
562,759,114,25,Quantité,O
705,759,68,21,Unité,O
803,759,50,21,Prix,O
860,759,98,21,unitaire,O
966,759,37,21,HT,O
1067,759,85,21,%*TVA,O
1253,759,64,21,Total,O
1325,759,57,21,TVA,O
1433,759,65,21,Total,O
1505,759,52,21,TTC,O
85,850,161,21,Combinaison,LINE/DESCRIPTION
254,850,29,21,de,LINE/DESCRIPTION
291,850,85,21,bureau,LINE/DESCRIPTION
585,850,70,25,"36,00",LINE/QUANTITY
699,850,80,21, Unités,LINE/UOM
858,850,87,25,"300,00",LINE/PRICE
1084,850,53,21,10.0,LINE/TAX
1265,850,107,25,"1080,00",O
1436,850,29,21,10,LINE/SUB_TOTAL
1473,850,86,25,"800,00",LINE/SUB_TOTAL
84,941,103,21,Armoire,LINE/DESCRIPTION
194,947,56,15,avec,LINE/DESCRIPTION
257,943,79,24,portes,LINE/DESCRIPTION
585,941,70,25,"70,00",LINE/QUANTITY
699,941,79,21, Unités,LINE/UOM
859,941,86,25,"120,50",LINE/PRICE
1084,941,53,21,10.0,LINE/TAX
1274,941,87,25,"843,50",O
1442,941,14,21,8,LINE/SUB_TOTAL
1463,941,88,25,"435,00",LINE/SUB_TOTAL
84,1032,70,21,Tiroir,LINE/DESCRIPTION
577,1032,86,25,"100,00",LINE/QUANTITY
699,1032,79,21,Unités,LINE/UOM
859,1032,86,25,"100,00",LINE/PRICE
1291,1032,54,25,"0,00",O
1436,1032,29,21,10,LINE/SUB_TOTAL
1472,1032,87,25,"000,00",LINE/SUB_TOTAL
86,1122,83,26,Design,LINE/DESCRIPTION
177,1122,130,21,d'intérieur,LINE/DESCRIPTION
313,1122,80,21,virtuel,LINE/DESCRIPTION
585,1122,70,25,"83,00",LINE/QUANTITY
695,1122,88,21,Heures,LINE/UOM
867,1122,70,25,"20,50",LINE/PRICE
1091,1122,36,21,5:5,LINE/TAX
1284,1122,69,25,"93,58",O
1444,1122,12,21,1,LINE/SUB_TOTAL
1464,1122,87,25,"701,50",LINE/SUB_TOTAL
1169,1213,65,21,Total,O
1243,1213,37,21,HT,O
1421,1213,31,21,30,TOTAL_UNTAXED
1460,1213,86,25,"936,50",TOTAL_UNTAXED
1554,1213,15,21,€,TOTAL_UNTAXED
1121,1259,65,21,Total,O
1193,1259,87,21,TAXES,O
1439,1259,108,25,"2017,08",TAX_AMOUNT
1554,1259,15,21,€,TAX_AMOUNT
1155,1305,65,21,Total,O
1227,1305,52,22,TTC,O
1421,1305,31,21,32,TOTAL_AMOUNT
1460,1305,86,24,"953,58",TOTAL_AMOUNT
1554,1305,15,21,€,TOTAL_AMOUNT
