left,top,width,height,text,label
86,149,93,21,Biotech,SUPPLIER
85,192,47,21,215,ADDRESS
139,192,57,21,Vine,ADDRESS
202,192,25,21,St,ADDRESS
85,235,110,21,Scranton,ADDRESS
204,235,35,21,PA,ADDRESS
246,235,79,21,18503,ADDRESS
86,272,62,26,Etats,ADDRESS
156,277,53,21,Unis,ADDRESS
86,430,59,21,Date,O
152,430,29,21,de,O
189,430,19,21,la,O
215,430,89,21,facture,O
311,437,5,14,:,O
533,430,141,21,20.11.2015,INVOICE_DATE
1128,409,62,64,ore,O
1197,409,82,64,_,O
1287,452,13,21,nara,O
1349,452,30,21,Re,O
109,473,30,5,vee,O
378,480,4,4,.,O
1181,458,53,15,anta,O
1260,458,80,15,Barbara,O
86,473,125,47,povenence,O
218,473,56,47,dela,O
281,473,101,21,facture:,O
534,473,252,22,FA11/2015/036833,NUMBER
1128,494,105,21,Pleasant,O
1241,494,40,21,Hill,O
1307,494,20,21,CA,O
1334,494,80,21,94523,O
86,516,100,21,Numéro,O
193,516,29,21,de,O
229,516,80,21,client:,O
533,516,82,21,CLOO3,O
1128,532,62,26,Etats,O
1198,537,53,21,Unis,O
84,558,20,21,A,O
110,564,69,20,payer,O
186,560,80,19,avant:,O
535,558,140,21,19.01.2016,INVOICE_DUE_DATE
85,601,99,21,Contact,O
190,601,68,21,client,O
266,608,4,14,:,O
533,601,58,21,John,O
600,601,49,21,Doe,O
86,644,47,21,BC:,O
534,644,117,21,BCO1242,PO_NUMBER
86,755,146,34,Description,O
562,759,114,25,Quantité,O
705,759,68,21,Unité,O
803,759,50,21,Prix,O
860,759,98,21,unitaire,O
966,759,37,21,HT,O
1067,759,85,21,%*TVA,O
1253,759,64,21,Total,O
1325,759,57,21,TVA,O
1433,759,65,21,Total,O
1505,759,52,21,TTC,O
85,850,92,21,Grande,LINE/DESCRIPTION
184,850,97,21,armoire,LINE/DESCRIPTION
584,850,71,25,"40,00",LINE/QUANTITY
699,850,80,21, Unités,LINE/UOM
858,850,87,25,"800,00",LINE/PRICE
1083,850,54,21,20.0,LINE/TAX
1263,850,15,21,6,O
1285,850,87,25,"400,00",O
1434,850,31,21,32,LINE/SUB_TOTAL
1472,850,87,25,"000,00",LINE/SUB_TOTAL
86,941,87,21,Bureau,LINE/DESCRIPTION
182,941,193,26,personnalisable,LINE/DESCRIPTION
586,941,69,25,"18,00",LINE/QUANTITY
699,941,79,21, Unités,LINE/UOM
858,941,87,25,"500,00",LINE/PRICE
1083,941,54,21,20.0,LINE/TAX
1265,941,107,25,"1800,00",O
1443,941,14,21,9,LINE/SUB_TOTAL
1464,941,87,25,"000,00",LINE/SUB_TOTAL
86,1032,87,21,Bureau,LINE/DESCRIPTION
181,1032,88,26,d'angle,LINE/DESCRIPTION
276,1038,56,15,avec,LINE/DESCRIPTION
339,1032,62,26,siége,LINE/DESCRIPTION
408,1032,12,21,a,LINE/DESCRIPTION
427,1032,88,26,gauche,LINE/DESCRIPTION
584,1032,71,25,"42,00",LINE/QUANTITY
699,1032,79,21,_Unités,LINE/UOM
867,1032,70,25,"78,00",LINE/PRICE
1083,1032,54,21,20.0,LINE/TAX
1274,1032,87,25,"655,20",O
1442,1032,15,21,3,LINE/SUB_TOTAL
1464,1032,87,25,"276,00",LINE/SUB_TOTAL
86,1117,66,36,Hotel,LINE/DESCRIPTION
585,1122,70,25,"30,00",LINE/QUANTITY
705,1122,67,21,Jours,LINE/UOM
857,1122,88,25,"400,00",LINE/PRICE
1083,1122,54,21,20.0,LINE/TAX
1263,1122,109,25,"2.400,00",O
1436,1122,29,21,12,LINE/SUB_TOTAL
1472,1122,87,25,"000,00",LINE/SUB_TOTAL
86,1213,87,21,Bureau,LINE/DESCRIPTION
182,1213,193,26,personnalisable,LINE/DESCRIPTION
593,1213,54,25,"7,00",LINE/QUANTITY
699,1209,79,33,Unités,LINE/UOM
858,1213,87,25,"500,00",LINE/PRICE
1083,1213,54,21,20.0,LINE/TAX
1274,1213,87,25,"700,00",O
1443,1213,14,21,3,LINE/SUB_TOTAL
1464,1213,87,25,"500,00",LINE/SUB_TOTAL
86,1304,87,21,Bureau,LINE/DESCRIPTION
181,1304,88,26,d'angle,LINE/DESCRIPTION
276,1304,57,21,assis,LINE/DESCRIPTION
340,1304,13,21,a,LINE/DESCRIPTION
360,1304,75,21,droite,LINE/DESCRIPTION
585,1304,70,25,"23,00",LINE/QUANTITY
699,1304,79,21, Unités,LINE/UOM
858,1304,87,25,"600,00",LINE/PRICE
1083,1304,54,21,20.0,LINE/TAX
1263,1304,15,21,2,O
1286,1304,86,25,"760,00",O
1436,1304,29,21,13,LINE/SUB_TOTAL
1473,1304,86,25,"800,00",LINE/SUB_TOTAL
84,1394,84,21,Virtual,LINE/DESCRIPTION
177,1394,74,21,Home,LINE/DESCRIPTION
257,1394,92,26,Staging,LINE/DESCRIPTION
585,1394,70,25,"61,00",LINE/QUANTITY
695,1394,88,21,Heures,LINE/UOM
867,1394,70,25,"25,50",LINE/PRICE
1291,1394,54,25,"0,00",O
1444,1394,107,25,"1555,50",LINE/SUB_TOTAL
